Number of elements 912
     0 : -6.6152359e-23 -6.3400300e-23  2.0487540e-22
     1 : -1.0647005e-12  2.9429066e-12 -6.9837871e-13
     2 : -5.5994364e-01 -1.8059060e-01 -3.4346666e-01
     3 :  1.5157095e-15 -7.7349814e-16 -2.4334461e-15
     4 :  1.5325248e-01  1.4369726e-01  1.6975086e-01
     5 :  1.1358698e-01  1.0304690e-01  2.3696381e-01
     6 :  1.2057132e-34  1.9521703e-34 -4.4228592e-34
     7 :  5.6270311e-12 -3.3837174e-11  1.7723096e-11
     8 :  6.4176398e-11  2.7826797e-10 -1.4426955e-10
     9 :  1.3109971e-31 -4.3432683e-31  1.4577852e-31
    10 : -1.4740412e-12  5.3944489e-11 -5.2168679e-11
    11 : -1.6892980e-34  2.6684342e-34  9.0905993e-35
    12 :  1.1557236e-01  1.1768497e-02  8.4276023e-01
    13 : -5.9239715e-08  3.0110800e-08 -2.2900245e-08
    14 :  1.5442022e-17 -3.2981883e-17  5.3143479e-18
    15 : -1.4734290e-09  2.8719587e-09  1.4380974e-09
    16 :  1.9277903e-36 -7.3163745e-36  3.0371277e-36
    17 : -6.0655735e-26  3.5456927e-25 -2.0136739e-25
    18 : -3.5546305e-10  1.1251297e-09 -3.0368407e-10
    19 :  4.0243485e-43 -1.5547728e-42 -3.5701977e-44
    20 :  1.0423501e-25 -1.0001732e-26 -1.8892743e-25
    21 :  4.6734045e-08 -8.9376714e-08 -8.2450921e-08
    22 :  1.7012576e-07  2.5769179e-08 -8.0808855e-08
    23 :  1.7212973e-39 -2.0776989e-39  3.5259802e-39
    24 : -6.8016183e-13  3.9800890e-12 -3.0502418e-12
    25 : -9.0294331e-42 -5.4170362e-41  2.8193222e-41
    26 :  9.4194597e-12  5.4416138e-12 -5.1219935e-12
    27 :  2.6064683e-08 -5.4536131e-09 -2.8069275e-08
    28 : -1.0133555e-08 -1.0327238e-07  4.8830885e-08
    29 : -6.9500380e-14 -1.1271860e-13  2.8790981e-13
    30 : -1.9519435e-11  1.1733342e-10 -7.7642170e-11
    31 :  2.0294079e-16 -1.2477987e-16 -3.0813095e-16
    32 :  1.4743899e-33  1.8227261e-33 -4.9740339e-33
    33 :  2.5247227e-07 -3.9923995e-07  2.1472614e-06
    34 :  4.8100067e-43 -2.8095940e-43 -6.9237428e-43
    35 : -2.6526220e-16 -9.2899786e-17  7.0452063e-16
    36 : -6.6133250e-03 -1.2040154e-01  1.6790722e-01
    37 : -8.0883456e-05 -3.9920965e-05  2.7961478e-05
    38 :  1.6523376e-08 -6.4138327e-08  1.9729739e-08
    39 : -2.1870273e-13  1.1339969e-12 -6.5827382e-13
    40 :  5.5401548e-14 -2.0942186e-13  5.2628023e-14
    41 :  1.4323382e-08 -2.5658495e-08  1.3738037e-08
    42 : -8.8886938e-41  1.0966410e-40  1.8275560e-41
    43 :  7.3002768e-24 -9.0702294e-24 -5.9460406e-24
    44 :  4.3251760e-06  1.3903734e-05 -2.4856746e-05
    45 : -4.9365514e-19  9.5516724e-19 -1.5687107e-18
    46 : -1.2076911e-19  3.7592040e-20  3.5728227e-20
    47 :  1.6627012e-33  2.6198959e-32 -5.6126586e-32
    48 : -4.9016568e-38  2.6622101e-35 -1.1081276e-35
    49 : -1.0163220e-10 -2.3947511e-09  2.5333668e-09
