Number of elements 912
     0 :  5.6103469e-04 -2.1553299e-05 -1.5077319e-03
     1 :  1.5923093e-02 -1.5807225e-02 -3.4779781e-02
     2 : -1.5546357e-02 -3.2075007e-03 -4.4442871e-03
     3 : -4.5956838e-03  8.9883350e-03  2.7363485e-02
     4 :  2.5618261e-04  3.5159637e-03  1.8892560e-03
     5 : -1.5448827e-03 -5.5668191e-03  1.5517461e-02
     6 :  2.5459062e-08  7.1402897e-09 -6.6575847e-08
     7 : -6.1692230e-01 -6.2330767e-02 -6.1794119e-02
     8 : -4.0144858e-03  1.8874459e-03 -4.7224918e-03
     9 : -2.0930475e-07 -2.7120578e-08  4.9739172e-07
    10 :  5.1190789e-04 -4.8314155e-03  1.4996905e-03
    11 : -7.7982001e-09  1.8566556e-08  1.6541670e-08
    12 :  5.0621302e-03  2.7670911e-01 -2.8050442e-01
    13 :  3.3374546e-03  3.8305693e-03  1.1503096e-03
    14 :  6.1020292e-03 -1.0559874e-03  6.8345115e-03
    15 : -1.1788764e-03  9.1672681e-04  3.3021116e-03
    16 : -3.3843451e-09 -4.3055069e-09  8.6321551e-09
    17 : -1.8728476e-05 -4.4134357e-05  1.5429507e-04
    18 :  3.6835261e-03 -7.6022622e-04 -9.2876948e-03
    19 : -2.6295835e-10  6.7121968e-10 -2.8343027e-10
    20 : -6.2466618e-06 -1.2396376e-05  2.2373807e-04
    21 :  6.3810952e-04 -2.6641298e-04  8.7383979e-04
    22 : -2.4076093e-03 -2.9442542e-05 -3.7343587e-03
    23 :  2.4216336e-09  2.4001923e-09 -7.9476522e-09
    24 : -1.1598843e-02  1.1117330e-03 -9.8678536e-03
    25 : -1.2973984e-11  9.5542535e-11 -1.5388754e-11
    26 :  6.1671937e-03 -3.8623097e-03 -4.2037597e-03
    27 :  5.6593530e-03  9.1496278e-03  3.4425679e-03
    28 :  1.4586390e-03 -4.1538107e-02  5.1191622e-02
    29 : -6.1524237e-03 -4.0067044e-03 -9.0703217e-04
    30 : -7.3658838e-03  9.6263844e-03 -1.5158153e-02
    31 :  8.0700208e-03  2.2621541e-03 -4.8086126e-03
    32 :  1.5877357e-07  6.2443061e-08 -7.5939326e-07
    33 :  2.2919721e-03  3.0916602e-03  3.7143992e-03
    34 : -1.2324404e-11  2.2451266e-11 -1.3742545e-11
    35 :  1.3340136e-02  9.6375349e-03  3.1278439e-03
    36 : -5.8203625e-03 -4.4207346e-03  2.4812853e-03
    37 : -6.0659713e-03 -2.0906818e-03 -3.6994006e-03
    38 :  2.2108699e-04 -4.1908737e-04  4.7963575e-03
    39 :  2.5980919e-02  9.1293340e-03 -2.2047443e-03
    40 : -2.0472543e-02 -2.7575923e-01  2.5981850e-01
    41 :  2.6802345e-02  6.7133878e-01 -8.9866517e-01
    42 :  1.2301471e-09  1.2653756e-09 -6.2742813e-10
    43 : -5.2880509e-05  1.7489726e-04  1.6817498e-04
    44 :  6.4898723e-05 -3.7362788e-03 -1.9936886e-03
    45 :  2.6690645e-03 -2.2634047e-03  2.8732427e-03
    46 :  1.4589799e-02  4.1390437e-04 -2.7560478e-04
    47 : -1.0637337e-06  3.5721163e-08 -6.4794665e-07
    48 :  6.1866020e-10  1.2518403e-08 -1.6220831e-09
    49 : -4.3129062e-03  4.3434064e-03  2.7413605e-03
    50 :  1.2117371e-03  4.2082463e-03  4.0874314e-03
    51 :  5.9269372e-03  1.8296015e-03  6.9304309e-03
    52 : -9.8994668e-03  1.2841380e-02 -1.6523131e-02
    53 :  1.2870732e-08  2.5957798e-08 -7.8941724e-08
    54 :  1.1894001e-02  7.7616770e-04  1.5485937e-03
    55 :  3.8023131e-03  1.1542037e-03  3.6785151e-03
    56 :  5.1323861e-03  2.3227436e-04  7.2642171e-03
    57 : -1.5524900e-03  1.1041417e-02  1.5636314e-02
    58 : -8.7752620e-03 -1.1500779e-01  1.4547189e-01
    59 :  5.3648187e-03  7.9463721e-03  3.4429856e-03
    60 : -2.5997767e-04 -1.1039508e-03 -4.7754681e-03
    61 : -1.1702935e-03 -1.2555631e-03  1.6879399e-03
    62 : -4.2293575e-03 -4.5528845e-03 -6.0070521e-03
    63 :  2.2556439e-03 -1.0821136e-03 -4.7319789e-03
    64 : -1.1171045e-02  1.1981816e-02  1.0595765e-02
    65 : -7.9487971e-03 -1.1616828e-02 -8.3183358e-03
    66 : -1.2330092e-02 -1.3440915e-02  2.1387809e-03
    67 : -1.3608148e-08  8.8337531e-08  8.7520799e-08
    68 : -2.2097929e-08  1.3643429e-07 -4.2178373e-08
    69 : -2.8695804e-08  7.8714110e-08  8.7159202e-08
    70 :  1.1896398e-03 -1.0950632e-03 -4.5968032e-03
    71 :  1.3641111e-02  2.0886323e-03 -1.7546565e-03
    72 :  1.5880556e-09 -6.6979931e-09  1.4853357e-09
    73 : -3.2593226e-03 -5.4972048e-03 -5.2955164e-03
    74 : -6.9452125e-05 -1.0304164e-03  5.4024053e-04
    75 : -3.9416988e-05  3.2810692e-05  3.7865277e-05
    76 : -5.1500272e-10  2.0489284e-09 -8.0460968e-10
    77 :  3.1865729e-06 -3.9770146e-07 -1.2585326e-05
    78 : -9.0135604e-08  2.7824825e-07 -8.9021722e-08
    79 :  2.5618917e-04  9.0345407e-05  1.2384461e-04
    80 :  1.0153094e-14  3.3095427e-13 -9.7504693e-14
    81 :  6.5519141e-06 -1.0541854e-06 -2.5353633e-06
    82 : -4.6664388e-03  2.5046516e-01 -2.9948547e-01
    83 :  1.9334255e-11 -3.0619036e-11 -2.0004673e-11
    84 : -8.3942762e-10  1.9812978e-09 -4.4759682e-10
    85 :  8.2438858e-03  1.9038748e-01 -1.9894483e-01
    86 : -2.1880334e-05 -2.3792631e-05  7.5698974e-05
    87 : -2.7841276e-05  1.6042567e-04  1.2506215e-04
    88 : -1.1201288e-02 -8.1832564e-02  7.9183324e-02
    89 : -5.9511600e-04 -1.7381262e-03 -6.5183350e-03
    90 : -2.6009706e-09 -4.5298152e-09  3.1492704e-09
    91 :  1.1431922e-03  5.2089747e-03  3.5798437e-03
    92 :  9.7756213e-03  1.0902568e-02 -4.8968994e-03
    93 : -2.6501845e-12  3.6934232e-13  9.9679003e-13
    94 : -4.2394188e-04  1.4278902e-04  1.4692711e-04
    95 :  1.6079633e-08 -6.5896668e-09  6.1053835e-09
    96 :  1.1695180e-02  1.1223522e-02 -2.7098423e-03
    97 : -2.9544574e-03  7.7160187e-03 -4.1846021e-03
    98 : -9.6739627e-03 -7.2062388e-03  7.6417019e-04
    99 : -7.2347187e-08 -2.0480008e-07  7.4239763e-10
   100 :  2.6003602e-07  9.9126526e-08 -7.3644925e-07
   101 : -1.2070264e-02 -7.8723784e-03  6.5902436e-04
   102 : -7.8112439e-04 -1.8880522e-02  1.9086817e-02
   103 :  4.9988462e-12 -7.4675834e-12 -1.9829734e-11
   104 :  1.3661221e-03 -1.2504279e-03 -1.8014716e-03
   105 :  2.0769710e-02  3.5355080e-03  2.3372428e-03
   106 : -4.2913332e-03 -3.7406574e-04 -8.4143849e-03
   107 : -1.9989135e-02  1.9399201e-03 -1.8682766e-02
   108 : -5.5675575e-03 -4.4724407e-03  3.1579682e-03
   109 : -2.6195865e-03  3.3905452e-03  3.0470126e-03
   110 : -1.5418724e-03 -6.7133025e-03 -4.7199130e-03
   111 :  2.3104174e-03 -1.1764802e-02 -7.1498287e-03
   112 : -7.7610909e-07  2.5238182e-06  1.3037003e-06
   113 :  6.5512960e-03 -1.4532446e-03  1.1205602e-03
   114 :  2.4138342e-03 -7.2103613e-02  1.1627378e-01
   115 :  1.4001495e-02  4.1269251e-02 -9.5188071e-03
   116 : -6.4129374e-03 -1.1820923e-01  1.2613567e-01
   117 :  1.2416065e-03  1.8091980e-03  5.9898746e-03
   118 : -3.0202981e-02  1.2732815e-02 -6.7923017e-03
   119 : -1.7057058e-08 -1.2459619e-08  6.9984052e-08
   120 :  6.8764089e-03 -3.0494714e-03  3.3419223e-03
   121 :  1.7493432e-06 -1.2551089e-05  7.2320617e-07
   122 :  3.9637785e-03  6.2322549e-02 -5.6243339e-02
   123 :  7.7584740e-11 -9.9973802e-11 -1.2291285e-10
   124 : -1.7453139e-09 -1.1512546e-07  4.2832842e-08
   125 : -4.8130799e-15  8.2658810e-15  1.7818668e-15
   126 :  1.2112062e-05 -4.1552966e-05  1.2711439e-04
   127 :  7.7599846e-06 -5.5048070e-05 -4.8365098e-05
   128 : -1.2848588e-02  1.1098111e-02  1.4987317e-02
   129 :  3.7573088e-04  2.3984873e-07 -1.4296477e-03
   130 : -1.7992881e-03  1.8636121e-03  2.6705152e-03
   131 : -3.4889893e-03 -9.4104183e-05 -2.2733055e-03
   132 :  3.1246099e-03 -4.7654633e-03 -4.4719160e-03
   133 :  2.7684147e-03  7.1535251e-03 -3.6969176e-06
   134 :  2.0248055e-03 -8.0305105e-04  4.1095884e-03
   135 : -1.8005696e+00  1.4672634e-01  3.9702787e-01
   136 : -6.1500802e-03 -5.8485564e-04 -8.8373473e-03
   137 : -4.8140514e-03  2.8303589e-03  4.3366057e-03
   138 : -1.3696695e-02 -3.3570588e-02  6.3304606e-03
   139 :  8.2204309e-03  9.0061949e-03 -1.9894804e-02
   140 :  7.3632552e-07  1.5309145e-06 -4.9753478e-07
   141 :  1.9930161e-06 -4.2007858e-06  1.4137402e-06
   142 : -3.9052879e-03 -5.7470957e-03  6.9653835e-04
   143 : -1.9439414e-08  6.5092065e-08 -1.6059923e-08
   144 : -1.0617917e-02 -1.1526536e-02 -8.4688556e-03
   145 : -1.0205885e-02 -9.6150833e-02  1.1224228e-01
   146 : -1.8076258e-04 -1.3418035e-03 -1.4169567e-03
   147 :  8.8248075e-09  1.2775029e-09 -3.2120450e-09
   148 :  2.0812052e-04 -3.5923689e-04  1.0459274e-03
   149 :  9.5654069e-04  5.0777388e-03  4.4529866e-03
   150 : -4.2268827e-03  2.3040620e-02  1.2710045e-02
   151 :  3.0267862e-06 -9.4934969e-06 -1.5483300e-05
   152 : -4.8216747e-04  1.9029445e-04  1.7879201e-04
   153 :  4.2769959e-02 -1.6871469e-02 -3.8148776e-02
   154 : -9.4057477e-13  3.1822298e-13  8.3444926e-13
   155 : -2.0729638e-08  6.1560456e-08 -1.8640714e-08
   156 : -7.3721429e-11 -1.5068632e-09  5.7694617e-10
   157 : -2.6279317e-03  5.8800958e-03  5.5019852e-03
   158 : -2.5749370e-02  1.5197627e-02 -2.0818394e-02
   159 :  2.0260164e-02  2.8032780e-02 -1.0415644e-02
   160 : -6.1084278e-12  3.1950013e-12  1.8250212e-12
   161 : -2.0657143e-12  8.3766645e-12 -1.7297953e-11
   162 :  9.1258574e-03  5.0208297e-03  4.6048164e-03
   163 :  1.3358100e-02  2.0146423e-02  1.1828878e-02
   164 : -1.7639652e-05  4.1813043e-05 -1.5069998e-05
   165 :  2.8243973e-02 -9.2119973e-03  1.3707221e-02
   166 :  3.9961993e-09 -6.0989924e-09 -1.1627782e-08
   167 : -3.8170622e-03 -8.8161709e-03  9.7665084e-04
   168 :  1.0688050e-02  1.1326035e-03  1.2873957e-02
   169 : -4.2992493e-02  2.3372568e-03 -6.9817953e-03
   170 : -1.1177107e-08  7.3115625e-09  9.8522537e-09
   171 : -1.4461458e-08 -1.0201287e-09  1.7538548e-08
   172 :  2.4643213e-03 -3.4599988e-03 -7.0250385e-04
   173 :  2.0124469e-02  5.6075366e-03  1.3890545e-02
   174 : -5.1037529e-03 -2.9485447e-03 -2.0334369e-04
   175 :  5.6848463e-04 -5.6596676e-04 -1.0711367e-03
   176 : -3.0754762e-08 -6.7674016e-08 -1.3030025e-07
   177 : -7.3442021e-04 -7.8397167e-03 -7.0379871e-03
   178 : -5.2682124e-03  3.3836336e-01 -3.8384564e-01
   179 :  4.8565127e-03 -2.4852058e-03 -6.9585773e-04
   180 : -1.5650715e-09 -1.6359097e-09  5.1423434e-09
   181 :  2.8199370e-03  9.4798428e-03 -7.1856918e-03
   182 :  1.5769900e-04  1.0348724e-04 -2.2621590e-04
   183 : -2.2851061e-03 -2.5095497e-03 -1.1571574e-02
   184 :  4.3422521e-12  3.3709523e-11 -1.7525514e-11
   185 : -1.0889492e-05 -4.9678329e-05 -1.4761983e-05
   186 :  1.4506896e-02 -3.1921288e-04  1.1895666e-02
   187 :  2.4482773e-03  3.0936384e-03 -2.0357411e-04
   188 :  4.5463455e-03  3.0270505e-01 -3.3228367e-01
   189 : -8.5341061e-03 -1.3425357e-03  8.6692373e-03
   190 : -1.1814635e-02 -9.8785899e-03  9.8516590e-04
   191 :  8.4113014e-11 -1.4179190e-10 -1.7366478e-10
   192 :  5.0158603e-03  1.8548604e-04  1.8479212e-03
   193 :  8.6955780e-03  5.2642356e-03  1.0380387e-02
   194 :  2.4481230e-03  1.6985614e-01 -1.8029975e-01
   195 :  1.5692061e-02  1.2390931e-02  9.0633505e-03
   196 : -2.7385539e-10  6.1680620e-10 -2.7423968e-09
   197 : -1.4909375e-08  2.6400333e-08  1.2495191e-08
   198 :  7.1308453e-03  5.3808245e-03  1.0625821e-02
   199 :  1.6250752e-03  2.2861077e-02  7.6684750e-03
   200 :  1.7374320e-08 -7.0882345e-08  7.3598821e-08
   201 :  8.9667781e-03  7.2359254e-03 -6.0906766e-03
   202 :  1.0999438e-02 -7.2245253e-05 -4.6259621e-03
   203 :  1.4702392e-10  2.4838380e-10 -5.0030857e-11
   204 :  8.5868152e-03 -1.3961351e-02  7.4120309e-03
   205 : -8.2985602e-04 -6.2820591e-02  7.5839394e-02
   206 : -6.4716496e-10  2.2655196e-10  1.9544519e-10
   207 : -1.5189223e-08  3.9547848e-09 -9.7062526e-09
   208 :  1.0264859e-05  5.6929748e-07 -5.1709958e-05
   209 : -9.9298598e-02  6.3958921e-02  3.6190825e-02
   210 :  7.7959977e-03 -4.0126543e-02  5.5636532e-02
   211 :  1.0292595e-10  1.7197810e-10 -4.2155133e-10
   212 : -4.7805142e-03 -4.9856918e-03 -7.7264446e-04
   213 : -3.1014333e-08 -1.1181317e-08  8.7478546e-08
   214 :  7.4105532e-04  3.3350691e-04  5.3711921e-03
   215 :  1.0694372e-02 -2.7299787e-02 -1.0868462e-02
   216 : -3.3977731e-03  5.9872189e-03  3.5904095e-04
   217 :  1.0388960e-13  7.6877562e-13 -2.5751240e-13
   218 : -7.8187713e-07  6.1485371e-06  7.9419807e-06
   219 : -1.3367113e-03  2.0722643e-03  5.9104260e-04
   220 :  2.9582002e-05 -1.9694326e-05  1.2641620e-04
   221 :  5.1616371e-09 -1.5143640e-07 -1.0019240e-07
   222 : -1.4584259e-03 -8.5548081e-03 -3.1932886e-04
   223 : -9.3291273e-03 -7.1588596e-03 -7.6063413e-03
   224 : -8.2927423e-03  2.1102261e-02  1.2794669e-02
   225 : -5.7629490e-05  8.2703465e-05  3.4038216e-04
   226 : -5.7118243e-07  5.0182495e-08  6.4844656e-08
   227 :  4.4255304e-03 -1.4073065e-03 -1.7021703e-03
   228 : -3.9329331e-03 -1.3577441e-01  1.3398939e-01
   229 : -1.3963894e-03 -9.0888575e-04  5.4508689e-04
   230 : -3.4328472e-08 -4.3221727e-08  2.1204060e-08
   231 :  1.7006748e-08 -3.8554778e-08  3.9235780e-10
   232 : -1.8788654e-13 -2.0002811e-13  2.2691188e-13
   233 : -5.7340954e-08 -4.4737298e-07  2.6884478e-07
   234 :  2.7337299e-03 -1.9365809e-03  2.5567242e-03
   235 :  8.5012187e-03  6.2254506e-03  9.0179162e-03
