Number of elements 912
     0 : -5.0277200e-08  2.2296927e-08  1.0076622e-07
     1 :  1.0122331e-03 -2.4060968e-03  9.5811743e-05
     2 : -5.2672757e-03 -1.7046481e-02 -1.0833449e-02
     3 :  2.0173581e-05 -5.4868794e-05 -5.0925627e-05
     4 : -5.2889270e-02 -4.6628529e-02 -4.7372061e-02
     5 : -1.1096672e-01 -2.5681363e-02 -2.6667981e-02
     6 : -2.0290628e-14 -1.9805227e-14  6.6806383e-14
     7 : -1.2385850e-03 -2.4817031e-03  1.6164727e-03
     8 : -2.7054947e-03 -2.9337461e-04 -1.1907335e-03
     9 :  4.2807393e-13 -9.0992218e-15 -1.2328164e-12
    10 : -2.5009743e-03  6.4543307e-03 -4.4977807e-03
    11 :  1.3492419e-15 -5.6957100e-15 -3.6697208e-15
    12 : -5.9721598e-02 -5.0279806e-01  3.2766499e-01
    13 :  3.3938911e-02  1.0040365e-02  2.7919862e-02
    14 :  8.3094096e-06 -2.2198665e-05  2.3921655e-06
    15 :  2.8536695e-02  1.0173658e-02  3.0564716e-02
    16 :  5.0046107e-16  6.5037567e-16 -1.3112647e-15
    17 : -5.1530451e-10 -2.2924211e-10  1.7799761e-09
    18 :  5.7868573e-03 -8.0335054e-04  3.0004825e-03
    19 : -1.1523366e-17  2.1325661e-17 -4.5811721e-18
    20 :  1.2679464e-09 -1.1980107e-09 -2.5156137e-09
    21 :  9.3594541e-03 -1.5828468e-04 -1.1759526e-02
    22 :  2.4424831e-02  2.5999065e-02  2.2686159e-02
    23 :  9.1980459e-17  1.5955386e-16 -3.9063413e-16
    24 :  4.6463055e-04 -1.9635125e-03  5.8230178e-04
    25 :  7.2627165e-20 -1.5172465e-18  1.8975860e-18
    26 : -8.2871950e-04 -4.6376452e-03 -1.5771218e-03
    27 :  5.0637963e-02 -2.9222935e-02 -2.8982130e-02
    28 : -1.2750236e-02 -3.9647512e-02  1.8070728e-02
    29 :  1.6075349e-04  4.1812370e-04 -4.2181755e-04
    30 : -6.0038428e-04  4.5817516e-02 -1.1943066e-02
    31 :  1.8941990e-05 -2.0584328e-05 -3.2789900e-05
    32 : -1.8932112e-13 -1.3373045e-13  3.3993105e-13
    33 : -5.2818255e-03  1.0842269e-02  2.7498823e-03
    34 :  1.6026855e-21 -4.9198191e-19  7.7973772e-19
    35 :  9.4147657e-06 -3.7489792e-06 -4.9198262e-05
    36 : -1.2882766e-03 -1.1652685e-02  3.4848188e-03
    37 : -2.3509863e-02 -1.9255374e-02 -2.4049111e-02
    38 :  7.2404954e-03 -1.7724624e-02  3.2215001e-02
    39 :  6.4217841e-04 -1.9218908e-04 -3.2667491e-04
    40 : -1.9491553e-04 -3.1455602e-03  2.1328970e-03
    41 :  1.5731974e-02 -2.2768807e-02  7.8580942e-02
    42 :  4.6504232e-17  1.7818465e-17 -2.4565313e-17
    43 : -7.4621384e-09  9.9205813e-09  5.9173795e-09
    44 : -2.2433953e-02 -2.2963690e-02 -2.4184302e-02
    45 :  9.3216720e-07 -5.3350271e-07  7.4176822e-07
    46 : -9.9801741e-08 -1.7567433e-07 -9.5107656e-07
    47 :  7.7097448e-13 -9.0133862e-13  1.2272726e-12
    48 : -7.2298055e-16 -5.0561763e-15  9.3896638e-16
    49 : -6.3283509e-03  2.0370700e-02  5.1610924e-03
    50 :  8.4242383e-03  1.2096566e-02 -9.5188232e-03
    51 :  2.7877644e-02  2.9809243e-02  4.3297220e-02
    52 : -1.1080658e-02  6.5439620e-02 -4.3094509e-03
    53 : -2.3224428e-14  2.7478570e-15  1.8227959e-14
    54 : -9.5196595e-03 -2.8089576e-03  3.8357067e-03
    55 : -3.2438393e-03  8.2663203e-04 -2.4540435e-03
    56 : -4.1326294e-02 -5.8410055e-02 -4.7057155e-02
    57 :  5.1616304e-02  3.7182230e-02 -7.5359886e-03
    58 :  3.2593880e-02 -1.6545548e-01  2.4975272e-01
    59 :  2.7631732e-02  2.9783666e-02  8.2427443e-03
    60 :  2.0915317e-02  1.5628638e-02 -2.1807500e-02
    61 : -1.9438485e-04 -2.1310555e-02  1.0899943e-02
    62 : -2.2949002e-03 -1.2153135e-03  1.2228294e-03
    63 : -3.6650694e-03 -6.1296700e-03 -1.9523755e-02
    64 :  9.0771208e-04 -1.8334478e-03 -4.3263386e-03
    65 : -2.0293604e-05  3.5598351e-04 -1.4194226e-04
    66 : -4.4830624e-05  1.7016705e-04 -5.5755549e-05
    67 :  7.6886126e-15  1.9196541e-14 -8.1524186e-15
    68 :  3.9122087e-15 -1.6326663e-14  4.6566790e-15
    69 :  1.0162564e-15  1.2168881e-14  8.3356095e-15
    70 : -2.6013780e-06  7.7866814e-07  6.9380224e-06
    71 : -4.7562350e-02 -8.2660100e-03 -2.4851905e-02
    72 : -1.1075856e-16  3.4394670e-16 -7.9449604e-17
    73 : -6.5693833e-02 -3.3002720e-02 -3.1268352e-02
    74 : -6.9325711e-11 -2.0070035e-09  1.0107023e-09
    75 :  6.7366471e-11  1.4951142e-11 -7.8237482e-11
    76 :  2.4969207e-17 -2.8960172e-16  2.9517423e-17
    77 : -2.9372937e-11 -8.7449009e-12  1.8971070e-11
    78 :  1.7194964e-13 -8.4692897e-13  1.5166215e-13
    79 : -6.5538985e-09 -6.4333317e-10 -2.9513851e-09
    80 :  6.1801756e-23 -5.3241271e-22  1.2303282e-22
    81 :  4.9068994e-13 -4.1682500e-12  1.6615879e-12
    82 : -4.4513958e-02  6.5693274e-02 -1.5823462e-01
