Number of elements 912
     0 :  5.6458014e-04  2.5469368e-06 -1.5144030e-03
     1 :  1.6235384e-02 -1.6090283e-02 -3.4727864e-02
     2 : -1.5512037e-02 -3.1556623e-03 -4.5093489e-03
     3 : -4.6604731e-03  9.0227744e-03  2.7133578e-02
     4 :  3.4940877e-04  3.5846052e-03  1.9499129e-03
     5 : -1.6929044e-03 -5.3791959e-03  1.5689456e-02
     6 :  2.4738674e-08  7.9247837e-09 -6.5046398e-08
     7 : -6.1000512e-01 -6.1849501e-02 -6.0961807e-02
     8 : -4.1262636e-03  1.8424756e-03 -4.7641662e-03
     9 : -2.0451724e-07 -3.3532813e-08  4.8373011e-07
    10 :  5.6389713e-04 -4.8031429e-03  1.5365374e-03
    11 : -7.9770495e-09  1.8710468e-08  1.6207576e-08
    12 :  5.0749293e-03  2.7567555e-01 -2.7910815e-01
    13 :  3.4940982e-03  3.8127207e-03  1.2823773e-03
    14 :  6.0457576e-03 -8.5033480e-04  6.7676612e-03
    15 : -1.1662041e-03  9.9170205e-04  3.4606072e-03
    16 : -3.2427556e-09 -4.3126017e-09  8.2849283e-09
    17 : -1.9427014e-05 -4.4895606e-05  1.5051787e-04
    18 :  3.6721911e-03 -7.4261097e-04 -9.2732380e-03
    19 : -2.5861026e-10  6.4311959e-10 -2.7802307e-10
    20 : -9.0847080e-06 -1.4619395e-05  2.2555201e-04
    21 :  7.0161506e-04 -2.7900949e-04  9.3065472e-04
    22 : -2.4448813e-03  6.0934408e-05 -3.7566471e-03
    23 :  2.4091438e-09  2.3953907e-09 -7.6547309e-09
    24 : -1.1623988e-02  9.6788199e-04 -9.8767656e-03
    25 : -1.3884363e-11  1.0063637e-10 -1.7770966e-11
    26 :  6.3347169e-03 -4.1360064e-03 -4.1309761e-03
    27 :  5.5462981e-03  9.5692881e-03  3.5284228e-03
    28 :  1.5751911e-03 -4.1178605e-02  5.1115529e-02
    29 : -6.2484138e-03 -4.0525984e-03 -9.0076398e-04
    30 : -7.3916220e-03  9.5345635e-03 -1.5181665e-02
    31 :  8.0430006e-03  2.3725362e-03 -4.6392618e-03
    32 :  1.6723398e-07  6.7188759e-08 -7.6034944e-07
    33 :  2.4157391e-03  3.2234066e-03  3.8230297e-03
    34 : -1.1576245e-11  2.0661270e-11 -1.3762926e-11
    35 :  1.3371391e-02  9.7922317e-03  3.3399415e-03
    36 : -5.8803550e-03 -4.4195222e-03  2.4435305e-03
    37 : -6.1350689e-03 -2.2265466e-03 -3.7534350e-03
    38 :  2.7823209e-04 -3.6391557e-04  4.9793226e-03
    39 :  2.6208662e-02  9.3535372e-03 -1.9523478e-03
    40 : -2.0517570e-02 -2.7673792e-01  2.6080789e-01
    41 :  2.6640502e-02  6.6427688e-01 -8.8850112e-01
    42 :  1.1994025e-09  1.2422846e-09 -6.2770645e-10
