Number of elements 912
     0 :  2.0022585e-04  4.9352872e-04 -5.9934048e-04
     1 :  3.2752294e-02 -3.3620862e-02 -2.3372819e-02
     2 :  4.0324979e-03  3.6299030e-03  7.3298241e-03
     3 : -6.0433045e-03  6.5799161e-03  1.2470625e-02
     4 :  6.1411775e-03  4.5404245e-03  4.0092670e-03
     5 : -2.0086261e-02  3.3810146e-03  2.9558573e-02
     6 : -3.5996862e-09  9.5514128e-09  5.5011083e-09
     7 : -3.0595663e-01 -4.2914492e-02 -1.7696241e-02
     8 : -9.6155100e-03  6.1319465e-05 -7.5461839e-03
     9 :  1.8768540e-08 -8.6388147e-08 -7.1330512e-08
    10 : -2.0002735e-03  2.9439897e-03 -1.1188606e-03
    11 : -2.2833103e-09  4.3075536e-09 -1.1812987e-09
    12 :  4.7925285e-03  2.4664640e-01 -2.3282360e-01
    13 :  7.3367430e-03  3.1465915e-05  6.2286280e-03
    14 :  1.1109242e-03  1.0386480e-02  1.4715797e-03
    15 : -2.4862010e-03  4.9441275e-03  7.0423685e-03
    16 :  7.6674126e-10 -5.4847958e-10 -2.0529806e-09
    17 : -1.3023399e-05 -2.1803632e-05 -1.6485085e-05
    18 :  1.1144839e-03 -1.1768266e-03 -7.4521156e-03
    19 :  1.9253969e-11 -1.4473772e-10  2.2313809e-11
    20 : -4.6558292e-05 -4.3051384e-05  9.2853363e-05
    21 :  4.8114819e-03  1.6303851e-03  6.9448912e-03
    22 : -2.2045117e-03  4.2029268e-03 -1.2343063e-03
    23 :  7.5294395e-12  7.3497825e-11  1.5860820e-09
    24 : -6.4773050e-03 -1.1883090e-02 -5.4104844e-03
    25 : -8.0942705e-12  4.5319294e-11 -1.8436121e-11
    26 :  1.4442607e-02 -1.3978261e-03  1.5309399e-02
    27 : -4.6487428e-03  2.4433341e-02  5.7908328e-03
    28 :  5.8447107e-03 -1.7714789e-02  3.7269312e-02
    29 : -2.5622256e-03 -6.4323603e-03 -5.3881482e-03
    30 : -1.0019043e-02 -3.6241439e-03 -8.3369921e-03
    31 :  3.1955303e-03  6.8668789e-03  7.0059509e-03
    32 :  9.6668895e-08  5.2921214e-08 -9.8133667e-08
    33 :  7.0383073e-03  9.0510231e-03  6.8111947e-03
    34 :  4.1068884e-12 -1.0578665e-11 -1.4524099e-12
    35 :  9.3841020e-03  1.3472704e-02  1.3792374e-02
