Number of elements 912
     0 :  1.3168069e-15  9.8542407e-18 -3.0685628e-15
     1 : -5.2016745e-09  1.1889086e-08 -5.5006804e-10
     2 : -1.8760920e-01  1.2540846e-02 -1.5040604e-01
     3 :  2.6057440e-11 -1.9389198e-11 -3.8599153e-11
     4 : -3.5479252e-02 -1.7666886e-02 -3.0185076e-02
     5 : -6.6648368e-02  1.3049771e-02 -1.3239398e-01
     6 : -9.0203885e-25 -2.7289957e-24  4.6723972e-24
     7 :  1.2651879e-08 -5.1339841e-08  2.3474675e-08
     8 :  1.2771506e-07 -1.0984624e-07 -5.8728522e-08
     9 :  1.4074669e-22  4.1848990e-22 -7.0263956e-22
    10 :  7.4880345e-08 -8.4471334e-09 -2.5066165e-07
    11 :  9.5513679e-27 -5.1554530e-25  4.7349580e-25
    12 : -1.2938125e-01 -2.4160525e+00  2.0999412e+00
    13 :  1.3760359e-08  1.1544169e-05 -1.9539475e-05
    14 : -2.3748216e-12  1.4274436e-12  1.2885934e-12
    15 :  1.1169186e-06 -4.7812975e-08  3.2317837e-06
    16 : -3.9224037e-26  4.7165753e-27  8.1294964e-26
    17 :  4.2354430e-18 -1.7713889e-18 -9.7480485e-18
    18 : -4.2814500e-07  1.4322467e-06 -2.2040416e-07
    19 : -1.4169160e-30  1.1182246e-30  1.4199957e-30
    20 : -6.5041295e-18  1.7404370e-17 -5.6034723e-18
    21 : -5.9878152e-05 -7.5299984e-05  8.7735280e-05
    22 : -6.2455930e-05 -4.0260514e-05  2.6144334e-05
    23 : -2.5765330e-28  1.8322426e-28 -4.3168824e-29
    24 :  1.2531485e-08 -3.6367590e-08  4.6690875e-09
    25 :  9.7049754e-30 -1.9418885e-29  4.1054212e-30
    26 :  1.9591376e-08  2.4621139e-08 -8.5598546e-09
    27 :  2.9614080e-05 -2.8942027e-05 -3.2803807e-05
    28 : -1.2910730e-05 -2.7466228e-05  1.4849678e-05
    29 : -8.1548774e-10 -3.2829191e-09  4.8741541e-09
    30 : -2.4072502e-07  6.8689116e-07 -9.2408203e-08
    31 : -6.6776720e-12  2.4461761e-11 -7.2796691e-12
    32 :  3.4088001e-24  2.1104505e-25 -4.9144786e-24
    33 :  5.7330290e-05  7.7504851e-05  3.2019656e-04
    34 :  8.0777801e-32 -1.8873554e-31  7.6964798e-33
    35 :  1.9510126e-11  1.6816596e-11 -7.7084191e-11
    36 : -5.8365180e-02 -1.2236021e-02 -1.6857394e-02
    37 : -1.7866617e-03 -2.5020054e-03  2.1592281e-03
    38 : -2.2582666e-05  1.0134657e-05  6.5997089e-07
    39 : -5.9908363e-10  2.6671829e-09 -2.9442277e-09
    40 :  5.3984792e-10 -2.7738588e-09  1.1049637e-09
    41 :  1.5015502e-05 -3.5287429e-05  7.9293986e-06
    42 :  6.2788803e-30 -2.7144454e-29  1.8378266e-29
    43 :  1.7713112e-16 -2.6254072e-16 -1.3439112e-16
