Number of elements 23380
     0 : -1.2166696e-49  4.9600629e-49 -2.0580696e-49
     1 :  3.4406417e-42 -1.4956778e-41 -2.4525044e-42
     2 : 1.0373203e-177 -2.9385650e-177 1.3672754e-177
     3 : 5.3684144e-108 -9.3622570e-108 -3.7464311e-108
     4 : 2.3411287e-176 -1.0808746e-176 -4.3408171e-176
     5 : 1.0055105e-108 -6.7704183e-108 4.6673681e-108
     6 :  4.6707023e-30 -8.4858085e-30 -4.7790173e-30
     7 :  2.3858821e-53 -3.9711955e-54 -2.0215056e-53
     8 :  4.0767279e-58 -8.7489891e-57 -7.6782952e-58
     9 :  4.7237829e-45 -1.1857195e-44 -2.5379994e-45
    10 :  2.1597584e-15  7.3203267e-15 -5.5565187e-15
    11 :  2.3973029e-45  6.3672874e-46 -1.0449992e-45
    12 :  8.3317759e-32  3.6877338e-31  1.8040537e-32
    13 :  7.6005831e-38 -1.7123877e-38 -1.5977443e-38
    14 : -3.1319526e-22 -1.4355184e-22  1.3865017e-22
    15 : -3.6456042e-40  1.9256419e-40  5.8297127e-40
    16 : -4.1787336e-24 -8.1591548e-24  1.0346536e-23
    17 : -2.3184953e-41  4.9408130e-41 -1.3557806e-41
    18 :  1.5470638e-73 -2.3150683e-73  2.3612281e-74
    19 :  6.3694514e-49 -4.3817432e-49  6.9477867e-49
    20 : -8.9519873e-17  5.5573259e-17 -8.6665546e-17
    21 :  8.5152504e-29 -2.6495047e-29 -3.5170024e-29
    22 : -5.3498246e-157 -1.7570892e-157 8.8440352e-157
    23 :  6.3394642e-15 -5.5218089e-15  1.3613915e-14
    24 : -3.2586741e-127 3.7875077e-127 -4.6798589e-127
    25 :  5.0249219e-16 -3.1723839e-16 -1.6946019e-15
    26 : -3.4477071e-33  3.8680416e-33 -2.5388897e-34
    27 : -5.2263508e-23  1.6883098e-22 -6.7284557e-23
    28 : -1.0058486e-01 -1.0846429e-01 -1.1685777e-01
    29 : -5.1344661e-38 -3.7393763e-38 -5.0355228e-39
    30 : -3.8128421e-18  1.4231068e-18  1.3473439e-18
    31 : -7.5215131e-115 1.2115762e-115 1.6026298e-114
    32 : -1.8009796e-31  3.0934915e-31  1.2965612e-31
    33 :  7.8044441e-21  1.4567364e-21  1.1570206e-20
    34 :  3.5056260e-55  1.0265191e-55 -6.4360304e-55
    35 : -1.1973650e-21 -1.8902213e-22  1.7231054e-22
    36 :  1.7697301e-53 -4.4426517e-54 -1.1286984e-53
    37 :  9.8597420e-44  5.7106661e-44 -5.8723180e-44
    38 :  1.7025668e-19 -2.9361551e-19 -2.3691248e-19
    39 :  7.4390565e-38 -3.9992105e-38  3.9194554e-38
    40 : -1.0506942e-151 7.1080858e-152 1.4892053e-151
    41 :  2.5585502e-05 -2.8620939e-05 -1.7822023e-06
    42 :  5.7722582e-51 -1.5071283e-50  1.6626641e-51
    43 :  8.7092606e-23 -1.2302700e-22  8.3628355e-24
    44 : -1.1658596e-11  1.3837141e-11  3.6264400e-12
    45 : -2.0404693e-04  4.3879460e-04 -2.2315280e-04
    46 :  3.9153507e-51 -1.0103866e-50  2.5517395e-51
    47 : -1.2703149e-56 -2.3461689e-56  2.1377403e-56
    48 : -7.5399418e-28  2.3378224e-28 -9.7070755e-29
    49 :  2.0317331e-02  5.3803509e-02  4.9128162e-02
    50 :  1.0248915e-21  1.6960340e-21  2.3736455e-22
    51 : -2.4004322e-51  2.0679125e-51 -2.5191866e-51
    52 :  8.7918130e-02 -2.3508901e-01 -1.1924355e-01
    53 : -7.8548632e-104 8.5297846e-105 7.8891704e-104
    54 : -2.8943899e-53  7.2230926e-54  8.5366355e-54
    55 : -2.7375767e-38  4.7424573e-39 -2.5181470e-38
    56 :  9.2095653e-66 -1.9008515e-65  3.0463713e-65
    57 : -3.0982748e-24  7.3782021e-25  3.4653125e-25
    58 :  3.7007249e-23  8.7764610e-24 -1.6210053e-23
    59 :  1.1419908e-74  8.8899706e-75 -9.0844738e-75
    60 :  1.0559495e-46 -3.5721976e-46  4.0152138e-47
    61 :  2.4493633e-50 -2.3160778e-50  3.5904934e-50
    62 :  4.0303862e-22 -2.1196822e-22  1.7136403e-24
    63 :  3.7215373e-13  6.1559020e-13  3.6829416e-13
    64 :  8.4037940e-14 -4.0841434e-14 -1.5624708e-13
    65 : -1.9284706e-92  4.0216102e-92 -1.0444369e-92
    66 :  3.1443768e-44  1.3311989e-44 -2.0274595e-44
    67 :  3.0767189e-02 -2.7908610e-02  3.8097756e-02
    68 :  5.0491383e-30 -1.4183349e-30  3.5717318e-30
    69 :  5.1580129e-22 -1.3593778e-22  2.7891250e-22
    70 : -1.0725624e-10 -8.9618171e-11  3.4461966e-10
    71 :  5.4849506e-02  5.6304343e-02  4.6847503e-02
    72 : -4.9581350e-67  4.1890957e-67  7.6553108e-67
    73 :  1.0943558e-60  5.4336700e-61 -3.5544435e-60
