Number of elements 23380
     0 : -4.7134520e-78  5.2973350e-77 -3.1520841e-77
     1 : -4.2813186e-64  8.6207932e-64 -2.3222398e-65
     2 : 5.3898047e-267 -4.1293201e-267 -5.8892221e-268
     3 : 1.2749125e-165 -2.0931527e-165 -4.8578212e-166
     4 : 1.7899826e-264 -1.9478220e-264 -1.6551694e-264
     5 : 1.3784457e-165 -4.2559664e-165 1.4494528e-165
     6 : -1.8528464e-45  2.1623831e-45  9.7344834e-46
     7 :  1.2315551e-83 -4.2601043e-85 -1.1951730e-83
     8 :  2.6368689e-87 -5.6567344e-87  2.2173074e-88
     9 : -1.3645273e-66  2.3507074e-66  5.3549053e-67
    10 : -1.0928887e-25 -8.6311522e-26  3.1972299e-25
    11 : -6.5675949e-70 -7.7098965e-71  5.6124034e-70
    12 : -1.1542820e-46  4.0575224e-47  3.1651019e-47
    13 :  1.1021748e-59 -3.9614911e-59  8.4071637e-59
    14 : -2.6442102e-34 -7.5401145e-35  1.3072761e-34
    15 :  9.7883154e-61 -4.9655866e-60  2.8133066e-60
    16 : -1.4876998e-36 -1.9736366e-36  5.7546449e-36
    17 :  8.9351999e-62  1.7030825e-61 -1.2176408e-61
    18 : 9.4546893e-112 6.9725531e-112 -8.0515848e-112
    19 :  2.8526277e-76 -2.4881054e-76  2.4906211e-76
    20 : -8.1792098e-27  5.8882559e-27 -9.5467151e-27
    21 : -3.4765678e-44  6.1487185e-45  2.2289592e-44
    22 : -8.0891484e-242 1.3323459e-242 5.4115410e-242
    23 :  5.1839387e-23 -6.0025462e-23  1.3171419e-22
    24 : 2.1470151e-195 -2.2708145e-195 2.4148409e-195
    25 :  1.7095532e-24 -5.9396286e-25 -5.7321744e-24
    26 :  1.1340543e-53  2.0436793e-53 -1.1379177e-53
    27 :  6.8181018e-36 -8.9061365e-36 -5.5354015e-36
    28 : -2.8520103e-01 -2.7927993e-01 -3.1533932e-01
    29 :  9.7884626e-60 -6.7645171e-60 -1.4766618e-60
    30 : -1.9364671e-28  3.4431866e-29  5.2985457e-29
    31 : 1.0307219e-175 2.2654090e-175 -4.3854039e-175
    32 :  5.8212482e-48 -8.6502094e-48 -3.7963361e-48
    33 : -1.2139775e-32  4.8660047e-33 -5.7277315e-33
    34 :  2.8895898e-87 -1.8206995e-88 -4.5368405e-87
    35 : -4.3071801e-34  6.7173093e-35  1.2471309e-34
    36 :  8.5917066e-85 -1.8456294e-85 -5.0537020e-85
    37 :  9.2922372e-68  1.3119305e-67 -3.7191158e-67
    38 :  1.1801336e-30 -1.2833968e-30 -1.7381531e-30
    39 :  8.9716584e-61  1.9475016e-60 -1.0615360e-60
    40 : -9.8754751e-235 4.7593751e-234 -2.7815368e-234
