Number of elements 23380
     0 : -1.3944517e-87  1.7124815e-86 -1.0447170e-86
     1 : -1.4890672e-71  3.0058061e-71 -1.3355086e-72
     2 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
     3 : 2.4425563e-186 -4.0765032e-186 -8.4470627e-187
     4 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
     5 : -5.2356409e-186 -3.1804768e-186 1.3747752e-185
     6 : -1.3116682e-50  1.5125094e-50  6.3159033e-51
     7 :  9.3633445e-95  1.5966793e-95 -1.2651556e-94
     8 :  2.8953151e-99 -1.4131857e-98  9.1197437e-99
     9 : -5.4405555e-73  1.3758271e-72 -2.4086673e-73
    10 :  7.7931984e-28  5.5866415e-28 -2.4296360e-27
    11 : -2.5352537e-78 -3.8570106e-79  2.3100238e-78
    12 : -5.8240619e-52  1.7076123e-52  1.8401880e-52
    13 : -9.0636983e-69 -5.1299320e-66  1.1613707e-65
    14 : -2.9096471e-38 -5.9184273e-39  1.4689447e-38
    15 :  5.7530190e-66 -1.3349948e-65  1.2142744e-66
    16 : -1.3120720e-40 -2.5148779e-40  5.7392721e-40
    17 :  2.3453073e-67  9.1207073e-68 -1.5463804e-67
    18 : 3.4064877e-123 2.7740024e-123 -3.0521156e-123
    19 :  1.6018365e-85 -1.4394214e-85  1.3899029e-85
    20 :  8.3924963e-30 -1.9140967e-30  9.2139450e-31
    21 : -3.1776461e-49  3.8578588e-50  2.4242788e-49
    22 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    23 :  2.6899571e-25 -3.4926801e-25  6.3120458e-25
    24 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    25 :  6.9526859e-27 -1.6974517e-27 -1.9397200e-26
    26 :  5.9436462e-61  2.6826267e-60 -1.4187967e-60
    27 :  4.5871821e-40 -5.6664413e-40 -3.8835307e-40
    28 : -2.0288406e-01 -1.1291704e-02 -1.2917329e-01
    29 : -2.2873175e-66 -3.4691555e-67  1.1904330e-66
    30 : -1.8602535e-31  2.7246097e-32  9.3449247e-32
    31 : 6.8001650e-198 6.6280499e-198 -2.0275780e-197
    32 :  1.1535192e-52 -1.6248985e-52 -7.9044892e-53
    33 : -1.7284449e-36  5.8254731e-37 -1.6402046e-37
    34 :  1.7727946e-98 -3.4318573e-99 -2.3667957e-98
    35 : -4.1945161e-38  9.8388076e-39  1.3752622e-38
    36 :  1.2862645e-95 -2.9448566e-96 -7.0620321e-96
    37 :  1.2846155e-75  8.6951853e-76 -3.0915506e-75
    38 : -1.3134655e-33  1.5481603e-33  1.9110229e-33
    39 :  4.8444236e-69  1.1913544e-68 -7.1411109e-69
    40 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    41 : -9.4309497e-15 -7.2079773e-16  1.4445768e-14
    42 :  1.1739017e-87 -8.7233010e-90 -2.3757259e-87
    43 : -1.4969320e-41  1.1793266e-41 -2.5810992e-41
    44 :  7.1467790e-24  2.5455141e-20 -1.1233354e-20
    45 : -6.3628430e-13 -7.1902526e-12  2.0305772e-12
    46 : -2.9597145e-93  3.0762045e-93 -3.3432637e-93
    47 : -1.6932828e-103 -9.4384776e-104 1.2674598e-103
    48 : -1.1552508e-46  5.0188237e-47  5.4324978e-48
    49 :  1.9396943e-03  4.8982978e-02  5.1795856e-02
    50 : -1.7690837e-37 -5.0546824e-36  1.9128246e-36
    51 : -4.4308358e-89  6.2894245e-89 -8.3703178e-89
    52 : -5.4107184e-02  3.3102271e-01  1.2898789e-01
    53 : 2.4520312e-161 6.6927109e-162 -3.8440423e-161
    54 : -6.2346361e-93  3.6946529e-93  1.2905573e-93
    55 : -9.1967608e-71  2.5314110e-70 -4.8902013e-70
    56 : 9.4623087e-116 3.1850230e-116 -2.1258599e-115
    57 : -4.0620807e-41  2.9292444e-41  7.3283908e-42
    58 :  2.3966416e-42  5.4713934e-42 -3.3111171e-42
    59 : 1.2235594e-144 5.5344219e-144 -3.3715761e-144
    60 : -1.0224769e-80  2.6556404e-80 -5.6153995e-81
    61 :  3.2645634e-87 -2.2479356e-87  1.3212190e-87
    62 :  2.4609844e-37  3.1869476e-37 -1.0088223e-36
    63 : -5.8538397e-23  3.6578150e-22 -8.0405574e-22
    64 :  1.1894695e-23  3.0839359e-24 -3.2175374e-23
    65 : 4.0110654e-143 -9.2412408e-143 2.6143748e-143
    66 :  7.5559892e-72  3.8883226e-72 -5.5251947e-72
    67 :  4.6965242e-01  3.2965794e-01  3.8428606e-01
    68 : -1.5640626e-48  5.9316831e-49  4.5347437e-49
    69 : -4.5261715e-37  7.2984522e-37 -1.3345820e-36
    70 :  1.5585692e-17  6.8659079e-18 -7.5547993e-18
    71 :  2.4887976e-01  1.9478161e-01  2.8579241e-01
    72 : 2.1442448e-116 -2.6206197e-116 -1.7437923e-116
    73 : 1.8193946e-100 1.7265535e-100 -5.4869948e-100
    74 : -1.2674070e-81  4.6925418e-82  2.6379204e-82
    75 :  8.6547843e-39 -3.6636109e-38  1.5156085e-38
    76 : -2.2911619e-02  1.6549429e-01 -8.1387281e-02
    77 : -2.4270075e-88 -6.1718729e-89  1.4596914e-88
    78 :  3.0601381e-71 -4.0983866e-71 -2.1668225e-71
    79 : -6.3144571e-56 -1.0828807e-54  1.2291713e-54
    80 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    81 : -3.5498577e-75  1.5808462e-75  1.1478836e-75
    82 :  1.2306551e-79  1.9508460e-79 -5.1556618e-79
    83 :  8.2815468e-64 -1.0967396e-63  1.0443500e-64
    84 : 5.7637644e-108 -1.1718446e-107 3.4113206e-108
    85 :  4.9931554e-15 -2.7942753e-14  1.2002601e-14
    86 : -1.3455716e-30  8.1356990e-32  3.4112990e-31
    87 : 2.9867947e-122 7.6279650e-121 -3.9514304e-121
    88 : 1.4709752e-114 3.3156975e-115 -2.1564750e-114
    89 : -8.3174427e-38  2.2227925e-38  4.1744176e-39
    90 :  4.8413389e-17  2.3805938e-16  2.3942335e-16
    91 : -2.5706267e-30  3.0293120e-30  7.1128492e-30
    92 :  4.5009803e-64 -3.4404652e-64  3.2450695e-64
    93 :  2.8306238e-61 -1.2313658e-60  6.0348096e-61
    94 :  4.7695646e-31  8.3610619e-30 -2.5612985e-29
    95 : -1.9802373e-44 -7.1513118e-44  3.7021923e-44
    96 : -6.9436885e-47  1.7939368e-46 -3.1599667e-47
    97 :  3.7852391e-64  1.2499163e-65 -4.1214993e-64
    98 : -3.9031500e-69  1.2638421e-68 -4.7002009e-69
    99 : 1.9190715e-140 -3.8082166e-140 1.0096974e-140
   100 : -1.5426652e-192 1.8344404e-192 1.3342752e-192
   101 : -1.5946073e-21  1.0159892e-20 -2.6600437e-21
   102 : -8.1771400e-99 -5.3513388e-99  1.9066864e-98
   103 : 1.0997849e-103 -8.8718824e-104 -1.4169562e-103
