Number of elements 912
     0 :  5.3439480e-18 -1.8983359e-18 -9.5036596e-18
     1 :  1.8245288e-10 -4.2326986e-10  3.2169483e-11
     2 :  6.4571479e-02  5.8741002e-02 -7.0849837e-02
     3 : -4.3214141e-13  2.9881487e-13  6.2471745e-13
     4 : -2.0529252e-02  8.9823484e-02  2.4208979e-02
     5 :  4.6093391e-01  1.9272874e-01  6.0530330e-02
     6 : -7.4695936e-29 -3.8677802e-28  5.4210059e-28
     7 : -5.5212338e-10  2.6135651e-09 -1.2606268e-09
     8 : -1.2838862e-08 -5.4145746e-09  8.4673610e-09
     9 :  5.0753448e-26  6.2648867e-26 -1.6945312e-25
    10 : -1.8984850e-09 -1.2076701e-08  1.8084094e-08
    11 : -8.2281340e-29  6.0882537e-29  1.1900587e-28
    12 :  3.7021880e-01  1.0926639e-01  2.2441792e-02
    13 :  1.2579073e-06 -1.1463380e-06  1.4718046e-06
    14 :  5.4352245e-15  1.0750087e-14 -6.5478779e-15
    15 :  8.2874010e-08 -2.2090652e-07 -2.0684959e-07
    16 : -2.6053460e-30 -5.4501874e-30  1.0553730e-29
    17 :  5.1897418e-21  5.5867496e-21 -1.7174976e-20
    18 :  3.3310179e-08 -1.1227749e-07  2.3232186e-08
    19 : -2.3109828e-35  6.4207238e-36  2.6350560e-35
    20 : -8.1994712e-21  3.0573839e-20 -1.6195174e-20
    21 :  1.9835971e-06  6.1267361e-06 -2.2894150e-06
    22 : -2.0941375e-07  1.7703331e-06  3.4543157e-07
    23 : -8.2420378e-33  2.2456700e-33  1.0260820e-32
    24 : -3.8215828e-10  7.1432158e-10  6.6251870e-10
    25 :  2.1219536e-34 -6.3484182e-34  1.7805626e-34
    26 : -9.3246739e-10 -8.4509199e-10  4.2099773e-10
    27 : -1.8894657e-06  1.7360456e-06  1.8879885e-06
    28 :  8.6249699e-07  1.8547160e-06 -8.9425975e-07
    29 :  3.7012391e-11  1.2749503e-10 -2.2046986e-10
    30 :  9.4247034e-09 -2.7590971e-08  5.4989928e-09
    31 :  2.7515848e-14 -1.5033744e-13  6.9697160e-14
    32 :  1.2425876e-27  1.1814739e-27 -3.6361483e-27
    33 : -2.4767932e-05  4.3617780e-05 -2.4364815e-05
    34 :  3.7318138e-36 -3.5349382e-36 -4.1984264e-36
    35 :  8.4767710e-14 -3.2031736e-13  2.8415285e-13
    36 : -1.2376198e-01 -6.9207194e-02 -4.8860774e-02
    37 :  1.2137216e-03  5.6469364e-04 -4.0981003e-04
    38 :  2.2498920e-07  1.8414016e-06 -9.3385776e-07
    39 :  2.5963157e-11 -1.2819256e-10  1.0582791e-10
    40 : -1.9053175e-11  5.3676500e-11 -1.5294361e-11
    41 : -1.3720824e-06  2.8196544e-06 -1.5823540e-07
    42 : -2.0640517e-34 -3.7143079e-34  6.0110939e-34
    43 :  7.1441974e-19 -9.6928054e-19 -5.4514977e-19
    44 : -7.2892427e-05 -2.3566738e-04  3.9510973e-04
    45 : -5.6938863e-15  4.6986189e-16  4.7323247e-15
    46 :  2.3046672e-15 -1.6702730e-15  1.5159621e-15
    47 : -4.7611521e-27  1.3066140e-26 -2.3428080e-26
    48 : -3.6968372e-30 -1.7814918e-29  7.1823600e-30
    49 : -4.7053359e-08  2.1540839e-07 -9.0436766e-08
    50 : -3.8054141e-05  2.8916466e-05 -1.9197920e-05
    51 :  1.6093752e-01 -2.5887288e-02  3.6471334e-02
    52 : -2.3721642e-09  4.8037329e-08 -1.3462369e-08
    53 :  3.4434282e-28  1.1230077e-29 -3.9906941e-28
    54 : -3.7961136e-06  1.7415933e-06 -5.5717337e-06
    55 :  1.6691153e-06  6.4969940e-07 -6.2768104e-06
    56 :  1.1293792e-01  1.7579848e-01  2.2517862e-01
    57 : -1.4265884e-07  9.4205717e-08 -2.8701222e-07
    58 : -1.0333415e-02  2.8999496e-02 -1.1441637e-02
    59 :  3.1875847e-08  2.5470040e-08 -1.4154231e-08
    60 :  2.6516065e-05 -2.1349511e-05 -5.0371039e-05
    61 : -2.0654769e-02  3.8078273e-03 -1.0341413e-02
    62 : -1.4469295e-10 -1.2246734e-09  4.0081258e-10
    63 :  1.5776003e-04  9.1074650e-05 -9.5396589e-05
    64 :  1.0952931e-09  2.3522067e-10 -2.7625345e-09
    65 :  1.1400171e-11 -1.7678586e-11  5.3901705e-12
    66 : -1.6326730e-13  1.0481245e-12 -4.2464899e-13
    67 : -4.8204397e-29  7.9186793e-30  9.6612778e-29
    68 : -2.3275646e-28  5.4876691e-28 -5.5096107e-29
    69 : -6.2012212e-29  5.7305541e-29  7.3487349e-29
    70 :  2.4061119e-16  2.7132702e-16 -7.1598327e-16
    71 : -1.8425167e-04  1.7305362e-04  1.9991595e-04
    72 :  7.6770679e-31 -2.3107954e-30  7.0470743e-31
    73 : -5.7472459e-04  7.8433286e-04  1.0291551e-03
    74 :  1.3086472e-21  2.4170968e-21 -1.8024291e-21
    75 : -5.9454305e-23 -1.6400793e-23  4.2023256e-23
    76 : -2.3264813e-32  6.4078648e-31 -2.7660878e-31
    77 :  3.1560270e-23 -7.4915191e-23  6.3220663e-24
    78 :  1.3449724e-26 -4.6320201e-26  1.5311573e-26
