Number of elements 912
     0 :  1.5700371e-15  7.3682173e-17 -3.8076030e-15
     1 : -6.8417626e-09  1.5764364e-08 -7.6548975e-10
     2 : -2.9206569e-01  5.1485940e-02 -2.1979776e-01
     3 :  2.9155856e-11 -2.6332659e-11 -3.8747685e-11
     4 : -9.6387179e-03 -9.4971526e-03 -1.0305491e-02
     5 : -8.7379723e-02 -3.1569862e-03 -1.5556634e-01
     6 : -1.3048444e-24 -3.8959460e-24  6.7090718e-24
     7 :  1.5620693e-08 -7.2330629e-08  3.4833002e-08
     8 :  1.8086861e-07 -6.6565267e-08 -1.0416048e-07
     9 :  1.9688498e-22  5.9251695e-22 -9.8952533e-22
    10 :  7.0325781e-08  7.8767696e-08 -3.4659672e-07
    11 :  3.2517085e-26 -7.6639807e-25  6.6262928e-25
    12 : -1.2723285e-01 -1.6983270e-01 -2.5378840e-01
    13 : -4.0530161e-06  1.4804107e-05 -2.4167083e-05
    14 : -2.9856107e-12  1.3555290e-12  1.7913296e-12
    15 :  2.4922866e-06 -2.4798173e-06  2.8669352e-06
    16 : -5.6728645e-26  8.5805830e-27  1.1610426e-25
    17 :  5.6446120e-18 -2.4993326e-18 -1.2978818e-17
    18 : -5.0954621e-07  1.8095940e-06 -2.3881154e-07
    19 : -2.1049784e-30  1.6745377e-30  2.1063261e-30
    20 : -8.0519734e-18  2.2364986e-17 -7.3849669e-18
    21 : -8.2825153e-05 -8.0214716e-05  1.5070927e-04
    22 : -6.4128885e-05 -4.6692352e-05  2.5959143e-05
    23 : -3.7803826e-28  2.7128102e-28 -7.1193108e-29
    24 :  1.4999827e-08 -4.3050164e-08  2.5416417e-09
    25 :  1.4360816e-29 -2.8614158e-29  6.0284021e-30
    26 :  2.4337609e-08  2.1728452e-08 -6.4259096e-09
    27 :  3.7237825e-05 -4.3096699e-05 -3.7913218e-05
    28 : -1.7284250e-05 -1.8168641e-05  9.7466579e-06
    29 : -1.2307630e-09 -4.3046166e-09  6.9370705e-09
    30 : -2.9827279e-07  7.9854942e-07 -5.9133757e-08
    31 : -7.9001817e-12  3.1684305e-11 -1.0828104e-11
    32 :  4.6778907e-24  2.8237751e-26 -6.3009236e-24
    33 :  1.4650231e-04 -9.1852976e-05  3.4223474e-04
    34 :  1.1824050e-31 -2.8078290e-31  1.5213695e-32
    35 :  2.3301394e-11  2.2826344e-11 -9.7588607e-11
    36 : -7.1453027e-02  1.4036036e-03 -1.2316731e-02
    37 : -2.6041685e-03 -3.1002921e-03  2.4214706e-03
    38 : -3.4174085e-05  4.7241111e-05 -1.0217082e-05
    39 : -1.1942356e-09  3.9281844e-09 -2.9786730e-09
    40 :  7.5447949e-10 -3.6144686e-09  1.0187281e-09
    41 :  1.9804965e-05 -4.3500128e-05  4.4858766e-06
    42 :  9.5444357e-30 -4.0274918e-29  2.7024942e-29
    43 :  2.1939131e-16 -3.2879953e-16 -1.6495191e-16
    44 :  4.9938126e-04  1.3452136e-03 -1.6606816e-03
    45 : -7.1326441e-13  6.3455822e-14  6.2928512e-13
    46 :  1.4165870e-13 -1.9193621e-14 -2.8100555e-14
    47 : -5.0885915e-23  3.1515115e-23 -2.3530514e-23
    48 : -5.0727494e-26 -3.8916212e-25  1.4224803e-25
    49 :  8.9066167e-07 -2.9579039e-06  9.8404180e-07
    50 :  4.3403355e-04  1.2724641e-04  7.6874140e-05
    51 :  3.3095523e-02  9.1201017e-02  1.1018723e-01
    52 :  4.2856891e-07 -2.2278116e-06  5.3311038e-07
    53 : -2.5972621e-24  3.0941727e-24 -3.9106357e-24
    54 :  7.7443243e-05 -2.3179913e-05  1.0744289e-04
    55 : -1.7496042e-05 -8.4870849e-06  1.0462966e-04
    56 :  9.6978508e-03 -1.2113075e-01  4.6658957e-03
    57 :  4.6469538e-06  6.0173630e-07 -4.6588766e-07
    58 : -6.2802081e-02  1.5819914e-01  9.4632875e-02
    59 : -6.7179236e-07 -4.8063994e-07  1.8514812e-07
    60 : -1.9575802e-04 -3.3411432e-05  3.8970438e-04
    61 :  3.8853995e-02 -3.1570585e-02  1.1003481e-01
    62 :  2.0469985e-08  4.1884962e-08 -1.8360436e-08
