Number of elements 912
     0 : -5.2483246e-43  9.4020786e-43  1.1282102e-43
     1 : -1.0994401e-25  2.5212561e-25 -3.1595644e-26
     2 :  1.0059219e+00  9.0088361e-01  9.6714822e-01
     3 :  3.4479417e-31  7.7496941e-31 -1.4703581e-30
     4 :  5.4356938e-02 -8.9105114e-03 -1.9801593e-02
     5 :  5.2193237e-05 -2.1331880e-04  4.9022394e-04
     6 :  1.6096509e-60  3.1877621e-60 -6.4107169e-60
     7 : -6.7368573e-24 -2.8630915e-23  1.9734710e-23
     8 :  8.9292092e-21 -5.3660544e-21 -1.7543290e-21
     9 :  1.1941614e-56 -6.3144799e-56  3.9073376e-56
    10 :  1.1427495e-21 -3.6247850e-22 -1.9484946e-21
    11 : -5.2698280e-62  1.0103460e-61  4.7072383e-63
    12 :  2.6921066e-03 -2.3823164e-03 -3.9990203e-03
    13 :  1.7290268e-16 -3.9113387e-17 -9.0028569e-17
    14 :  2.3273787e-34 -3.8149848e-34  5.0308250e-35
    15 : -4.4866859e-20  7.6122843e-20  1.7874443e-20
    16 :  8.0833016e-65 -1.3706549e-64 -2.5136140e-65
    17 : -4.2190297e-47  9.0433623e-47 -5.1868138e-48
    18 :  1.6552466e-20 -6.6403017e-20  2.4115718e-20
    19 :  1.7422355e-76 -2.1933038e-76 -1.2961192e-76
    20 : -1.1135427e-47  6.9824991e-48  1.6384786e-47
    21 : -2.2372438e-18  8.4943074e-17 -7.8934975e-17
    22 : -1.3026290e-15 -8.5833688e-16  1.0541398e-15
    23 :  1.8306186e-70 -1.4432000e-70  1.0615622e-70
    24 :  4.1995160e-24 -3.1519900e-24 -5.4647479e-24
    25 : -6.1504337e-74 -7.6602908e-74  6.8777935e-74
    26 :  9.8498013e-24  5.2980032e-23 -3.0860800e-23
    27 : -8.9213548e-17  1.7401064e-16  1.3356672e-17
    28 : -6.1241447e-16  2.0495364e-15 -7.1976412e-16
    29 :  2.1727115e-29 -4.7714071e-27  4.7459029e-27
    30 : -5.0149174e-23  1.3085167e-21 -1.2078921e-21
    31 :  4.4658390e-32 -3.4960293e-32 -5.4801902e-32
    32 :  2.0685378e-62  2.5157205e-62 -6.8848002e-62
    33 :  3.6465862e-12 -2.3638450e-12 -5.5521984e-12
    34 :  4.6066813e-77 -3.3485192e-77 -5.8682673e-77
    35 : -4.5832266e-32  1.6114708e-32  6.8343525e-32
    36 :  7.1192340e-01  8.4240534e-01  6.5709889e-02
    37 :  6.5640438e-11  8.6730772e-11 -7.1881471e-11
    38 :  3.7441645e-18 -1.2440711e-17  2.2591613e-18
    39 :  1.4317089e-25  3.7139700e-26 -3.2841519e-25
    40 :  4.0522524e-30 -8.8319139e-30  1.7223569e-30
    41 : -5.1957920e-16  1.0091777e-15  4.1572411e-17
    42 : -2.1437923e-73  4.0566997e-73 -6.8839875e-74
    43 : -1.8363935e-43  7.1359410e-43 -3.4801093e-43
    44 : -4.2007812e-12 -5.2105973e-12  1.2133106e-11
    45 :  5.1623631e-35  5.8172881e-35 -1.6879835e-34
    46 :  5.7806489e-38  3.3981215e-38 -1.2599805e-37
    47 :  1.3308803e-60  6.6066266e-60 -1.4570595e-59
    48 : -1.0181956e-64  1.3438792e-62 -5.2302969e-63
    49 :  8.3150567e-19 -1.0794580e-18 -6.0612266e-19
    50 :  1.0078797e-12 -5.6223594e-12  2.2915133e-12
    51 : -9.6636440e-05  4.2621384e-05  2.9004876e-06
    52 : -1.9775969e-21  2.5221905e-21 -1.1065078e-22
    53 :  4.2587912e-61 -3.2157879e-61  1.7691233e-61
    54 : -2.3830197e-14 -2.4651753e-14  7.4758639e-14
    55 : -1.4973034e-16 -3.5829269e-15  5.3836405e-15
    56 :  7.5963911e-04  4.4503637e-04 -3.9103676e-04
    57 : -7.1146443e-19 -1.2762834e-18  3.1763985e-18
    58 :  1.0996034e-08 -1.8092837e-08 -4.4738858e-09
    59 :  6.9010040e-24 -9.9947165e-22  4.8335970e-22
    60 :  3.0947820e-14 -6.9142528e-15 -5.5584719e-14
    61 : -3.5537051e-07  2.7879601e-07 -2.5034177e-07
    62 :  6.5746626e-24  1.9563958e-24 -4.2177273e-24
    63 :  7.4902763e-12  5.1185724e-12 -6.0213694e-12
    64 : -1.3529959e-23  1.2331745e-23  1.4859627e-23
    65 : -4.8026084e-28  5.0105769e-28 -4.9639616e-29
    66 : -8.0496545e-32  1.8152041e-31 -1.7451143e-32
    67 : -2.7633948e-65 -4.2899684e-66  5.9665314e-65
    68 :  6.7024939e-64 -1.3585573e-63  1.6021564e-65
    69 : -2.3140256e-65  1.2795672e-65  3.3544701e-65
    70 :  1.1525702e-36 -5.9385624e-36  3.6372343e-36
    71 :  7.4977801e-13 -4.1710134e-13 -1.1510297e-12
    72 : -5.6656004e-68  1.9089265e-67 -7.7439998e-68
    73 : -2.0263762e-10  1.7934022e-10  2.4316852e-10
    74 :  9.0634337e-53  3.0732776e-52 -1.9867018e-52
    75 :  2.6302676e-50 -9.6348766e-51 -8.2695534e-51
    76 :  1.2481715e-67 -1.4447303e-68 -5.4823903e-68
    77 :  6.1497853e-53 -5.6374377e-53 -6.7246184e-53
    78 : -7.0436037e-57  1.5176169e-56 -9.4928757e-58
    79 :  5.2339625e-45 -5.2702481e-45  5.3639517e-45
    80 : -3.4768004e-88  1.4163737e-87 -7.2422305e-88
    81 : -4.9724026e-62 -1.9495476e-61  1.2229436e-61
    82 :  1.8980173e-02  9.2331357e-01  9.6091221e-02
    83 : -9.9922658e-78 -4.7313751e-77  6.7318177e-77
    84 :  1.0774286e-73 -4.3205521e-73  1.6930088e-73
    85 : -1.0790526e-03 -9.4479609e-04  8.7199571e-04
    86 : -8.4918072e-46 -9.3082772e-46  2.7173564e-45
    87 : -8.3209715e-43  1.4664350e-42  2.0257298e-43
    88 :  1.7612425e-31  1.3811379e-31 -1.5639128e-31
    89 : -1.6699869e-09  2.1972110e-09  7.7282863e-10
    90 : -5.1423106e-70 -1.5946130e-69  1.0539920e-69
    91 : -7.3887039e-03  3.3722035e-03 -4.2758507e-03
    92 :  9.7834980e-37 -6.7004275e-37 -7.5384837e-38
    93 : -6.9280744e-88 -1.1464496e-87  2.5792597e-87
    94 : -3.4671230e-40  6.7855647e-41  2.2680921e-40
    95 :  5.2870034e-64 -1.2563651e-64 -2.7731157e-64
    96 : -1.6401073e-31  4.2930382e-31 -6.8848735e-31
    97 : -2.1823994e-33  2.8015409e-33  1.5673516e-33
    98 :  1.6208765e-01  8.0152317e-01  5.2042270e-02
    99 : -9.7761581e-58 -7.9326453e-57  4.4563869e-57
   100 : -1.4878977e-62  1.1340982e-62  7.4752183e-63
   101 :  2.0598592e-29 -9.0788630e-30 -5.7088309e-30
   102 : -4.9324330e-19 -3.4382634e-18  1.9483654e-18
   103 :  6.4141220e-80 -6.2297719e-80 -6.6090526e-80
   104 : -5.9296153e-37  1.0217720e-37  2.4357036e-37
   105 : -9.7029103e-21  1.6850610e-21  6.3039888e-21
   106 :  1.4851525e-25 -2.6546240e-25 -4.3423309e-26
   107 : -5.9222532e-27 -6.0204332e-27 -9.7661081e-27
   108 :  1.2071955e-25  7.5627398e-26 -2.7204196e-25
   109 :  7.3051624e-19  9.4757277e-19 -2.7051850e-18
   110 : -6.2889092e-12  1.3998137e-11 -3.3680830e-12
   111 : -3.8439800e-24  1.3530217e-24  1.1936585e-24
   112 : -2.8206542e-57 -5.4685703e-57  1.1531262e-56
