Number of elements 912
     0 : -7.8630917e-24 -2.0760218e-24  1.8503418e-23
     1 : -2.8731249e-13  7.3632955e-13 -1.3831402e-13
     2 : -4.4226725e-01 -2.4668650e-01 -2.6335670e-01
     3 :  2.4572482e-16 -1.0944702e-16 -4.0359782e-16
     4 :  1.6533417e-01  1.4686892e-01  1.7540282e-01
     5 :  1.0263066e-02  5.5992318e-02  2.2112720e-01
     6 :  3.8568243e-36  8.7684197e-36 -1.6626369e-35
     7 :  1.3254004e-12 -1.0017406e-11  5.3868121e-12
     8 :  2.6415987e-11  6.3433687e-11 -3.9315943e-11
     9 :  3.0114968e-33 -1.4922695e-32  8.2685965e-33
    10 :  7.2139675e-12  8.6130105e-12 -2.4826650e-11
    11 : -3.0808941e-36  5.3041206e-36  1.1630431e-36
    12 : -7.5597000e-02  3.6315014e-01  4.5864642e-01
    13 : -1.7179148e-08  1.1648399e-08 -1.1765593e-08
    14 :  1.7419540e-18 -3.8448117e-18  6.8163582e-19
    15 : -3.2887283e-10  7.1097184e-10  2.2144968e-10
    16 :  4.3364831e-38 -1.1367005e-37  2.0825212e-38
    17 : -4.8284404e-27  1.6873597e-26 -5.6582142e-27
    18 : -3.7615545e-11  1.0234698e-10 -4.0172823e-11
    19 :  7.2751902e-45 -1.3745645e-44 -4.8234970e-45
    20 :  5.8442612e-27 -5.6149450e-27 -5.2595694e-27
    21 :  2.2614787e-08  2.3875837e-09 -5.7231736e-08
    22 :  3.7486258e-08 -3.8249820e-09 -1.5319423e-08
    23 :  2.7550788e-41 -2.6667093e-41  3.4095243e-41
    24 :  7.1423432e-14  5.0161700e-13 -8.1542045e-13
    25 : -1.6182336e-43 -3.5281609e-43  2.3416016e-43
    26 :  2.7400749e-12  3.6784212e-12 -2.5367892e-12
    27 :  2.0040772e-09  1.8884084e-08 -9.8041306e-09
    28 :  6.4000382e-09 -4.5675483e-08  1.8494406e-08
    29 : -1.2829858e-14 -3.7993215e-14  6.9206438e-14
    30 :  1.4927835e-11  2.7414353e-12 -3.5571604e-11
    31 :  2.8324562e-17 -1.4579691e-17 -4.5074728e-17
    32 :  2.2586018e-35  2.8596846e-35 -7.7177279e-35
    33 : -6.4923516e-07  1.0417192e-06  1.9534226e-06
    34 :  3.4863848e-45 -1.9431592e-45 -5.0897701e-45
    35 : -3.6593826e-17 -3.7628316e-18  8.3429149e-17
    36 : -7.2694953e-03 -7.0292867e-02  1.8260162e-01
    37 : -5.0902754e-05 -2.5303876e-05  2.3321432e-05
    38 :  5.9378811e-09 -2.8694553e-08  6.6027536e-09
    39 : -2.4517981e-15  2.3860005e-13 -2.4335297e-13
    40 :  1.0257130e-14 -3.1273636e-14  7.0472183e-15
    41 : -1.3726823e-08  2.5559546e-08  1.1630255e-08
    42 : -8.1977131e-43  1.2503533e-42 -3.1992061e-44
    43 : -2.9875011e-26  1.6528026e-25 -1.0774889e-25
    44 :  1.2408050e-06  8.2452979e-06 -1.1295286e-05
