Number of elements 912
     0 :  2.2140899e-53  8.4520066e-53 -1.2880714e-52
     1 : -5.1130215e-32  1.1623831e-31 -1.3903744e-32
     2 :  9.9642326e-01  9.8701384e-01  9.8563742e-01
     3 :  4.0274291e-38  5.4338348e-38 -1.3501533e-37
     4 :  1.1753906e-02 -1.4229365e-03 -6.8319017e-03
     5 : -6.6302617e-06 -2.1154016e-05  5.2082418e-05
     6 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
     7 : -3.7152031e-29 -9.0663647e-29  6.6962942e-29
     8 :  3.6279729e-25 -2.0582983e-25 -7.8053281e-26
     9 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    10 :  1.5270194e-26 -6.2856218e-27 -2.4368973e-26
    11 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    12 :  3.3636510e-04 -2.9030239e-04 -4.4354779e-04
    13 :  4.7788737e-20 -1.0780862e-20 -2.5741812e-20
    14 :  1.1054880e-42 -1.7040646e-42  2.0018825e-43
    15 : -3.4009253e-25  5.4695761e-25  1.4174698e-25
    16 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    17 : -1.6697773e-59  3.8710635e-59 -5.3150888e-60
    18 :  9.6236529e-26 -3.9300167e-25  1.4691108e-25
    19 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    20 : -6.8543160e-60  6.8530547e-60  6.8862442e-60
    21 :  7.9861112e-23  2.4894711e-21 -2.6371165e-21
    22 : -3.5647496e-19 -2.3895090e-19  2.9479097e-19
    23 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    24 :  1.9728899e-29 -1.4393665e-29 -2.5370548e-29
    25 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    26 :  3.7818254e-29  2.2301548e-28 -1.2971128e-28
    27 : -4.6468439e-21  8.5996173e-21  8.4671437e-22
    28 : -8.7529329e-20  2.8963946e-19 -1.0117154e-19
    29 :  3.8105548e-35 -1.7089603e-33  1.6342397e-33
    30 : -2.4378841e-27  1.1828066e-26 -6.9490148e-27
    31 :  1.0887280e-39 -9.1279313e-40 -1.2668195e-39
    32 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    33 :  3.4968767e-15 -2.1980737e-15 -5.0236903e-15
    34 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    35 : -1.1038989e-39  3.8925441e-40  1.6257008e-39
    36 :  8.8937675e-01  9.6669663e-01  1.3006975e-02
    37 :  2.2380144e-13  2.4350419e-13 -2.2803542e-13
    38 :  8.7370430e-23 -2.4750497e-22  4.6143055e-23
    39 :  1.9565449e-31  3.5461326e-32 -4.2864804e-31
    40 :  1.9589299e-38 -4.1728757e-38  7.8671444e-39
    41 : -5.7139352e-20  1.1141850e-19  3.3033946e-21
    42 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    43 : -1.2773658e-53  6.5923435e-53 -4.0394410e-53
    44 : -5.6514273e-15 -7.3895200e-15  1.6322112e-14
    45 :  9.4760051e-43  1.3836654e-42 -3.7187162e-42
    46 :  8.6297107e-46 -3.2574298e-46 -2.1060390e-46
    47 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    48 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    49 :  9.1321193e-23 -1.1895641e-22 -6.4596840e-23
    50 :  9.8634241e-16 -5.3552718e-15  2.1789730e-15
    51 : -3.5677500e-06  1.7174091e-06 -2.7977882e-08
    52 : -7.0323823e-27 -5.3089419e-27  4.2370646e-27
    53 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    54 : -9.1146005e-18 -1.1480777e-17  3.2354693e-17
    55 : -5.3810227e-20 -5.9283383e-19  9.2805847e-19
    56 :  6.4800014e-05  5.5483735e-05 -5.1578175e-05
    57 : -1.2568131e-23 -2.0797663e-23  5.2399938e-23
    58 :  2.9620093e-11 -3.8498778e-11 -2.1500050e-11
    59 :  1.0661687e-28 -1.6303837e-27  7.5624939e-28
    60 :  1.7974622e-17 -5.4435859e-18 -3.0631889e-17
    61 : -6.5655390e-09  5.2930644e-09 -4.4119163e-09
    62 :  2.3670847e-29  7.9845064e-30 -1.5773143e-29
    63 :  1.0490326e-14  7.0378951e-15 -8.5990569e-15
    64 : -2.0382079e-29  1.8887201e-29  2.1932094e-29
    65 : -1.7988113e-34  1.7179454e-34 -1.1397460e-35
    66 : -1.9657744e-39  4.4397003e-39 -4.9360749e-40
    67 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    68 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    69 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    70 :  1.1659507e-45 -2.1466104e-44  1.9139850e-44
    71 :  1.6267177e-16  5.4885508e-17 -3.8723558e-16
    72 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    73 : -3.5124227e-13  3.0110671e-13  4.1338970e-13
    74 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    75 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    76 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    77 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    78 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    79 :  2.0541929e-57 -2.0902759e-57  2.1263588e-57
    80 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    81 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    82 :  6.2941547e-03  9.7429105e-01  3.1615981e-02
    83 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    84 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    85 : -1.0871188e-04 -1.3183944e-04  1.1261699e-04
    86 : -7.2529822e-57 -8.4777359e-57  2.4211212e-56
    87 : -8.0131198e-53  1.4472575e-52  1.5578451e-53
    88 :  8.1063494e-40  6.4537545e-40 -7.2745368e-40
    89 : -9.7970603e-12  1.4322464e-11  6.1933732e-12
    90 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    91 : -1.7980286e-03  1.0112833e-03 -7.0572199e-04
    92 :  7.4865115e-46 -5.1169812e-46 -4.9501074e-47
    93 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    94 : -2.5767173e-49  4.2191851e-50  1.7724029e-49
    95 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    96 : -1.4709058e-38  4.1405506e-38 -6.7971809e-38
    97 : -4.1776413e-41  4.5818738e-41  3.7805057e-41
    98 :  5.8415637e-02  9.3359837e-01  1.7564421e-02
    99 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
