Number of elements 912
     0 : -1.2319935e-23 -3.8793297e-24  2.9638174e-23
     1 : -3.6530394e-13  9.6790328e-13 -2.0612978e-13
     2 : -4.5533274e-01 -2.2834888e-01 -2.7951860e-01
     3 :  3.6424363e-16 -1.5406233e-16 -6.0900795e-16
     4 :  1.6216307e-01  1.4699847e-01  1.7468828e-01
     5 :  1.9275263e-02  6.3769220e-02  2.2866894e-01
     6 :  7.2207631e-36  1.6029695e-35 -3.0752131e-35
     7 :  1.8804560e-12 -1.2257055e-11  6.4852678e-12
     8 :  3.2350027e-11  8.5054262e-11 -5.1082662e-11
     9 :  5.8189801e-33 -2.7479605e-32  1.4622508e-32
    10 :  7.7270757e-12  1.2457365e-11 -2.9979317e-11
    11 : -6.1987892e-36  1.0556129e-35  2.4724809e-36
    12 :  1.6131201e-02  1.7077272e-01  5.9986265e-01
    13 : -2.2141200e-08  1.4283292e-08 -1.3841346e-08
    14 :  2.6260101e-18 -5.7822436e-18  1.0147506e-18
    15 : -4.6322037e-10  9.6849918e-10  3.3852671e-10
    16 :  8.5874816e-38 -2.3448562e-37  4.9933292e-38
    17 : -7.9086652e-27  2.9275491e-26 -1.0745691e-26
    18 : -8.1670990e-11  2.2809322e-10 -7.3540818e-11
    19 :  1.5597160e-44 -3.1101031e-44 -9.8756791e-45
    20 :  1.0157322e-26 -8.7635045e-27 -1.0070799e-26
    21 :  2.8227816e-08 -5.9430077e-09 -6.6922751e-08
    22 :  5.1554504e-08 -1.7931691e-09 -2.2121461e-08
    23 :  5.7651381e-41 -5.7029667e-41  7.5490294e-41
    24 :  4.6903833e-14  7.5422015e-13 -1.0647005e-12
    25 : -3.4118982e-43 -8.2522729e-43  5.2924218e-43
    26 :  3.5412890e-12  4.3504544e-12 -3.0717070e-12
    27 :  4.2277035e-09  1.8551412e-08 -1.2191814e-08
    28 :  1.1645789e-09 -6.5367233e-08  2.9667705e-08
    29 : -1.7967609e-14 -4.9333056e-14  9.3260122e-14
    30 :  1.4558966e-11  1.0858289e-11 -4.3272140e-11
    31 :  4.1207699e-17 -2.1642708e-17 -6.5307522e-17
    32 :  4.6706099e-35  5.8984621e-35 -1.5938263e-34
    33 : -5.7643276e-07  1.0351891e-06  2.0321862e-06
    34 :  8.0567052e-45 -4.5068281e-45 -1.1751624e-44
    35 : -5.3441558e-17 -7.2852456e-18  1.2458583e-16
    36 : -5.4035457e-03 -7.6992197e-02  1.8116762e-01
    37 : -5.7195295e-05 -2.8529366e-05  2.5305939e-05
    38 :  7.7124065e-09 -3.5312614e-08  8.5329223e-09
    39 : -1.3810865e-14  3.2503368e-13 -3.0714706e-13
    40 :  1.3761062e-14 -4.5247958e-14  1.1215965e-14
    41 : -1.0113064e-08  2.0708048e-08  1.2115401e-08
    42 : -1.8320688e-42  2.7306183e-42 -1.8536570e-44
    43 :  5.7858135e-26  1.0542209e-25 -2.2873884e-25
    44 :  1.6816904e-06  9.4305785e-06 -1.3541238e-05
    45 : -1.3429388e-20  1.6173424e-19 -3.3287089e-19
    46 : -2.4929352e-20  1.2943310e-20 -3.1030337e-21
    47 :  1.1168965e-34  9.6935997e-34 -2.1142419e-33
    48 :  2.4532333e-38  1.2648728e-36 -5.2615765e-37
    49 :  8.6383307e-11 -1.1441065e-09  9.2490566e-10
    50 :  9.1914373e-07  2.2575183e-06 -7.1346895e-07
    51 :  7.8428042e-03 -3.4926017e-03 -7.9900464e-03
    52 : -1.6040520e-10  4.2134707e-10 -8.0059780e-11
    53 :  4.5918787e-35 -2.8892845e-35  9.0381929e-36
    54 :  3.0475409e-08 -2.3491988e-08 -5.6891052e-10
    55 : -1.1794085e-08  6.1463410e-09 -8.5641048e-09
    56 :  1.1597675e-01  2.0141496e-01  6.9388245e-02
    57 : -4.0178184e-10 -3.6429438e-09  8.9931387e-09
    58 :  2.2338484e-04 -5.0345404e-04  1.0991849e-04
    59 : -1.7425778e-10 -2.0984932e-10  1.3956042e-10
    60 : -6.2893258e-07  6.3269940e-07  1.0605185e-06
    61 :  1.7976196e-03 -7.7053351e-04  1.1032621e-03
    62 : -2.7523826e-13 -8.2945054e-13  5.3145438e-13
    63 : -1.6332389e-06 -1.6409017e-06  1.6222968e-06
    64 : -7.1074880e-12  3.7724159e-12  1.1357234e-11
    65 : -6.7456725e-15  1.1391393e-14 -2.3504854e-15
    66 : -7.5995265e-17  1.8306384e-16 -9.1030841e-18
    67 : -1.1125128e-36  9.4678982e-38  2.2112687e-36
    68 : -1.8588076e-36  4.9206363e-36 -1.1004183e-36
    69 : -1.2972035e-36  1.0547200e-36  1.6016891e-36
    70 : -1.6163132e-19 -8.1489470e-20  4.1825318e-19
    71 : -4.0496871e-06  7.4299087e-06  3.1897034e-06
    72 :  2.1109819e-39 -1.3797125e-39 -2.8511777e-39
    73 :  2.5497622e-05 -2.6752355e-05 -2.4417036e-05
    74 :  5.5051161e-28  1.4278747e-27 -9.7745738e-28
    75 :  4.1314387e-28  3.7519970e-28 -3.7415365e-28
    76 :  2.6720728e-39  1.8318590e-39 -2.0538037e-39
    77 : -1.3379892e-30  4.0141402e-30 -1.2512943e-30
    78 : -2.8794038e-33  7.1748305e-33 -5.3049270e-34
    79 :  1.5483574e-24 -1.5446983e-24  1.7664245e-24
    80 :  2.1939733e-51  1.2933701e-50 -8.6067435e-51
    81 :  2.1815157e-33  9.5137676e-33 -5.8106046e-33
    82 :  5.4060883e-01 -9.3345089e-01  2.0123001e+00
    83 : -1.9767985e-45 -5.8774579e-45  9.9065812e-45
    84 : -2.4318484e-42  3.5552251e-42  3.7101830e-43
    85 :  6.0779433e-02  1.7208637e-01 -9.1372146e-02
    86 : -1.8900931e-27 -7.6703831e-27  1.8278537e-26
    87 :  1.1487740e-27  4.8678734e-25 -4.7683557e-25
    88 :  1.1486756e-15  8.9782260e-16 -9.6210159e-16
