Number of elements 912
     0 :  3.4563726e-09 -7.4369131e-09 -5.0889688e-09
     1 : -1.3657202e-04  2.3060990e-04  3.7432445e-04
     2 : -6.4576437e-02 -3.2588628e-02 -6.0610638e-02
     3 :  1.8954406e-05 -1.1879776e-05 -4.0380257e-05
     4 : -3.0697836e-02 -2.4500486e-03 -7.5383138e-03
     5 : -9.6280643e-02  2.4004352e-02 -4.0077227e-03
     6 :  1.5228557e-15  1.5730383e-16 -4.2336478e-15
     7 :  6.0854989e-04 -2.0536045e-03  1.1142714e-03
     8 : -6.1139191e-04 -2.9697229e-03  9.7686360e-04
     9 :  2.0974707e-14  6.3963227e-14 -8.7091952e-14
    10 :  8.0167528e-04 -4.0525320e-03 -3.7708136e-04
    11 :  3.9872284e-16 -8.2601146e-16 -2.7049841e-16
    12 : -5.6404733e-02 -1.0348156e+00  9.6154379e-01
    13 :  2.1391041e-02 -6.6895759e-03  1.5592199e-02
    14 : -1.1836990e-06  1.6334275e-06  4.8053607e-07
    15 :  2.2608297e-02  3.4705845e-02  4.2743656e-02
    16 :  9.6339420e-19  1.0320750e-16 -7.2864505e-17
    17 : -5.7985589e-12  2.6488712e-11 -1.9816066e-10
    18 : -3.2955772e-04  5.9655134e-03  4.4582623e-04
    19 :  4.5035756e-19 -9.1627592e-19  2.6713091e-19
    20 :  2.6185345e-12  3.8983035e-10 -3.3071528e-10
    21 :  2.6139392e-02  7.0331769e-03  1.1968256e-02
    22 :  3.4981073e-02  1.7899276e-02  4.7071608e-03
    23 : -7.7356361e-18  4.7744401e-19  9.1824125e-18
    24 :  4.0690882e-05  1.4094452e-04  2.2556651e-04
    25 : -2.5453744e-20  4.8303586e-20 -1.5407662e-20
    26 :  4.5133346e-04 -5.6026553e-04  7.0459048e-04
    27 :  3.8967009e-02  3.5937621e-02  1.8333047e-02
    28 :  3.1556221e-03 -2.0835992e-02  2.8268195e-02
    29 : -9.7235887e-05 -8.4690668e-05  3.7277184e-04
    30 : -4.6745629e-03  1.7214860e-02 -8.2963275e-03
    31 :  4.2043524e-07  7.0873574e-06 -3.6905234e-06
    32 :  2.7607060e-14  2.0553393e-14 -7.1698628e-14
    33 : -1.2517611e-02 -1.5837751e-02 -1.2531215e-02
    34 : -4.3873365e-20  1.1488991e-19  1.0630122e-20
    35 :  1.7997024e-06  6.3586632e-06 -1.0251182e-06
    36 : -2.0780714e-02 -3.3992427e-02  8.5599287e-03
    37 : -1.7551580e-02 -3.3116540e-02  5.1082171e-03
    38 :  2.5257055e-02  9.3226732e-03  6.2353489e-02
    39 : -1.9082492e-04  2.9514652e-04  3.8752398e-04
    40 :  2.1272709e-04  6.8316710e-04 -4.9406980e-05
    41 :  1.5120445e-02  5.1348768e-02 -7.1065735e-03
    42 : -1.1737476e-18 -1.7797739e-18  8.7279026e-19
    43 :  1.2457229e-09 -1.9553755e-09 -1.4347596e-09
    44 :  1.1108726e-02  5.3287801e-03 -3.3223721e-02
    45 :  2.8482218e-07 -7.7814498e-08 -1.8613391e-07
    46 : -3.9316153e-07  2.1684693e-07 -8.8718239e-09
    47 : -9.0138448e-14  8.8007617e-14 -1.4823278e-13
    48 : -6.7125542e-17  6.1277845e-17  1.8050749e-16
    49 : -1.7193567e-03  3.3237797e-03 -3.6361972e-03
    50 : -2.5971827e-02 -1.2804278e-02 -1.0691410e-02
    51 :  2.0690072e-02 -9.6870639e-03  1.7526847e-02
    52 : -1.4998099e-02  4.9586596e-02 -7.4538194e-03
    53 : -2.5054895e-15  9.5493393e-16  6.9957671e-16
    54 : -3.5416472e-03  7.2891913e-03 -3.3782823e-03
    55 :  7.6846241e-03  7.6732385e-03 -4.6982595e-03
    56 :  1.0916592e-03 -3.2599585e-02 -1.3073561e-03
    57 :  2.2566925e-02  1.7226156e-02  5.4941988e-02
    58 : -4.6481132e-02 -1.6216372e-01  1.6051333e-01
    59 :  7.6298946e-03  7.7890334e-03 -6.4326500e-03
    60 :  3.4632628e-02  3.2773699e-02  1.4719315e-02
    61 : -1.8169959e-02 -4.9897014e-02 -1.7938295e-02
    62 :  5.0182495e-04  4.9937875e-04 -4.9475163e-05
    63 : -2.6439637e-02 -9.6988628e-03  7.5103564e-04
    64 :  1.5481030e-03 -2.6103437e-03 -6.0608120e-04
    65 : -3.3023256e-05 -8.5410433e-05  3.8820530e-06
    66 :  9.6457592e-06 -5.6184933e-05  1.8223948e-05
    67 : -2.7798318e-15  9.8956002e-16  4.8282658e-15
    68 : -1.0172906e-16  7.9697233e-16 -3.1754224e-16
    69 : -3.0250491e-15  2.4535177e-15  3.6285272e-15
    70 : -2.5784199e-07 -2.2752428e-07  6.8160853e-07
    71 : -1.8003067e-02 -3.8208362e-03 -1.8740530e-02
    72 :  7.6954698e-18 -2.3251279e-17  3.7864531e-18
    73 : -2.2174261e-02 -4.9828567e-02 -4.5500057e-02
    74 :  2.3663722e-11  1.9074689e-10 -9.9232459e-11
    75 : -7.5882767e-12 -7.9917726e-12  1.1047067e-11
    76 : -2.4285392e-18 -1.2706244e-17  6.7455832e-18
    77 :  6.0130671e-12 -1.2808827e-11 -2.0728509e-12
    78 :  7.9600413e-15 -2.5562502e-14  1.0642469e-14
    79 : -5.4652261e-10  1.0476985e-09 -1.3753561e-09
    80 : -5.0017071e-24  1.1396799e-23 -5.2605709e-25
    81 : -5.9835766e-14  3.3557883e-13 -1.2504998e-13
    82 : -8.5910892e-02 -3.5813589e-01  1.0856429e-01
    83 : -5.5901531e-21  1.0167769e-20 -6.8307788e-21
    84 :  3.7689907e-19 -1.7344083e-18  6.9227638e-19
    85 :  5.0728866e-02  3.7101951e-01 -2.6746233e-01
    86 :  1.5004492e-10  3.4162027e-11 -2.3779112e-10
    87 :  9.9730037e-10 -1.3700431e-09 -1.3991531e-09
    88 : -2.2904078e-05 -3.8072007e-05 -1.4987941e-07
    89 : -2.7068552e-02 -3.0733988e-02 -2.0001994e-02
    90 :  6.7593062e-18  9.8888982e-18 -4.6916855e-18
    91 : -2.8131309e-02  3.9805945e-03 -2.8596414e-03
    92 : -6.8665020e-07  4.5870472e-07 -4.9120412e-08
    93 : -7.7984436e-23  1.2404235e-23  6.5790744e-23
    94 :  5.4532348e-09 -1.1942989e-09 -5.1388365e-10
    95 : -3.2316455e-16  1.2112190e-16  5.2079978e-17
    96 :  6.5855593e-06 -2.2467496e-06  1.2318266e-05
    97 : -1.1556113e-06 -1.6928923e-06  4.5807035e-06
    98 : -3.4900178e-02 -2.5544182e-02  5.7583127e-03
    99 :  1.1417468e-14 -5.5546568e-15 -7.9247770e-15
   100 : -2.8611069e-16  1.4062270e-14 -1.5668974e-14
   101 : -4.5390735e-05 -3.3182388e-05  1.9909461e-05
   102 :  4.9822261e-03  8.1600262e-03 -1.7650118e-05
   103 : -3.6100641e-21 -3.4886741e-21  6.8185234e-21
   104 : -7.0929075e-08 -2.0740233e-08  4.6118278e-08
   105 : -4.9964044e-03 -3.1529595e-03 -2.1834742e-03
   106 : -9.2975991e-05 -3.1049499e-05  1.7959500e-04
   107 :  2.3336552e-04 -8.0015723e-04  2.6822792e-04
   108 : -2.0546576e-03 -1.6413856e-03 -8.0074367e-05
   109 :  3.6667389e-03  1.2862173e-02  3.2584844e-02
   110 : -1.6449123e-02 -4.9958376e-02 -3.1632909e-02
   111 :  6.7720870e-04 -3.1032929e-05 -3.7810862e-05
   112 :  2.8603929e-13 -4.9892779e-14 -6.2090965e-13
   113 :  2.3024805e-02 -2.8616311e-02 -1.1618263e-02
   114 :  4.2828017e-06 -1.6917648e-06 -5.9592438e-07
   115 :  2.6248926e-02  2.5719589e-02  5.1017987e-02
   116 : -3.3711474e-03  1.2331288e-01 -1.7587431e-01
   117 : -2.8562008e-02 -2.4668855e-02  4.1282280e-03
   118 : -7.8247144e-02 -4.3843752e-02 -7.8285577e-02
   119 : -5.7695301e-16 -1.1235083e-16  5.6520221e-16
   120 :  6.6851305e-07 -4.3496264e-07  2.2252287e-07
   121 :  2.9930241e-13  9.2639424e-12 -5.4725225e-12
   122 :  7.1042647e-04 -2.2976851e-02  5.0245425e-02
   123 : -6.7405320e-20  1.0606136e-19  7.8621060e-20
   124 : -3.1555752e-15  4.3374604e-15 -4.1973130e-16
   125 :  1.8120119e-24 -4.4361014e-24  1.1050005e-24
   126 :  7.9620005e-11  2.8504258e-10 -4.2926387e-10
   127 : -2.4689375e-12 -7.3306881e-13 -9.1963618e-13
   128 : -2.7053690e-02  3.8689763e-02  6.2133077e-02
   129 : -2.7336913e-09 -5.2040253e-09  1.1616095e-08
   130 : -1.9718277e-02 -1.4730083e-02  3.6165646e-03
   131 :  2.2488037e-02  2.0625486e-02  3.0511662e-02
   132 :  3.1826786e-02  2.3168079e-02  3.3863661e-02
   133 : -2.3595321e-02 -2.8820763e-03 -2.7824481e-03
   134 :  3.1149211e-02 -4.4821343e-03  4.3953650e-03
   135 :  1.7725792e-03 -3.1770712e-03 -5.5989271e-03
   136 :  1.3743749e-05  3.2746200e-04 -1.2763591e-04
   137 : -7.1720403e-04 -4.3998337e-03 -2.1385310e-03
   138 : -4.2993842e-04 -3.2926039e-04 -3.2207335e-04
   139 :  8.4623291e-04 -1.5917576e-03  5.3769344e-04
   140 :  1.9145596e-13 -4.1899412e-13  7.2004638e-14
   141 :  1.1111713e-12 -1.5107705e-12 -1.7632316e-12
   142 : -5.9752667e-04  1.1022445e-03 -1.9588341e-03
