Number of elements 912
     0 : -3.5953772e-31  9.5938248e-32  6.3257877e-31
     1 : -5.9377783e-18  1.3998162e-17 -1.9732879e-18
     2 :  9.0799372e-01  1.5641231e-01  6.8219457e-01
     3 :  3.7607682e-22  1.3412719e-22 -9.2862827e-22
     4 :  2.3854757e-01 -2.7620418e-03  5.9373745e-02
     5 :  8.0705907e-04  1.1911666e-03 -1.0101982e-02
     6 :  1.5820220e-45  3.6582934e-45 -6.8426513e-45
     7 :  3.3317323e-18 -3.5329877e-16  2.1442287e-16
     8 :  5.6939419e-15 -1.0848719e-15 -2.1989645e-15
     9 :  1.8760373e-42 -1.2834778e-41  8.8949357e-42
    10 :  2.3411857e-15 -4.6370033e-16 -4.4008377e-15
    11 : -2.9679316e-46  5.8073784e-46  2.4467608e-47
    12 : -6.7058989e-03  9.6091082e-03 -3.1264474e-02
    13 :  5.9417092e-12  9.9342573e-13 -7.5213757e-12
    14 :  1.0988648e-24 -2.1474728e-24  3.6274332e-25
    15 : -1.6301736e-14  6.7363320e-14 -1.0703450e-14
    16 :  2.6460347e-48 -4.5034712e-48 -8.9866081e-49
    17 : -8.3891843e-35  1.6563890e-34  1.0166654e-35
    18 :  4.0235029e-14 -1.5692443e-13  5.1140396e-14
    19 :  1.2325262e-56 -1.5332117e-56 -9.9607954e-57
    20 :  2.0205208e-35 -5.1804887e-35  2.0094453e-35
    21 : -1.0004783e-11  5.3761341e-11 -2.6786278e-11
    22 : -5.8160385e-11 -4.1774390e-11  4.5913465e-11
    23 :  2.4989685e-52 -1.9672425e-52  1.5346660e-52
    24 :  2.5037162e-17 -1.7505265e-17 -3.7887549e-17
    25 : -6.2825321e-55 -5.3071635e-55  5.6065793e-55
    26 :  1.0884589e-16  3.9899776e-16 -2.3714979e-16
    27 : -1.8398044e-11  4.5460268e-11 -2.5497815e-13
    28 : -2.1989339e-11  8.9893922e-11 -3.3495218e-11
    29 : -3.7340908e-20 -5.0643621e-19  5.9214258e-19
    30 :  3.7415891e-15 -3.1287997e-15 -4.4876510e-15
    31 :  5.0147317e-23 -3.0210566e-23 -7.2070423e-23
    32 :  7.8379837e-46  9.9569566e-46 -2.6767204e-45
    33 :  9.9916515e-09 -5.3900786e-09 -2.2705244e-08
    34 :  3.1774540e-57 -1.9787051e-57 -4.3945845e-57
    35 : -5.5549796e-23  1.6636031e-23  9.0111820e-23
    36 :  1.5456743e-01  2.1847070e-01  1.9008572e-01
    37 : -4.3818318e-08  9.3116964e-08 -1.2329276e-08
    38 :  1.0506403e-13 -6.5885927e-12  7.6047671e-13
    39 :  3.0015107e-18  2.3808409e-18 -8.8034189e-18
    40 :  1.3370047e-20 -3.6085902e-20  8.5548933e-21
    41 : -5.6459850e-11  1.2488872e-10  7.8869379e-12
    42 : -1.9989405e-54  3.8648328e-54 -7.3070686e-55
    43 : -3.1896104e-32  7.5020005e-32 -1.1363319e-32
    44 : -2.4398750e-08 -1.2282643e-08  5.5951721e-08
    45 :  9.3540786e-26  8.5112289e-26 -2.6880987e-25
    46 : -3.2311488e-27  2.7572403e-27 -2.4311737e-27
    47 :  9.0050533e-45  4.2723148e-44 -9.5460772e-44
    48 :  1.4621219e-48  8.3569204e-47 -3.3713782e-47
    49 :  1.4155326e-13 -2.5897620e-13 -3.7468034e-14
    50 :  2.7365642e-09 -1.3690452e-08  5.5998199e-09
    51 : -5.1127381e-03  1.6199302e-03  9.4575256e-04
    52 : -1.6817089e-14  5.0033226e-14 -1.0093404e-14
    53 :  2.4462409e-45 -1.8317817e-45  1.0141516e-45
    54 : -3.2947683e-10 -4.7667287e-11  4.2842900e-10
    55 :  3.1820710e-11 -9.0352535e-11  7.0512079e-11
    56 : -9.9465755e-03 -7.0735524e-03  1.0758511e-03
    57 : -6.0587046e-13 -1.4455263e-12  3.5040275e-12
    58 :  2.6711795e-06 -1.4523860e-05  5.8855157e-06
    59 : -2.9484886e-15 -1.4165067e-14  7.7382033e-15
    60 :  2.8219323e-10  9.8892487e-11 -6.6213776e-10
    61 : -8.3102987e-06  4.0657433e-06 -1.6209545e-05
    62 :  6.3055478e-17  1.6531515e-17 -3.8124112e-17
    63 :  4.5027276e-08  2.8031089e-08 -3.1145607e-08
    64 : -2.5729235e-16  2.1807580e-16  3.0632893e-16
    65 : -4.8534717e-20  5.8502435e-20 -8.4046550e-21
    66 : -8.9727188e-23  2.0156083e-22 -9.4315178e-24
    67 : -6.8884220e-48 -3.2803873e-49  1.4283650e-47
    68 :  5.8054391e-47 -1.1245702e-46 -5.4693425e-48
    69 : -6.8549623e-48  4.7312146e-48  9.0963608e-48
    70 : -6.8115049e-27 -3.8131481e-26  5.2438525e-26
    71 :  2.6550676e-08 -3.8688048e-08 -2.2389606e-08
    72 : -3.4104648e-50  1.3324365e-49 -6.4346258e-50
    73 : -6.3997501e-07  5.9143397e-07  9.1296230e-07
    74 :  9.2200475e-38  2.9393893e-37 -1.9181644e-37
    75 :  5.8015629e-37  2.6823729e-37 -4.1258050e-37
    76 :  2.5251719e-50 -4.6181334e-51 -9.8438277e-51
    77 :  2.4730871e-40  2.2224448e-39 -2.7825859e-39
    78 : -1.4464793e-42  3.3717929e-42 -3.2726628e-43
    79 :  1.0726747e-32 -1.0696061e-32  1.1221935e-32
    80 : -2.0485147e-65  7.5648704e-65 -3.1359265e-65
    81 :  6.3190419e-45  3.1630050e-44 -1.8936198e-44
    82 :  7.9505015e-02  6.0823317e-01  5.3828911e-01
    83 :  7.1791237e-59 -3.9212092e-57  3.7706265e-57
    84 :  3.4481680e-54 -1.0432205e-53  3.1311595e-54
    85 : -8.6664078e-03 -1.0531957e-02  4.3101801e-03
    86 : -3.5397202e-34 -3.2299427e-34  1.0111476e-33
    87 : -7.5021483e-32  1.2397733e-31  2.7974911e-32
    88 :  7.1745376e-22  6.4197680e-22 -6.6605406e-22
    89 :  1.0918428e-06  7.3997146e-07 -6.9866205e-07
    90 : -1.0056219e-51 -3.1379305e-51  2.0658180e-51
    91 :  8.8903838e-02 -2.7334703e-02  1.1224705e-02
    92 :  1.6265810e-26 -1.3558483e-26 -3.8543949e-28
    93 : -7.2029860e-65 -5.6325941e-65  1.6041942e-64
    94 : -7.9038874e-30  1.7960110e-30  4.8506160e-30
    95 :  1.7811109e-47 -4.2565438e-48 -9.2739525e-48
    96 : -7.9749314e-23  1.7962973e-22 -2.7094542e-22
    97 : -3.8862661e-24  2.5699586e-24  5.1334853e-24
    98 :  4.9751646e-01  2.4155505e-01  1.6040347e-01
    99 : -2.6468477e-43 -1.5903343e-42  9.2927296e-43
