Number of elements 912
     0 :  2.1099991e-09 -8.7008789e-09 -1.6525357e-09
     1 : -1.0012290e-04  1.3695605e-04  4.1255704e-04
     2 : -6.1976182e-02 -3.1913248e-02 -5.7483859e-02
     3 :  2.0911948e-05 -1.4347341e-05 -4.4697810e-05
     4 : -3.6409018e-02 -8.0432383e-03 -1.3033812e-02
     5 : -1.0155999e-01  1.8037507e-02 -1.0428149e-02
     6 :  1.6534179e-15 -2.5222267e-16 -4.2981434e-15
     7 :  6.1468714e-04 -2.3082221e-03  1.2741993e-03
     8 : -7.6741206e-04 -3.1435014e-03  9.6896129e-04
     9 :  3.2412378e-14  7.9356199e-14 -1.2623281e-13
    10 :  7.2576574e-04 -3.8770097e-03 -6.8774701e-04
    11 :  4.7871086e-16 -1.0580135e-15 -3.2058416e-16
    12 : -6.0477114e-02 -1.0221867e+00  9.2896232e-01
    13 :  2.3106541e-02 -6.1310539e-03  1.6998219e-02
    14 : -1.0344296e-06  1.0632882e-06  6.3370131e-07
    15 :  2.4035978e-02  3.2647067e-02  4.3185038e-02
    16 :  1.7170503e-18  1.2922371e-16 -9.0641604e-17
    17 : -2.2223356e-11  2.5429111e-11 -1.8239870e-10
    18 :  1.1692404e-05  5.8737647e-03  6.5054645e-04
    19 :  4.7128964e-19 -1.0554578e-18  3.1936809e-19
    20 :  5.0963400e-11  4.4083201e-10 -4.8789201e-10
    21 :  2.4700330e-02  6.3419424e-03  1.0921577e-02
    22 :  3.5291998e-02  1.8976088e-02  6.1213457e-03
    23 : -9.3331201e-18  3.5390661e-18  8.5531170e-18
    24 :  6.4474960e-05  5.6179022e-05  2.7006762e-04
    25 : -4.2538096e-20  1.1638545e-19 -2.3323510e-20
    26 :  4.6550449e-04 -8.4731120e-04  7.3775629e-04
    27 :  4.1813391e-02  3.1175755e-02  1.4472402e-02
    28 :  1.8753149e-03 -2.4252697e-02  2.9732937e-02
    29 : -1.0333589e-04 -7.2844366e-05  4.0037743e-04
    30 : -4.9686865e-03  1.9357814e-02 -8.8512037e-03
    31 :  1.4336547e-06  7.2583245e-06 -5.6875538e-06
    32 :  3.4378970e-14  2.5078808e-14 -9.1203618e-14
    33 : -1.2808474e-02 -1.3993972e-02 -1.1760927e-02
    34 : -5.4038154e-20  1.3506736e-19  2.0812464e-20
    35 :  2.4583747e-06  7.2969432e-06 -3.2637979e-06
    36 : -1.9774222e-02 -3.3202164e-02  7.7133406e-03
    37 : -1.9330737e-02 -3.3932798e-02  2.3385601e-03
    38 :  2.3488357e-02  7.5001540e-03  6.1393441e-02
    39 : -1.9155115e-04  3.3007040e-04  4.4414342e-04
    40 :  2.6679091e-04  6.7120500e-04  7.9275995e-05
    41 :  1.6549862e-02  4.9630669e-02 -2.5382501e-03
    42 : -1.0596878e-18 -2.1929859e-18  8.5914638e-19
    43 :  1.2621454e-09 -2.0556682e-09 -1.5347211e-09
    44 :  8.2376592e-03  2.7053882e-03 -3.4536708e-02
    45 :  3.4369837e-07 -1.0269102e-07 -1.8925881e-07
    46 : -5.0621511e-07  2.6445486e-07 -4.7413815e-08
    47 : -1.0998754e-13  9.9468177e-14 -1.7203829e-13
    48 : -9.0893779e-17  7.7366706e-18  2.4390506e-16
    49 : -2.0823672e-03  4.3766343e-03 -3.4952318e-03
    50 : -2.4017950e-02 -1.0865820e-02 -1.1546596e-02
    51 :  2.2468614e-02 -5.2782346e-03  2.1545261e-02
    52 : -1.5395170e-02  5.1871572e-02 -7.6211798e-03
    53 : -3.2492284e-15  1.2657307e-15  8.2979522e-16
    54 : -4.2660002e-03  6.5671853e-03 -3.0291973e-03
    55 :  6.9477134e-03  7.4226327e-03 -4.8736256e-03
    56 : -3.7751040e-03 -3.8793567e-02 -7.2616022e-03
    57 :  2.5836269e-02  1.9743960e-02  5.1758070e-02
    58 : -4.2040532e-02 -1.5143139e-01  1.6298788e-01
    59 :  9.7287738e-03  9.9230400e-03 -6.5106954e-03
    60 :  3.4569678e-02  3.2424476e-02  1.1865944e-02
