Number of elements 912
     0 : -4.3670422e-29  7.6714411e-30  8.1188741e-29
     1 : -1.3608335e-16  3.2427755e-16 -4.7537608e-17
     2 :  7.2180215e-01 -5.7354082e-02  4.7363675e-01
     3 :  1.7068520e-20  8.7323898e-22 -3.7428228e-20
     4 :  2.4232551e-01  3.7688038e-02  1.1252302e-01
     5 : -1.0026115e-02 -3.3147825e-03  3.9567683e-03
     6 :  6.4135307e-43  1.5377494e-42 -2.8312777e-42
     7 :  2.8706527e-16 -6.6583601e-15  3.9499261e-15
     8 :  6.5662328e-14  8.8938716e-15 -3.5118255e-14
     9 :  5.8725902e-40 -4.1646592e-39  2.9119411e-39
    10 :  3.0149811e-14 -4.8903170e-15 -5.8426870e-14
    11 : -1.6373256e-43  3.1788545e-43  1.7922684e-44
    12 : -2.6125955e-02  5.8845970e-02 -1.1379250e-02
    13 :  1.9580717e-11  2.2928154e-11 -6.5353226e-11
    14 :  5.9576836e-23 -1.2184693e-22  2.1531734e-23
    15 :  9.6425201e-14  4.1537922e-13 -3.2811086e-13
    16 :  1.8219621e-45 -3.2070300e-45 -5.3774099e-46
    17 : -1.2764559e-32  2.6155599e-32  9.7771935e-34
    18 :  4.3592713e-13 -1.6932423e-12  5.2648791e-13
    19 :  2.4385537e-53 -3.1049289e-53 -1.9832709e-53
    20 :  5.3210183e-33 -1.0829231e-32  1.7997750e-33
    21 : -8.4381977e-11  4.8783009e-10 -2.3142958e-10
    22 : -3.2256650e-10 -2.6386039e-10  2.6181954e-10
    23 :  2.9374569e-49 -2.3468426e-49  1.9401713e-49
    24 :  3.8523287e-16 -2.3030953e-16 -6.5202395e-16
    25 : -9.7100543e-52 -8.1783011e-52  8.5551205e-52
    26 :  2.0550476e-15  6.5055500e-15 -3.9121499e-15
    27 : -1.3047402e-10  3.6091265e-10 -1.4066115e-11
    28 : -8.7362999e-11  3.7773349e-10 -1.4049629e-10
    29 : -1.4685476e-18 -1.3687583e-17  1.7069547e-17
    30 :  6.2626774e-14 -6.3807737e-14 -6.4753517e-14
    31 :  2.0879350e-21 -1.1530206e-21 -3.1288250e-21
    32 :  5.8110495e-43  7.4331189e-43 -1.9931337e-42
    33 :  1.4559558e-08  6.5423664e-10 -5.4516731e-08
    34 :  6.5041751e-54 -3.8715553e-54 -9.1861290e-54
    35 : -2.3920538e-21  6.1720929e-22  4.0649415e-21
    36 :  4.8555110e-02  9.7209022e-02  1.9723639e-01
    37 : -6.2200090e-07  2.9220431e-08  2.8402459e-07
    38 : -3.8691694e-12 -6.2091622e-11  5.2734389e-12
    39 :  5.4684084e-17  6.3588603e-17 -1.8325727e-16
    40 :  6.1804680e-19 -1.7919005e-18  4.4291630e-19
    41 : -3.7999627e-10  8.7659298e-10  6.8998042e-11
    42 : -3.1378280e-51  5.9771851e-51 -1.0837546e-51
    43 : -3.1889814e-30  6.8739339e-30 -4.9285188e-31
    44 : -9.1928310e-08  8.2655557e-09  1.5917998e-07
    45 :  4.0296423e-24  4.0873723e-24 -1.2511795e-23
    46 : -2.6605529e-25  2.0846899e-25 -1.6544125e-25
    47 :  4.9656398e-42  2.4406460e-41 -5.4532142e-41
    48 :  1.0443772e-45  4.5903619e-44 -1.8685049e-44
    49 :  1.1891171e-12 -2.6968762e-12  1.7356930e-13
    50 :  6.7654526e-09 -1.1919103e-08  4.7485553e-09
    51 : -8.1254145e-03  2.3620365e-03  1.7528842e-03
    52 : -2.7279292e-13  8.4056858e-13 -1.7289323e-13
    53 :  1.3422141e-42 -9.9003937e-43  5.3228000e-43
    54 : -1.2720218e-09  2.9365104e-10  4.6640973e-10
    55 :  2.3039659e-10 -2.8564817e-10 -7.7612595e-11
