Number of elements 912
     0 :  1.1700107e-20 -1.2801059e-20 -1.1019620e-20
     1 : -3.3633912e-12  1.2798438e-11 -4.8569702e-12
     2 : -4.8048688e-01 -4.0921216e-02 -3.7705784e-01
     3 :  7.8369680e-15 -1.1893708e-14 -1.1785535e-14
     4 :  9.8858152e-02  1.3621673e-01  1.4014325e-01
     5 :  3.8777061e-01  2.0959364e-01  1.5612369e-01
     6 :  6.1406633e-33 -1.2077218e-31  1.0750271e-31
     7 :  4.4034157e-12 -1.1365744e-10  7.2965071e-11
     8 : -3.3955613e-10  2.6138155e-09 -8.1712076e-10
     9 :  6.6791842e-29 -6.4480370e-29 -8.0128836e-29
    10 : -5.4322866e-10  6.4179968e-10  6.2946812e-10
    11 : -1.0510865e-31  1.3762175e-31  8.8007673e-32
    12 :  1.4119634e-01 -7.5687591e-01  1.5408148e+00
    13 : -3.1461780e-07  3.7278462e-08  8.0443456e-08
    14 :  5.6992278e-16 -9.8101019e-16  8.0494651e-17
    15 :  7.7056321e-09 -1.3953971e-08  4.3594100e-10
    16 :  1.9393380e-34 -5.5737219e-33  4.8718709e-33
    17 :  4.6802474e-24  5.2928801e-23 -5.9351503e-23
    18 : -3.7732389e-10  1.9633356e-09 -2.9453231e-11
    19 : -1.5028028e-39 -1.7455552e-39  2.3507577e-39
    20 : -2.2975433e-25  5.2973038e-23 -5.5982152e-23
    21 : -5.6774927e-07 -4.3345639e-07  1.5504541e-06
    22 :  1.3549702e-06  5.1710811e-07 -6.5744328e-07
    23 :  7.2113797e-38 -1.4973638e-36  4.9943656e-36
    24 : -3.5378381e-11  9.6192077e-11 -1.1542212e-11
    25 :  1.5146640e-38 -1.3344316e-37  5.1394931e-38
    26 :  1.8571655e-11 -1.5599127e-10  6.3875728e-11
    27 :  2.0068163e-07 -5.0132153e-07 -3.3000945e-08
    28 : -7.1699253e-08  3.6008602e-07 -1.5469232e-07
    29 : -4.1215349e-13  3.0738126e-12 -1.7178022e-12
    30 : -6.9498815e-10  9.1034769e-10  6.9268107e-10
    31 :  5.1602825e-15 -5.6601069e-15 -5.7624940e-15
    32 :  1.1469101e-30  1.3274422e-30 -3.7317507e-30
    33 :  7.1940214e-06 -1.2689662e-05 -1.6705347e-05
    34 :  9.9236001e-40 -6.6673548e-40 -1.3545336e-39
    35 : -6.0301928e-15 -7.9843238e-15  2.4784529e-14
    36 : -1.0411373e-01 -1.9826266e-01  6.0540961e-02
    37 :  4.2360343e-05  3.6023065e-05 -8.8995634e-05
    38 : -1.6584210e-07  6.8843867e-07 -1.4660307e-07
    39 : -6.1826220e-12  9.9188987e-12  6.1900293e-12
    40 :  1.8786701e-13 -3.3138334e-12  8.1431156e-13
    41 :  1.2781824e-07 -4.0449300e-07 -8.5958226e-08
    42 : -1.2612761e-37  7.5095221e-38  9.5230050e-38
    43 :  2.8332425e-21 -3.8441264e-21 -2.0395225e-21
    44 :  8.7592838e-06 -1.7111380e-05 -1.8714871e-05
    45 : -6.9469511e-17  3.5116563e-17 -7.5991026e-18
    46 :  7.2431933e-18 -9.1526573e-18  1.2504698e-17
    47 : -1.0845051e-30  1.6027243e-29 -3.2668724e-29
    48 : -1.2129763e-33  4.9425180e-33 -2.0811035e-33
    49 : -6.6718870e-09  1.2107824e-09  1.3503248e-08
