Number of elements 912
     0 :  7.7054841e-48  1.5443233e-47 -1.1573802e-47
     1 :  1.5508933e-33  1.0687168e-33 -1.3094243e-33
     2 :  9.7419875e-01  9.9224108e-01  1.0132369e+00
     3 : -1.2727429e-35 -1.2638089e-35  1.2680913e-35
     4 : -2.6498800e-02 -2.3388230e-02  2.4668866e-02
     5 :  2.4660212e-04  1.0588590e-04 -1.7574748e-04
     6 : -1.8675356e-66  9.5436579e-66 -3.8379399e-66
     7 :  2.0505401e-32 -1.0709490e-31  4.3306820e-32
     8 :  4.7489939e-25  9.6966052e-25 -7.2273619e-25
     9 :  2.6963204e-62  7.6521413e-62 -5.1744117e-62
    10 : -3.7524039e-27 -9.4878923e-27  6.6188551e-27
    11 : -6.0712921e-68 -3.2237288e-68  4.6472982e-68
    12 : -3.5022567e-04 -3.2966564e-04  3.3993383e-04
    13 :  7.9097470e-20  5.8876958e-20 -6.8991429e-20
    14 :  4.9982511e-42  1.1717751e-41 -8.3603485e-42
    15 :  2.1282688e-25  2.9126916e-25 -2.5179494e-25
    16 :  6.2607944e-71  1.7751995e-70 -1.2006263e-70
    17 :  1.1729663e-53  4.5474826e-53 -2.8596105e-53
    18 : -4.1624491e-29 -1.3208526e-28  8.6912504e-29
    19 : -9.5364652e-82 -4.3525091e-81  2.6529705e-81
    20 : -1.4164650e-52 -8.3695872e-53  1.1262840e-52
    21 : -2.1559643e-21 -2.3260967e-21  2.2400538e-21
    22 :  2.7475376e-21  3.6965914e-19 -1.8635905e-19
    23 :  1.2437866e-75  1.2085294e-75 -1.2259892e-75
    24 :  3.5557834e-30  1.3066789e-29 -8.3062455e-30
    25 :  5.1644413e-80  2.0030937e-79 -1.2599103e-79
    26 :  3.7645058e-28  7.7767331e-28 -5.7760487e-28
    27 :  6.3102480e-24  7.9955494e-24 -7.1484446e-24
    28 :  1.1039993e-22  2.0756372e-22 -1.5911663e-22
    29 :  1.8858262e-31  1.8072493e-31 -1.8462938e-31
    30 : -5.0152711e-26 -4.1396469e-26  4.5765084e-26
    31 :  2.1434725e-39  6.1617452e-39 -4.1524453e-39
    32 : -1.5103881e-69 -6.3847331e-69  3.9470827e-69
    33 : -2.5904551e-18 -6.5828078e-18  4.5869318e-18
    34 : -4.7463945e-82 -8.7267667e-82  6.7364881e-82
    35 : -1.7382111e-39  1.9912815e-40  7.6922401e-40
    36 :  9.5195200e-01  1.1875510e+00 -5.6396344e-02
    37 :  4.4483248e-14 -8.0123157e-14  1.7855309e-14
    38 :  3.5816757e-23  1.4067931e-22 -8.8101827e-23
    39 :  1.4715040e-31 -2.0591102e-30  9.5569180e-31
    40 :  1.4788970e-36  9.4328452e-37 -1.2099766e-36
    41 : -4.7903904e-24  2.7069368e-23 -1.1143095e-23
    42 : -2.7544959e-78 -2.6662862e-78  2.7107164e-78
    43 :  8.2976309e-49  1.0449435e-48 -9.3732340e-49
    44 :  1.0112549e-14  8.9101053e-15 -9.5058777e-15
    45 : -8.3021085e-40 -5.2441837e-40  6.7718626e-40
    46 :  2.5211256e-42  2.6315833e-42 -2.5763351e-42
    47 :  2.5330744e-66  2.6837034e-66 -2.6082852e-66
    48 : -5.1640089e-69 -1.0381453e-68  7.7729983e-69
    49 :  8.5877174e-23  2.9442566e-22 -1.9010944e-22
    50 :  3.8165462e-18  1.3229374e-17 -8.5338197e-18
    51 :  1.3046029e-10 -3.0138657e-08  1.4922920e-08
    52 :  1.5516226e-26  8.8425634e-26 -5.1992865e-26
    53 :  1.2572723e-66  1.1293669e-66 -1.1931508e-66
    54 :  2.3417461e-19  1.2195338e-19 -1.7800932e-19
    55 :  2.1630557e-21  6.6391922e-21 -4.3976031e-21
    56 :  9.2402241e-05  2.6212393e-04 -1.7898374e-04
    57 : -5.5773618e-26 -8.0629130e-26  6.8182295e-26
    58 :  4.4973492e-11  3.9796963e-11 -4.2355945e-11
    59 :  3.3422799e-29  2.2162317e-29 -2.7822109e-29
    60 :  1.7913236e-18  6.7169030e-18 -4.2509323e-18
    61 : -1.2908671e-08 -1.1016240e-08  1.1943982e-08
    62 :  1.7220350e-29  4.5276043e-29 -3.1261718e-29
    63 : -2.6384778e-15 -7.3600143e-15  5.0055823e-15
    64 :  2.3949969e-32  1.3346188e-32 -1.8645994e-32
    65 : -2.1905650e-35 -8.7841443e-35  5.4885730e-35
    66 : -2.8180225e-39 -6.7396932e-39  4.7780275e-39
    67 :  1.1389917e-74  3.1831357e-74 -2.1609050e-74
    68 : -1.5851067e-74 -5.1763433e-75  1.0512728e-74
    69 : -5.9937554e-75 -1.5290807e-74  1.0641719e-74
    70 :  7.1157251e-42  3.2080239e-41 -1.9596209e-41
    71 : -3.0803558e-17 -5.0314378e-17  4.0487316e-17
    72 : -4.2589478e-78 -1.6129749e-77  1.0194345e-77
    73 : -2.2151133e-15 -2.2523276e-15  2.2321515e-15
    74 :  1.9209868e-59  4.0051024e-59 -2.9632798e-59
    75 :  6.8100100e-55  4.5714678e-55 -5.6910582e-55
    76 :  5.0760175e-74 -9.8902626e-74  2.4076779e-74
    77 :  5.0369473e-58  2.4147647e-58 -3.7241216e-58
    78 : -1.5533434e-63 -9.2684106e-64  1.2400886e-63
    79 : -1.3203644e-53 -1.5798056e-53  1.4497826e-53
    80 : -3.8143150e-93  8.1659596e-93 -2.1755817e-93
    81 : -1.5425768e-68 -4.4359017e-68  2.9894369e-68
    82 :  4.2547023e-02  1.0653167e+00 -5.0607060e-02
    83 :  5.1210280e-83 -5.9199249e-83  3.9943326e-84
    84 :  1.7055314e-80  1.4737534e-79 -8.2218749e-80
    85 :  4.7059732e-06  6.1032362e-06 -5.4360261e-06
    86 :  1.1619092e-50  9.5735728e-51 -1.0595821e-50
    87 : -7.0702459e-48 -4.9244019e-48  5.9963509e-48
    88 : -3.3164921e-38 -1.1058448e-37  7.1899868e-38
    89 :  1.4799597e-11  2.4334261e-12 -8.5999793e-12
    90 :  9.9760122e-80  2.9522414e-79 -1.9750457e-79
    91 :  1.4872478e-03  4.6080657e-04 -9.6810848e-04
    92 :  4.6499808e-46  2.3937388e-44 -1.2202080e-44
    93 : -5.2033780e-92 -1.1570761e-91  8.3865609e-92
    94 :  1.5904755e-46 -2.5078805e-46  4.5946189e-47
    95 : -2.3190189e-69 -1.9836909e-69  2.1510743e-69
    96 :  7.7381873e-38  3.0945924e-38 -5.4146312e-38
    97 :  2.3005874e-38  2.3352349e-38 -2.3178305e-38
    98 :  3.9932893e-02  1.0717547e+00 -5.0444880e-02
    99 : -2.4666320e-62 -1.1223201e-62  1.7946951e-62
   100 : -5.8735844e-69 -5.8310172e-69  5.8519959e-69
   101 : -1.1457529e-36 -2.6750121e-36  1.9109520e-36
   102 :  7.5903535e-27  1.5733409e-26 -1.1672829e-26
   103 :  3.5896581e-83  2.3285031e-83 -2.9587957e-83
   104 : -5.0026499e-43 -1.4687658e-42  9.8481009e-43
   105 :  3.5281981e-25  3.2012419e-25 -3.3620705e-25
   106 : -2.2479192e-30 -2.8173709e-30  2.5317930e-30
   107 : -3.3354637e-36  7.6359303e-35 -3.6537215e-35
   108 : -1.6783769e-30 -1.0048485e-30  1.3410945e-30
   109 :  1.0573736e-23  1.4461673e-23 -1.2501528e-23
   110 :  4.1781440e-18  1.8994710e-17 -1.1606860e-17
   111 : -6.2936912e-30 -9.1125254e-31  3.6043763e-30
   112 : -2.1087252e-62 -1.6776802e-62  1.8927650e-62
