Number of elements 912
     0 :  1.2565216e-05  1.1238969e-05 -3.1638194e-05
     1 : -1.0404702e-02  2.6923157e-02  3.2608229e-02
     2 : -1.9119683e-02 -8.5055623e-03 -1.7646926e-02
     3 :  1.5143264e-03 -1.0252202e-03 -3.8193009e-03
     4 : -1.1247439e-02 -5.1051583e-03 -8.4138010e-03
     5 : -3.5145800e-02  7.8370631e-03  7.6004642e-03
     6 : -2.2983862e-12  9.5624892e-11 -3.9970929e-11
     7 :  5.4781452e-03 -4.0849112e-02  4.5088286e-02
     8 :  1.2446498e-02 -1.5998612e-02  1.9639721e-02
     9 : -4.7121854e-10 -1.2468304e-09  1.3132357e-09
    10 :  1.0417331e-02 -3.0699034e-02  6.3395699e-03
    11 : -1.4728852e-11  4.4316607e-11 -1.5255403e-12
    12 : -1.5980934e-02 -1.7790585e-01  1.5228032e-01
    13 : -2.5163093e-03 -1.5868285e-02 -1.0720340e-02
    14 :  3.8733475e-04 -1.9750959e-03  2.0499556e-04
    15 :  7.3074763e-03 -2.5662230e-03  9.0797004e-03
    16 :  3.0618349e-12 -4.2028584e-12 -9.4826357e-12
    17 :  4.5418473e-09 -5.4843102e-07  7.3414537e-07
    18 :  1.5110636e-02  5.1500486e-03  5.4272537e-03
    19 :  2.2024789e-13 -5.9531818e-13  1.5262894e-13
    20 : -1.2923097e-06 -9.5900740e-07  3.9770096e-06
    21 : -4.7365236e-03 -9.7491174e-03 -1.0010348e-02
    22 :  2.9392974e-03 -9.7066132e-03 -1.8285581e-02
    23 : -1.5436849e-12 -1.7654757e-12  8.9132883e-12
    24 :  8.4650041e-03  1.7930062e-02  1.0271834e-02
    25 : -3.6550462e-14  1.3004469e-13 -5.0542346e-14
    26 :  1.3489741e-02 -2.7088614e-02 -6.2468132e-03
    27 :  2.4480483e-03  1.4825454e-02  1.1601727e-02
    28 : -2.8710144e-03 -4.3462291e-02  4.2765875e-02
    29 :  7.0362150e-03  1.4993655e-02  2.4483796e-02
    30 :  9.3725671e-03 -1.3190566e-02  1.8911111e-02
    31 :  1.6993475e-04 -1.3639704e-03 -1.5159624e-03
    32 :  7.4591204e-10  4.6717588e-10 -7.8310007e-10
    33 : -4.2646749e-03 -5.2868267e-03 -5.0932431e-03
    34 :  1.4903240e-14 -3.7652932e-14 -4.2112018e-15
    35 : -2.8180576e-04 -1.6855409e-03 -2.6976675e-03
    36 : -1.0615987e-02 -1.1026365e-02 -8.7307898e-04
    37 : -3.9643024e-03 -4.2495500e-03 -1.2299538e-02
    38 : -5.3638438e-03 -1.4433538e-02  6.5602155e-03
    39 :  3.1061536e-02  1.9288245e-02  5.0360113e-03
    40 :  2.4377612e-04 -2.0969241e-01  2.5199815e-01
    41 :  1.5595010e-03  7.6818881e-02 -9.8881520e-02
    42 : -9.9045605e-13 -5.8505220e-13  3.7493849e-13
    43 : -1.3836811e-06  3.1191505e-06  2.4877371e-06
    44 : -1.3436603e-02 -1.1757144e-02 -6.6559091e-03
    45 :  1.5401963e-04 -5.3423776e-05  1.3080286e-04
    46 :  3.8568908e-04 -5.2774055e-05  5.4835622e-05
    47 : -1.8631971e-09  2.6922144e-09 -2.9708924e-09
    48 : -6.3290404e-12  2.7982613e-11 -1.4637244e-11
    49 :  1.2335924e-02 -2.1281235e-02 -1.7495675e-02
    50 : -8.0952699e-03 -3.6655472e-03 -3.3724364e-03
    51 :  8.1077999e-03  1.0628708e-02  1.6323454e-02
    52 :  1.3523627e-02 -1.5261095e-02  1.6034321e-02
    53 :  1.5133526e-10 -5.0839270e-11  3.6479706e-11
    54 : -7.8585010e-03  2.9386490e-03 -6.1089153e-03
    55 : -1.3665132e-03 -3.8877477e-03 -5.5153739e-03
    56 : -1.8916643e-03 -1.1372217e-02  2.6142929e-03
    57 : -1.9932295e-02 -1.7257840e-02  2.6909848e-02
    58 : -4.2260728e-03 -9.0785080e-02  1.2238491e-01
    59 : -1.0297699e-02 -6.0773900e-03 -2.1825494e-02
    60 :  1.1796400e-03 -2.0327971e-03 -1.2796188e-02
    61 :  1.0063019e-02  5.2663149e-04  3.2421308e-03
    62 :  1.3760524e-02  1.7090882e-02  1.4545026e-02
    63 : -4.4514481e-03 -8.0792459e-03 -2.0887786e-02
    64 :  3.5919859e-02 -3.1977854e-02 -8.1649881e-03
    65 :  7.5909284e-04  1.1547511e-02 -2.5287401e-03
    66 : -1.7882097e-03  1.0443358e-02 -3.4092480e-03
    67 : -8.4068642e-11 -6.5932517e-11  6.5761755e-11
    68 : -2.7559683e-11  1.4651904e-10 -4.7077244e-11
    69 : -6.1107321e-11 -1.6138706e-11 -4.1997844e-12
    70 : -1.3715015e-04 -3.3163176e-05  1.5258396e-04
    71 : -2.3630918e-02 -1.1953344e-03 -1.3086780e-02
    72 :  1.3550349e-12 -4.7909204e-12  1.0947828e-12
    73 :  4.1142593e-04 -3.6175892e-04 -5.2016904e-03
    74 :  1.8703078e-06  4.1368810e-07 -4.9238820e-07
    75 : -1.1509004e-07  6.4665107e-08  1.3156188e-07
