Number of elements 14133
     0 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
     1 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
     2 :  2.1138503e-58  3.9836458e-59 -1.2054564e-58
     3 : -1.0475400e-113 -7.2190539e-114 2.4927760e-113
     4 : -7.3906560e-39 -2.1803351e-38  3.7661528e-38
     5 :  1.1008946e-63 -1.0848789e-63 -1.1427853e-63
     6 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
     7 :  4.3346929e-40 -3.7215813e-40  3.8554166e-40
     8 : -2.3179005e-27 -2.2020035e-28  5.2920661e-27
     9 : 2.0138387e-104 2.0601739e-104 -2.0120893e-104
    10 : -7.1507473e-118 -8.4780621e-117 -7.4065577e-117
    11 : -2.8001759e-39  8.9292494e-39 -2.3153453e-39
    12 :  1.2499044e-39  6.6362854e-40 -2.5560133e-39
    13 :  2.4662241e-40  5.0284674e-41 -1.4110098e-40
    14 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    15 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    16 :  3.1769246e-21 -2.3207246e-20  6.9290240e-21
    17 :  1.3289530e-20 -1.5409282e-20 -9.6089657e-21
    18 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    19 :  1.4999087e-32 -2.6470278e-33 -1.2420775e-31
    20 : -6.9240827e-05 -2.4663289e-05  1.5334810e-05
    21 :  8.0083046e-75 -2.1736764e-74  6.7371371e-75
    22 :  1.1342946e-20 -1.0660464e-20 -1.7052282e-20
    23 :  5.8557439e-01  7.8518148e-01  5.3103382e-01
    24 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    25 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    26 :  1.2545697e-22 -3.3847910e-23 -3.7171982e-23
    27 : -1.3318673e-41  8.6155781e-42 -5.5752868e-42
    28 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    29 :  3.4316492e-04 -5.6575863e-04 -2.3757333e-04
    30 :  5.9149183e-40 -3.9383996e-39  8.2218861e-39
    31 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    32 :  2.9381281e-63  6.1181968e-64 -1.7674227e-63
    33 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    34 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    35 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    36 : -7.4638866e-02  1.7780819e-01 -4.0006276e-02
    37 : -7.9396350e-17  4.0263302e-17 -6.0350247e-17
    38 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    39 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    40 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    41 :  1.4611643e-30 -1.0438849e-30 -1.7451645e-31
    42 :  7.8279178e-02  5.8796548e-02  2.5544315e-01
    43 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    44 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    45 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    46 : -1.7571563e-05  3.4418401e-05  6.1284557e-06
    47 : -3.7255760e-78  5.5931449e-78 -7.6617461e-78
    48 :  9.9675377e-85 -1.1837370e-84 -8.2494852e-85
    49 : -6.9630083e-50  1.1695793e-49  3.1647454e-50
    50 :  9.2644311e-01  9.2025701e-02  6.2419674e-01
    51 :  4.3735087e-01 -4.4166493e-02  2.2163741e-01
    52 :  4.4663808e-61 -1.3881528e-59  1.3042502e-59
    53 : -1.8078357e-65  5.0139935e-66  6.4312565e-66
    54 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    55 :  2.1667933e-87  5.3125052e-88 -1.3419490e-87
    56 : -1.3635976e-54  7.9066435e-55  3.1933119e-55
    57 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    58 : 2.9072632e-116 -4.3534409e-116 -1.4625802e-116
    59 :  5.8379652e-32 -2.1553779e-32 -1.7333662e-32
    60 :  9.0972310e-68 -6.9772700e-68 -1.1378074e-67
    61 : 4.1923021e-114 -7.6743773e-114 -7.1546785e-115
    62 : 8.3960828e-103 7.0843926e-102 -8.7560856e-102
    63 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    64 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    65 :  2.0439016e-82 -1.0134546e-82 -2.2309485e-82
    66 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    67 : -2.5742657e-59 -8.9676355e-60  1.6744858e-59
    68 :  8.8501437e-32  1.4306254e-32 -1.5223131e-31
    69 :  2.4438868e-12 -3.8377874e-12 -5.2723675e-12
    70 :  3.1579702e-32 -2.5917907e-32 -3.8152164e-35
    71 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    72 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    73 :  1.1463297e-67 -4.6014326e-69 -1.0528937e-67
    74 :  1.2777950e-58 -1.1269720e-58 -1.4873175e-58
    75 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    76 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    77 :  3.2687484e-01  5.3104442e-01  3.1579803e-01
    78 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    79 : -1.2349663e-33  1.3733723e-32 -1.1153258e-32
    80 : -2.5904955e-15 -4.1462730e-15  1.3045397e-14
    81 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    82 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    83 :  1.9603617e-97  4.3431499e-98 -4.3605800e-97
    84 : -9.7496916e-23 -8.3197587e-23  1.5067758e-22
    85 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    86 : -1.4144450e-31  3.0570768e-31  5.9187270e-32
    87 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    88 :  3.9879591e-46  3.9262522e-46 -3.8610677e-46
    89 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    90 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    91 : -9.9472267e-23 -9.2405405e-23  8.8334297e-23
    92 : 1.3131377e-105 -4.9676819e-104 4.7044765e-104
    93 :  7.0838812e-76 -6.7088365e-77 -5.6400118e-76
    94 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    95 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    96 :  1.9276493e-42 -4.4117247e-43 -3.2874861e-42
    97 : -1.8798210e-67 -4.9051801e-67  3.2921147e-67
    98 :  1.4500283e-40  2.5151381e-39 -2.7498508e-39
    99 :  1.4906332e-66 -1.8960005e-67 -1.5121616e-66
   100 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   101 :  2.4758842e-68 -2.9895713e-68  2.9965015e-69
   102 :  7.6636155e-97  3.2948789e-96 -2.0224841e-96
   103 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   104 : -8.7042701e-26  2.2908946e-26  1.6247853e-25
   105 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   106 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   107 :  2.1941177e-48 -8.1742150e-48  5.1940643e-48
   108 : -1.8624311e-36  2.2079270e-37  1.4349425e-36
   109 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   110 :  2.7094144e-36  2.0138002e-36 -7.6626894e-36
   111 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   112 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   113 : -4.3257692e-102 6.9418427e-103 2.8080315e-102
   114 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   115 : -6.7350152e-22 -3.8442440e-22  4.8008822e-22
   116 : -6.4604017e-86 -1.2787391e-87  3.2810257e-86
   117 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   118 :  2.3838980e-33 -6.8779060e-33  1.1100496e-33
   119 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   120 : -1.2521913e-110 -9.7573117e-111 1.0689859e-110
   121 :  7.5701570e-09  9.6900036e-08  9.3581273e-08
   122 :  3.2016468e-20 -9.3300374e-21 -9.6460987e-21
   123 : -2.5649708e-72 -6.4564746e-72  4.1998093e-72
   124 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   125 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   126 : -2.3009075e-11 -7.6233707e-11  1.6897066e-10
   127 : -3.9314495e-46  3.6367710e-46 -4.8939007e-48
   128 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   129 :  3.1491549e-10  1.7316423e-10 -9.2507967e-10
   130 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
   131 :  7.2632686e-60 -8.3124352e-60  3.4188169e-61
   132 : -1.2077373e-13 -5.9541824e-13  5.9028157e-13
   133 :  2.0580139e-32  5.9924523e-31 -6.3295850e-31
   134 :  5.1192093e-31  6.5925743e-30 -2.7799505e-30
   135 : -3.1774012e-23 -1.3181848e-21  1.4540784e-21
   136 : 1.8704922e-117 1.4319800e-117 -4.7376422e-117
   137 : -3.1051757e-19 -9.5406006e-20  1.5922286e-19
   138 :  1.3583203e-75 -5.5549581e-75  2.7868061e-75
   139 :  1.3725820e-62  8.0106881e-63 -1.3811630e-62
   140 : -1.9029360e-13 -9.2813367e-15  2.7886066e-13
