Number of elements 14133
     0 : -2.5796379e-85 -6.1092198e-86  5.2053548e-85
     1 : -1.6044528e-84 -1.1292680e-84  4.8498476e-84
     2 :  2.2641334e-44  2.6301828e-45 -1.1021958e-44
     3 : -7.0468232e-90 -8.4746660e-90  2.4301107e-89
     4 : -4.3871851e-31 -1.1779135e-31  1.1070128e-30
     5 :  5.6216160e-50 -3.4876550e-50 -8.1976673e-50
     6 : -5.2285791e-85 -2.4912700e-85  2.4059159e-85
     7 :  1.4976832e-31 -1.0056189e-31  1.0737720e-31
     8 : -4.1499610e-22  2.9695644e-23  9.7945484e-22
     9 :  1.6770695e-78  2.9193961e-78 -2.0517421e-78
    10 : -4.8951143e-93 -1.1160130e-91 -1.0273457e-91
    11 : -3.0811561e-31  7.0250966e-31 -8.7886364e-33
    12 :  1.8024242e-31  1.0876271e-31 -4.0186742e-31
    13 :  1.1042206e-31 -5.2916680e-33 -4.4762978e-32
    14 : -3.2626049e-102 3.9237781e-102 2.6393393e-102
    15 : 1.0382428e-132 -3.8538306e-132 6.7042903e-132
    16 : -1.2487258e-17  8.9789625e-17 -2.0701299e-17
    17 :  1.1549183e-16 -3.0261088e-16  5.5639817e-17
    18 : 1.0279472e-132 -3.6334027e-133 -2.5666536e-133
    19 : -8.3474155e-26 -5.2321963e-26  1.1624752e-26
    20 :  5.3624269e-04  2.2232460e-04  6.8227621e-04
    21 :  8.2057338e-56 -3.0302119e-55  1.0216158e-55
    22 :  4.4411008e-17 -6.8000582e-17 -7.0036714e-17
    23 :  6.5350079e-01  4.1691661e-01  1.7047395e-01
    24 : 1.0747645e-187 5.8910196e-188 -8.3193323e-188
    25 : -2.9518801e-88 -2.4455472e-87  1.3508614e-87
    26 :  1.5505281e-18 -4.4232194e-19 -3.3827455e-19
    27 : -8.7570617e-34  5.0675348e-34 -3.6612212e-34
    28 : 4.9640378e-151 -5.1028059e-150 2.3015917e-150
    29 :  1.5000552e-02 -2.1505781e-02  4.5322698e-03
    30 :  3.8091340e-31 -3.8493165e-31  7.6808064e-31
    31 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    32 :  5.0709304e-50  1.2006384e-50 -3.0966143e-50
    33 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    34 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    35 : 1.2869469e-163 -1.1919971e-163 -1.3878660e-163
    36 : -4.1710843e-02  8.0890340e-01 -9.7516131e-02
    37 : -2.0469714e-14 -3.1845009e-15 -3.6439105e-14
    38 : -1.3152288e-146 7.9942638e-146 -4.4811604e-146
    39 : -5.8646996e-116 1.3914060e-114 -1.2691443e-114
    40 : -2.4993859e-122 -2.3406713e-122 2.3931994e-122
    41 :  1.4544455e-24 -1.0706129e-24 -1.0332994e-25
    42 :  2.6864140e-01  2.0517869e-01  2.6168765e-01
    43 : 3.2038079e-165 9.0709184e-164 -4.6850322e-164
    44 : -5.5742917e-147 2.2531597e-146 -8.7887463e-147
    45 : 6.5700700e-125 -4.9888382e-126 -4.7206959e-125
    46 :  6.6077647e-04 -3.4963081e-04 -3.1052410e-04
    47 :  6.2482017e-62 -2.0022203e-62 -2.1851693e-62
    48 :  4.8259573e-69 -5.9166987e-69 -3.9900770e-69
    49 : -3.8379925e-38  6.7992671e-38  2.9628579e-38
    50 :  7.8311018e-01  5.7178511e-01  7.8125003e-01
    51 :  5.7215425e-01  2.8456366e-01  4.6527345e-01
    52 : -8.3287834e-48 -1.9310122e-47  3.7125964e-47
    53 : -1.4910474e-52  1.7281634e-53  6.2731364e-53
    54 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    55 :  4.0862866e-71  1.1444567e-71 -2.5646611e-71
    56 : -1.3395282e-44  4.4274987e-45  4.8946520e-45
    57 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    58 :  3.9759666e-91 -5.4880169e-91 -2.5014691e-91
    59 :  2.0482397e-25 -4.8644889e-26 -5.9081226e-26
    60 :  1.1199982e-54 -5.9711082e-55 -1.6994637e-54
    61 :  3.7859281e-91 -1.0197700e-89  9.4554471e-90
    62 : -4.6156998e-78 -6.5247508e-78  1.5697532e-77
    63 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    64 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    65 :  3.2958146e-67 -1.5504910e-67 -3.3935648e-67
    66 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    67 : -9.9929254e-47 -4.0814793e-47  6.2865964e-47
    68 : -6.9217972e-27 -1.5418086e-26  2.3596278e-26
    69 : -1.4050053e-10  4.0073730e-10 -2.9594230e-11
    70 :  1.6786560e-25 -9.1178440e-26 -3.9449568e-26
    71 : -4.4136040e-223 2.6555888e-223 -5.6745728e-224
