Number of elements 14133
     0 :  1.8786365e-37  9.9991035e-38 -2.8829336e-37
     1 :  2.1231753e-37 -1.3092645e-37 -8.2607744e-37
     2 :  1.0629515e-16 -6.9803535e-17 -4.0217827e-17
     3 :  3.3696335e-42  1.3048838e-42 -3.3460061e-42
     4 :  7.6609649e-15 -3.5230782e-14 -8.3923418e-14
     5 :  1.7309371e-21 -1.7527632e-21 -1.9777025e-21
     6 :  1.2054483e-37 -3.1620771e-38  1.0073409e-37
     7 : -8.0027037e-13  1.6948543e-13 -3.0919969e-13
     8 :  4.1091907e-10  3.5724956e-10  8.7028096e-10
     9 :  1.7845006e-35  1.9196933e-35 -4.2247975e-35
    10 :  6.9603071e-43 -1.4389392e-43 -1.8698488e-43
    11 :  5.1616884e-14 -1.1345268e-13 -6.2076794e-14
    12 :  6.8322267e-14  5.9117716e-14 -2.4243670e-13
    13 : -7.6185645e-13 -6.7236227e-14  1.5791592e-13
    14 : -4.1469948e-47  9.3500607e-47 -9.0122578e-48
    15 :  5.0313093e-63 -4.1379585e-62  8.5006837e-62
    16 : -1.4809683e-04  2.8916605e-04 -2.2456851e-04
    17 :  3.3737963e-05 -6.7557784e-05  1.2800294e-05
    18 :  3.5016534e-60 -1.1862203e-60 -8.2356328e-61
    19 :  2.1739971e-09  4.0188134e-09 -1.4315169e-09
    20 :  1.0256647e-01  1.0365325e-01  8.2268782e-02
    21 :  1.6614385e-22  1.2499967e-21 -3.7558778e-22
    22 :  1.4004137e-07  7.3585519e-07  1.2440916e-06
    23 : -2.4009827e-01 -1.2287463e-01 -2.3414126e-01
    24 :  1.6809467e-85  6.9325265e-86 -1.1452668e-85
    25 :  9.3253452e-38  7.8207133e-37 -4.0564511e-37
    26 :  6.7275140e-06 -2.9960114e-06 -2.8075587e-06
    27 :  6.9446708e-15 -6.8663738e-16  4.6554120e-15
    28 : -9.0658120e-74  9.7338431e-73 -4.2850459e-73
    29 :  5.8385720e-02  2.6470983e-02  4.0870209e-02
    30 :  3.9121406e-13  1.8194843e-13  1.4013749e-12
