Number of elements 2948
     0 :  1.8615988e-20  8.5088128e-21  2.0822953e-20
     1 :  2.6425410e-21  6.3803821e-21 -4.5254244e-21
     2 : -3.8158987e-22 -7.8467614e-22  4.3058182e-22
     3 :  2.7987303e-12 -8.2537979e-12  2.1205984e-12
     4 : -5.8491253e-03 -5.6293671e-03  1.1816707e-03
     5 :  1.2535117e-31  5.8345005e-32 -2.7545940e-31
     6 : -3.3343114e-45  7.6389617e-45 -9.1573834e-46
     7 : -5.6642942e-65  7.8852929e-65  2.9752145e-65
     8 :  5.0896616e-36 -1.2161740e-36 -2.3630536e-36
     9 :  2.1257928e-22 -4.3711652e-22  1.4972010e-22
    10 :  6.9083634e-61  2.9197685e-61 -1.5364778e-60
    11 :  9.1427935e-50 -3.0822641e-50 -2.9806524e-50
    12 : -8.8720346e-65  5.3125332e-65  1.3245765e-64
    13 :  5.6385470e-41 -1.1488048e-40 -3.0552498e-43
    14 :  8.5810347e-05  4.7862431e-04  8.5671762e-04
    15 : -1.3712767e-16  5.8369137e-17  2.6011921e-16
    16 : -3.9744437e-44  6.5694978e-44  1.5233495e-44
    17 : -7.5278864e-05 -4.2716860e-05  9.1593924e-05
    18 :  7.5141390e-24 -1.6887414e-24 -3.6989882e-24
    19 : -5.4762765e-52 -6.5844923e-52  5.6756790e-52
    20 : -6.6574438e-46  3.0404563e-45 -1.6998506e-45
    21 :  3.5067223e-18 -2.9905387e-18  1.8796408e-18
    22 :  2.5561265e-50  3.8734833e-50 -9.5239901e-50
    23 :  7.5477623e-14  4.7354970e-13 -3.4366054e-14
    24 : -4.5769992e-14  8.9956145e-14 -2.2387200e-14
    25 :  7.0114935e-56  3.1301043e-56 -1.3528340e-55
    26 :  2.9760441e-11 -8.4889826e-11  3.4259808e-11
    27 : -2.2798528e-17 -4.6217454e-18  5.7548936e-18
    28 : -2.1703199e-08 -1.1325358e-08  2.8411737e-08
    29 : -6.3917618e-58 -1.8770190e-57  4.4005925e-57
    30 :  1.3804283e-26 -1.4564529e-27 -4.1545778e-27
    31 : -2.4117433e-10  9.7282796e-11 -2.7358065e-10
    32 : -2.9577303e-41 -9.1409517e-41  5.9307845e-41
    33 : -8.2909099e-39 -2.6026087e-40  9.8038519e-39
    34 :  2.8475589e-17 -7.4463075e-17  1.1532976e-17
    35 : -1.7047376e-19  2.6638914e-20  2.7813275e-20
    36 : -1.4581798e-08 -2.3167669e-08 -2.7496712e-08
    37 : -1.2157132e-40  1.5552691e-40  1.9815989e-40
    38 : -1.1862856e-13  5.5777553e-13 -1.7849253e-13
    39 :  2.5727659e-21 -9.6606676e-23 -3.8913566e-21
    40 :  6.6901772e-30 -5.3166325e-29  1.1458089e-28
    41 : -6.9519023e-69 -7.9217582e-70  3.7277461e-69
    42 :  5.9046812e-15 -9.1443963e-16 -1.5577678e-15
    43 :  3.0586519e-11  3.6789563e-12 -6.2767733e-11
    44 : -7.6866344e-02  2.4963244e-01  1.3833027e-01
    45 : -5.6306169e-52  6.2244236e-52 -7.5670119e-52
    46 :  1.5604125e-77 -5.5654745e-78 -4.4528140e-78
    47 :  3.9939570e-79 -1.5920647e-78  5.2647811e-79
    48 : -1.2794886e-57  4.7185632e-58  2.8071235e-58
    49 :  4.2252888e-63 -1.2611350e-62  4.0597761e-63
    50 : -7.6512281e-75  1.9478407e-74 -3.2095581e-75
    51 :  5.6546388e-53  2.8003283e-52 -1.4330663e-52
    52 : -4.9246020e-15  1.0178201e-15  3.4376889e-15
    53 : -1.6113311e-66 -5.3608014e-67  2.7546528e-66
    54 : -8.2055127e-22  5.5696868e-21 -1.4218035e-21
    55 : -9.0480045e-48  5.3539723e-47 -2.7098991e-47
    56 :  2.7813595e-06  5.5759817e-07 -9.6917963e-07
    57 : -4.8138815e-30  9.3104170e-30  1.0849040e-30
    58 :  5.4875850e-02  1.3331441e-01  4.8259376e-02
    59 : -3.4450967e-24  9.4372375e-25  7.5107478e-25
    60 : -1.3962788e-39  6.0727794e-39 -2.2120295e-39
    61 :  4.8868038e-37 -1.5182633e-36  4.5168778e-37
    62 :  2.3859117e-11 -2.2720467e-11  5.6461071e-11
    63 :  4.7093970e-10 -1.3031865e-09  1.0803848e-10
    64 : -6.0385351e-60  1.3258739e-59 -3.4825097e-60
    65 :  1.6433204e-59  2.7206410e-59 -2.2887123e-59
    66 : -6.2906021e-66 -1.2858027e-65  1.8741785e-65
    67 :  1.2424392e-08 -2.1145229e-09 -4.0232431e-09
    68 : -3.1116127e-21 -1.5594366e-21  2.0329452e-21
    69 : -1.3380217e-16 -4.7495170e-17  8.6975037e-17
    70 : -6.8301623e-45  5.2031395e-44 -2.1375393e-44
    71 :  1.4877401e-09  1.3127650e-07  3.7544781e-08
    72 :  1.0382199e-54 -6.0052037e-55  2.2956130e-55
    73 : -1.4944716e-10  8.5056749e-12  4.6863161e-10
    74 :  8.5231458e-51 -3.0050575e-50  1.0502360e-50
    75 :  3.3298557e-09 -7.2000013e-09 -1.8223690e-09
    76 : -3.6692465e-12  7.7651796e-12  1.2005406e-13
    77 :  9.4274721e-43 -3.0880391e-42  9.9347319e-43
    78 : -3.1367090e-55  1.6123275e-55 -9.5030512e-57
    79 :  1.3053823e-52  1.0345305e-52 -1.0887735e-52
    80 : -6.4276935e-18  3.2399538e-17 -2.0634056e-17
    81 :  1.7192680e-58 -1.7895757e-58 -4.8272374e-60
    82 : -4.7966443e-21  1.6781193e-20 -4.7803209e-21
    83 :  1.3362111e-22 -1.9636383e-22  3.3219372e-23
    84 : -5.2062039e-42  1.8808335e-42  1.4875919e-42
    85 : -2.8210698e-23  3.3841843e-23  3.4887421e-23
    86 :  3.2382615e-19  2.8024521e-19 -2.0287012e-19
    87 : -2.4043447e-01 -3.3083338e-01 -1.9592944e-01
    88 : -8.5057519e-08 -7.1048936e-07  2.5458115e-07
    89 :  4.0454047e-04 -1.4462577e-04 -1.1259174e-04
    90 :  1.6836640e-60 -1.0659277e-59  7.2571046e-60
    91 : -7.7320832e-26  1.0604532e-26  5.1885293e-26
    92 : -1.4871074e-34  1.3055884e-34  6.1481262e-37
    93 :  1.5224327e-01 -8.4034522e-02 -1.6048386e-01
    94 :  2.5951000e-02  9.2175252e-02 -1.0432247e-01
    95 :  1.3844098e-28 -2.9178071e-28  5.6890843e-28
    96 :  7.7074755e-14  9.5515706e-13 -2.5046931e-12
    97 :  1.0111115e-48  2.1750620e-49 -6.0050312e-49
    98 :  4.6008214e-50 -6.5763040e-51 -3.2303059e-50
    99 :  3.8867686e-62 -1.7697122e-62 -8.8833718e-62
   100 :  1.2766635e-05 -2.6067308e-06 -3.0978003e-05
   101 : -8.8719088e-15 -2.3636784e-15  6.0386925e-15
   102 :  8.6556261e-55 -4.8102815e-55  1.6392769e-55
   103 : -2.9237069e-63  1.5812241e-62 -6.3702150e-63
   104 :  9.3285878e-57 -2.6270734e-56  1.0799219e-56
   105 :  2.4096062e-08 -4.3085967e-08  2.1306251e-07
   106 : -2.8090333e-08  1.2241140e-07 -2.4393648e-09
   107 : -1.7292317e-35  1.5644252e-37  9.4545052e-36
   108 : -3.7165699e-09  7.9389400e-10  6.7100514e-10
   109 :  1.7105753e-55  7.6299110e-56 -1.1361106e-55
   110 :  4.4167387e-13  2.6015945e-12 -2.9403076e-14
   111 : -7.0345058e-21 -4.8607942e-21  5.1086911e-21
   112 :  3.4454707e-64 -3.2671531e-65 -6.8399470e-64
   113 : -1.0132708e-39  5.4134059e-40 -1.9323893e-40
   114 :  1.6140393e-10  4.9298197e-11 -3.6197341e-10
   115 :  1.0385773e-01  1.3463248e-01  2.3572982e-01
   116 : -1.2190455e-32  9.1222844e-33 -7.7827150e-35
   117 :  7.5666780e-16 -2.0704231e-16 -2.4404585e-16
   118 : -6.1791984e-59  5.2503349e-59  7.6297046e-59
   119 : -5.2596319e-07 -1.4870729e-07 -3.9785197e-08
   120 :  1.4148934e-51  4.7007226e-52 -3.4702955e-51
   121 : -1.3259001e-28  1.1464788e-27 -8.8112329e-28
   122 : -1.0829178e-70  2.1583449e-71  4.0878616e-71
   123 : -1.3806928e-02 -2.0497755e-01 -1.0690460e-01
   124 : -5.7152662e-21  2.8891837e-20 -1.5438151e-20
   125 : -2.6612582e-15  4.5568618e-15  2.0797186e-15
   126 :  1.0641707e-01 -1.1217167e-01  4.6117210e-02
   127 : -8.2132372e-03  5.4854876e-02  5.9329816e-02
   128 : -1.3946616e-36  1.8808026e-37  2.7928464e-36
   129 : -5.3004094e-39  1.6936054e-39  1.3566385e-39
   130 :  4.3855311e-29 -1.0485936e-29 -6.6295379e-29
   131 : -6.8858536e-37 -2.8978443e-37  1.4188028e-36
   132 :  7.0619340e-52 -1.3924552e-51  2.1906655e-51
   133 : -3.5435388e-51 -6.9122752e-51  4.9757465e-51
   134 :  3.2030416e-39  2.5549655e-39 -2.7340507e-39
   135 : -3.0580312e-72  4.2624202e-72 -5.9967815e-73
   136 : -6.4240292e-02  1.8284736e-01  1.3131004e-01
   137 : -6.1346982e-12  2.0697111e-11  1.2477838e-11
   138 : -5.4971975e-76  2.6537042e-75 -1.5449856e-75
   139 :  2.9452076e-47 -6.6855163e-47  4.5476078e-48
   140 :  1.2058387e-05  5.6503865e-06 -4.1450408e-06
   141 :  1.4123653e-20  5.6701785e-20 -1.0638889e-19
   142 : -5.7834518e-24  3.4690628e-23 -1.2962561e-23
   143 : -5.1409183e-07  2.0705802e-07 -5.2778492e-08
   144 :  1.6673419e-01 -7.3355886e-01 -3.3643896e-01
   145 :  1.7444920e-54  4.8165461e-54 -8.3452100e-54
   146 : -1.3217342e-57  3.6084936e-57 -7.0607029e-58
   147 : -9.3975905e-14 -1.2895079e-12 -2.3887912e-13
   148 :  4.8601531e-61 -3.0875984e-61  2.1534892e-61
   149 :  1.8530988e-37 -7.5037735e-38 -3.0728808e-37
   150 : -1.7806258e-21 -1.7768852e-20  2.1963765e-20
   151 : -3.2103103e-78 -6.4064309e-78  1.2872459e-77
   152 : -1.6994469e-52 -6.0752329e-52  1.1258965e-51
   153 : -2.1186640e-66  3.1032267e-66  1.3838404e-66
   154 :  1.2865963e+00 -2.5339362e+00  3.1828772e+00
   155 : -7.7363033e-57  3.9106991e-58  4.1189249e-57
   156 : -1.2274873e-01 -9.3233122e-02  6.5828414e-02
   157 : -5.4378280e-49  1.9354792e-48 -7.9989434e-49
   158 :  2.9629070e-24  1.8394916e-24 -8.3874558e-24
   159 : -4.3882070e-03  1.5223947e-03  1.4223923e-03
   160 : -7.1910827e-12  2.6982076e-12  3.4766720e-12
   161 : -1.2687218e-08 -1.7372121e-08 -2.4047768e-12
   162 :  4.2580412e-10 -1.3912600e-10 -1.1130043e-09
   163 :  1.4018844e-38  1.5415596e-37 -8.2769592e-38
   164 : -4.4163982e-11  1.7342825e-10 -2.6846631e-11
   165 :  9.7223261e-28 -2.6581334e-26  8.3509666e-27
   166 :  6.0132464e-41 -1.1877780e-40  2.5694923e-41
   167 :  8.4928856e-28  6.4573289e-28 -6.6403410e-28
   168 :  8.7492228e-14 -1.9791209e-13  2.0496617e-13
   169 :  8.4040874e-58 -8.3518739e-57  5.2024015e-57
   170 :  4.7846274e-56 -1.2113708e-56 -2.0703729e-56
   171 :  1.3955552e-62 -4.1280859e-63 -1.2055662e-62
   172 :  6.0892473e-60  5.5340427e-60 -2.0721994e-59
   173 : -5.3903305e-19 -4.8537209e-19  2.8440706e-18
   174 :  1.8986959e-13  6.8089598e-14 -1.0983934e-13
   175 :  4.3067938e-18 -7.9153870e-18 -1.7911735e-19
   176 :  4.7464766e-02  2.1701275e-02 -2.0927091e-02
   177 :  2.6568843e-10  6.6408588e-10 -2.3979666e-09
   178 : -8.1485453e-03  3.5362159e-03 -2.2911572e-03
   179 :  1.2533069e-71 -2.2812648e-70  1.0678829e-70
   180 :  3.8758680e-34 -1.9338635e-34 -1.2681509e-34
   181 : -7.7494527e-18  2.7058114e-18  2.6324297e-18
   182 :  6.0158959e-17 -6.1079785e-17 -9.0056806e-17
   183 :  4.0792757e-01  2.9159376e-01  7.6326780e-01
   184 :  3.8044442e-16  1.0143935e-16 -6.5635206e-16
   185 : -4.0858069e-60  7.6405489e-60  1.0712378e-60
   186 :  2.2226423e-03  3.0405719e-04 -5.3047101e-03
   187 :  5.1249704e-19 -1.4572125e-18  4.0539199e-19
   188 :  3.3117332e-07 -3.3053450e-07  1.3816522e-07
   189 :  6.0031958e-02  6.8396906e-02  8.2851748e-02
   190 :  5.9379049e-50 -1.2252347e-50 -3.3511459e-50
   191 : -2.8901190e-56 -3.6600624e-56  1.0496985e-55
   192 :  1.6736290e-40 -2.0370523e-39  4.8099740e-39
   193 :  2.9539104e-34 -4.8866645e-35 -1.9464180e-34
   194 : -8.2631033e-67  1.5411383e-67  3.3322406e-67
   195 : -5.9212058e-07 -1.7475972e-07 -1.1492567e-06
   196 : -2.7872690e-44 -7.9634601e-44  5.3347466e-44
   197 :  1.0312969e-22  4.1362258e-23 -1.2074075e-22
   198 : -1.9359785e-11  2.1654605e-11 -1.4216836e-12
   199 :  4.1071633e-28  5.2811222e-26 -5.1016863e-26
