Number of elements 912
     0 :  8.8082823e-20  1.3334849e-19 -1.1067351e-19
     1 :  6.3582417e-13  6.2842541e-13 -6.2334416e-13
     2 :  8.5859606e+05  9.9808991e+05 -7.6469531e+05
     3 : -3.4870655e-11 -3.4602018e-11  3.4692577e-11
     4 : -3.0117549e+05  2.3350215e+06 -1.1558730e+06
     5 :  2.4326720e+08  6.2610893e+06 -1.2159944e+08
     6 : -1.2159735e-32  2.8452413e-32 -8.1429099e-33
     7 :  5.1432167e-12  3.3446041e-12 -4.2418146e-12
     8 : -2.1331238e-07 -4.3346963e-07  3.2498058e-07
     9 :  7.4200777e-30  2.1115763e-29 -1.4272398e-29
    10 : -3.5040371e-08 -8.7260663e-08  6.0996027e-08
    11 : -2.2097874e-33 -1.5357842e-33  1.8720174e-33
    12 : -1.1240062e+07 -6.2733934e+07  3.8226257e+07
    13 : -5.6391230e-04 -4.1781981e-04  4.9088810e-04
    14 :  5.8527591e-17  1.3578397e-16 -9.7476755e-17
    15 : -8.3655606e-06 -3.0280597e-05  1.9537493e-05
    16 :  1.9306567e-35  6.4027920e-35 -4.1662312e-35
    17 :  3.3563560e-25  2.7868008e-24 -1.5558761e-24
    18 :  2.2275176e-09 -5.0175354e-09  1.4288611e-09
    19 : -5.2730726e-42 -2.5719570e-41  1.5490907e-41
    20 : -8.5254907e-23 -5.9515432e-23  7.2103356e-23
    21 : -4.2898137e-03 -5.2793714e-03  4.7576829e-03
    22 :  3.6776328e-04  1.4559650e-03 -9.1975984e-04
    23 :  1.0305320e-37  8.4457958e-38 -9.3635362e-38
    24 :  2.0729861e-09  7.6574618e-09 -4.8330696e-09
    25 :  5.0648549e-41  1.3224122e-40 -9.1514093e-41
    26 :  2.3333214e-08  4.9723820e-08 -3.6841354e-08
    27 :  1.1144983e-06 -1.3051344e-05  5.9960776e-06
    28 :  1.2106086e-06  2.5928043e-06 -1.9223918e-06
    29 :  3.2691434e-09  3.2474231e-09 -3.2535677e-09
    30 :  2.3223472e-06  2.0147994e-06 -2.1664506e-06
    31 :  2.0107904e-15  5.8345263e-15 -3.9204978e-15
    32 : -3.8065533e-34 -1.5128234e-33  9.4556413e-34
    33 : -1.7390419e-04 -7.8752372e-04  4.7923284e-04
    34 : -1.3324283e-42 -2.7542737e-42  2.0430858e-42
    35 :  1.6552416e-15 -1.0196640e-14  4.2659959e-15
    36 :  3.8967953e+05  5.3120292e+05 -4.5278254e+05
    37 :  3.4980364e-01  2.8753670e+00 -1.6391013e+00
    38 : -3.4060520e-04 -5.9552772e-04  4.5150979e-04
    39 :  1.3863205e-10 -1.4550675e-09  6.5550089e-10
    40 :  2.4810722e-11  1.8443539e-11 -2.1319946e-11
    41 : -1.5585438e-07 -1.7773282e-07  1.6818412e-07
    42 : -1.8933946e-39 -1.6666078e-39  1.7819369e-39
    43 :  1.0465250e-21  1.1220662e-21 -1.0835473e-21
    44 :  3.3786193e-01  6.5206510e-01 -4.9163676e-01
    45 :  4.5118510e-16  2.9233099e-16 -3.7132129e-16
    46 :  1.7706575e-16  2.6590458e-16 -2.2162182e-16
    47 :  5.8504472e-32  6.2237568e-32 -6.0346183e-32
    48 : -1.6040634e-34 -5.3250865e-34  3.4664940e-34
    49 : -5.2458730e-06 -1.6816452e-05  1.1008407e-05
    50 :  2.3600643e-04  5.8985759e-04 -4.1435326e-04
    51 :  1.6273635e+01  3.9513472e+01 -2.8838499e+01
    52 : -2.4851147e-05 -5.9934183e-05  4.2309311e-05
    53 :  4.0807087e-32  3.6700060e-32 -3.8697816e-32
    54 :  7.4745720e-04  3.1546353e-04 -5.2755529e-04
    55 :  9.7499252e-05  2.0941721e-04 -1.5134052e-04
    56 :  1.7559054e+08  4.1941087e+08 -3.0038932e+08
    57 :  3.8271747e-08  3.7343878e-07 -2.0541749e-07
    58 :  9.8839375e+04  8.8970998e+04 -9.3472678e+04
    59 :  2.3821029e-08  1.9493651e-08 -2.1915673e-08
    60 :  5.1724621e-03  1.1769535e-02 -8.4175999e-03
    61 :  3.9814262e+02  2.4182418e+02 -3.1688431e+02
    62 :  2.7312885e-09  7.9637485e-09 -5.3711086e-09
    63 :  2.1662229e-02 -1.0456971e-01  4.3278846e-02
    64 :  2.7262334e-12  1.6176065e-12 -2.1672530e-12
    65 : -4.7049854e-13 -1.6523429e-12  1.0636500e-12
    66 : -2.8253320e-15 -6.7973529e-15  4.8020129e-15
    67 :  9.1505355e-38  2.7476104e-37 -1.8300986e-37
    68 : -3.2708717e-39 -1.1063500e-39  2.1865416e-39
    69 : -2.0744895e-38 -5.5114205e-38  3.7910414e-38
    70 :  1.5262720e-15  6.7897280e-15 -4.1546422e-15
    71 : -2.2072406e+01 -4.9013468e+01  3.5015041e+01
    72 : -9.0285902e-42 -3.4212254e-41  2.1620332e-41
    73 : -2.9314363e-03 -3.5175362e-03  3.1842307e-03
    74 :  7.0775012e-26  1.5059050e-25 -1.1077197e-25
    75 :  2.5870600e-23  1.7570044e-23 -2.1732532e-23
    76 :  3.5912882e-37 -1.7938748e-37 -8.9657738e-38
    77 :  2.6411378e-26  1.6233358e-26 -2.1219203e-26
    78 : -9.4549561e-31 -7.4730184e-31  8.4642484e-31
    79 : -5.1526082e-24 -6.0398602e-24  5.5836775e-24
    80 : -2.6223189e-50  8.4109760e-50 -2.8931040e-50
    81 : -1.0220851e-31 -2.9683392e-31  1.9963891e-31
    82 : -4.0814796e+05 -7.4741357e+05  5.8402552e+05
    83 :  1.9299977e-43 -6.1877318e-43  2.1276842e-43
    84 :  2.8156619e-41  2.2107352e-40 -1.2466094e-40
    85 :  3.7517015e+02  3.4503107e+02 -3.5957024e+02
    86 :  2.0750914e-22  1.6672811e-22 -1.8700709e-22
    87 : -1.0220490e-20 -7.1409188e-21  8.6629314e-21
    88 : -4.5214035e-13 -1.4861557e-12  9.7291751e-13
    89 : -2.7957698e+01 -2.1302442e+01  2.4560975e+01
    90 :  3.3056699e-42  1.0174019e-41 -6.7437646e-42
    91 : -1.2475122e+07 -4.1008722e+07  2.8139856e+07
    92 :  6.6500953e-21  1.0449342e-18 -5.2631031e-19
    93 : -5.0138478e-49 -8.0720434e-49  6.5367249e-49
