Number of elements 912
     0 :  1.2565219e-17  1.8232541e-17 -1.5392066e-17
     1 : -2.7688074e-10 -1.9162790e-10  2.3370638e-10
     2 :  1.1023571e+07  1.4620786e+07 -1.0918580e+07
     3 : -3.1560046e-09 -3.1315561e-09  3.1391997e-09
     4 :  7.7005790e+06  8.4579702e+07 -4.9211867e+07
     5 :  5.8012318e+09  1.0410957e+08 -2.8758110e+09
     6 : -3.2395336e-30  6.3674628e-30 -1.5630080e-30
     7 :  8.7409312e-11  5.7548146e-11 -7.2435863e-11
     8 : -7.1692533e-06 -1.4687798e-05  1.0996334e-05
     9 :  1.1980830e-27  3.4071815e-27 -2.3035159e-27
    10 : -4.7963927e-07 -1.1653752e-06  8.1983136e-07
    11 : -6.5070021e-31 -4.8543241e-31  5.6778089e-31
    12 : -2.6072292e+08 -1.4683926e+09  8.9382926e+08
    13 : -1.3112145e-02 -9.5611475e-03  1.1335625e-02
    14 :  1.9574402e-15  4.5579534e-15 -3.2714341e-15
    15 : -1.2237360e-03 -2.4080022e-03  1.8105810e-03
    16 :  6.9574651e-33  2.4361775e-32 -1.5657116e-32
    17 : -5.3601080e-23 -1.9849235e-22  1.2595272e-22
    18 :  2.6113855e-07 -5.0863587e-08 -1.0404681e-07
    19 : -6.8704025e-39 -3.3635742e-38  2.0243706e-38
    20 : -1.5492637e-20 -1.1263987e-20  1.3314162e-20
    21 : -4.4510453e-02 -6.5524117e-02  5.4574585e-02
    22 :  3.6905574e-03  9.7323766e-03 -6.7898929e-03
    23 :  7.8382073e-35  6.2966485e-35 -7.0554177e-35
    24 :  6.1916527e-08  2.2638720e-07 -1.4304716e-07
    25 :  5.2713636e-38  1.3180454e-37 -9.2347928e-38
    26 :  4.9390711e-07  1.0661636e-06 -7.8748540e-07
    27 : -2.3468537e-05 -3.1356842e-04  1.6872573e-04
    28 :  1.2782578e-05  2.8113211e-05 -2.0706288e-05
    29 :  1.2239773e-07  1.2229658e-07 -1.2214022e-07
    30 :  2.6201191e-04  2.2636724e-04 -2.4376756e-04
    31 :  4.9991527e-14  1.4585162e-13 -9.7846756e-14
    32 : -1.2410931e-31 -4.8485510e-31  3.0397728e-31
    33 : -1.1482448e-03 -6.7968929e-03  3.9474842e-03
    34 : -1.4785357e-39 -3.1890280e-39  2.3333702e-39
    35 :  1.7575197e-13 -6.9590833e-13  2.5986217e-13
    36 :  8.4127135e+06  1.2129399e+07 -1.0055293e+07
    37 :  4.3993296e+00  3.5998568e+01 -2.0588086e+01
    38 : -3.1159801e-02 -7.8462618e-02  5.3544559e-02
    39 :  3.7844443e-09 -3.6741099e-08  1.6400855e-08
    40 :  1.3323032e-09  1.0537580e-09 -1.1716838e-09
    41 : -2.9094383e-06 -4.9255271e-06  3.9525103e-06
    42 : -1.8755323e-36 -1.6222063e-36  1.7513920e-36
    43 :  2.9215050e-20  2.6961967e-20 -2.8046183e-20
    44 :  2.9776965e+00  7.6377444e+00 -5.2634978e+00
    45 :  5.8346372e-14  3.8937892e-14 -4.8544365e-14
    46 :  1.6317516e-14  2.5918707e-14 -2.1136554e-14
    47 :  1.4250464e-29  1.5143530e-29 -1.4688968e-29
    48 : -4.6920105e-32 -1.7690605e-31  1.1200000e-31
    49 : -1.4991328e-04 -4.6513468e-04  3.0671664e-04
    50 :  1.7631816e-03  4.0385074e-03 -2.8972810e-03
    51 :  2.0859239e+02  4.9651239e+02 -3.6175319e+02
    52 : -1.5284418e-03 -3.8013591e-03  2.6597897e-03
    53 :  1.1548109e-29  1.0385721e-29 -1.0946295e-29
    54 :  8.9957899e-03  3.7844502e-03 -6.3332728e-03
    55 :  1.3610905e-03  2.8068277e-03 -2.0495378e-03
    56 :  4.3534463e+09  1.0036838e+10 -7.2390218e+09
    57 :  6.2444029e-06  1.5763085e-05 -1.0968427e-05
    58 :  2.6830459e+06  2.4174743e+06 -2.5379738e+06
    59 :  5.3324773e-07  4.3599386e-07 -4.9157200e-07
    60 :  9.0566107e-02  2.0456024e-01 -1.4648260e-01
    61 :  1.3130729e+03  4.3186064e+02 -8.3650541e+02
    62 :  8.6118153e-08  2.5143538e-07 -1.6963615e-07
    63 :  1.6487824e-01 -1.5668087e+00  7.2612444e-01
    64 : -1.4703997e-10 -7.9617597e-11  1.1325969e-10
    65 : -1.3774771e-11 -4.6870945e-11  3.0389040e-11
    66 : -6.0444846e-14 -1.4872562e-13  1.0422150e-13
    67 :  6.0957086e-35  1.8449104e-34 -1.2261738e-34
    68 : -1.0156360e-36 -3.4797329e-37  6.8095774e-37
    69 : -1.1458297e-35 -3.0933904e-35  2.1182333e-35
    70 :  1.8716038e-13  8.3042495e-13 -5.0831041e-13
    71 : -8.4587731e+02 -1.8678010e+03  1.3345552e+03
    72 : -3.6908960e-39 -1.3987250e-38  8.8390226e-39
    73 : -1.3785313e-02 -1.6807283e-02  1.5072026e-02
    74 :  1.9583452e-23  4.2075400e-23 -3.0860863e-23
    75 :  5.0860072e-21  3.4642261e-21 -4.2780672e-21
    76 :  2.0603166e-34 -6.1712665e-35 -7.2015906e-35
    77 :  6.1313882e-24  4.0899126e-24 -5.0804599e-24
    78 : -1.8976536e-28 -1.5566930e-28  1.7272375e-28
    79 : -6.3292651e-22 -7.3537984e-22  6.8225752e-22
    80 : -8.8094519e-47  2.7392569e-46 -9.2853171e-47
    81 : -7.5959905e-29 -2.2074841e-28  1.4846527e-28
    82 : -6.5630477e+06 -1.3106936e+07  9.9732819e+06
    83 :  2.3596068e-40 -8.6369418e-40  3.1362942e-40
    84 :  3.0668155e-38  2.3340594e-37 -1.3210064e-37
    85 :  2.7980845e+03  2.0570679e+03 -2.4126097e+03
    86 :  1.0436593e-20  8.3146051e-21 -9.3674219e-21
    87 : -3.1634338e-19 -2.1734703e-19  2.6594425e-19
    88 : -2.2669902e-11 -7.4586112e-11  4.8854681e-11
    89 : -2.8036752e+02 -2.1845370e+02  2.4840265e+02
    90 :  2.3473821e-39  7.3195550e-39 -4.8370998e-39
    91 : -2.1605655e+08 -9.3770856e+08  6.1154086e+08
    92 : -9.7696890e-19 -4.9304083e-18  2.9493549e-18
    93 : -1.7474987e-45 -2.7656830e-45  2.2535097e-45
    94 :  1.0590143e-19  1.7760326e-19 -1.3968822e-19
    95 : -2.9081305e-31 -2.4914889e-31  2.6952566e-31
    96 :  6.5010125e-13  2.3957017e-13 -4.4283946e-13
    97 :  5.7651369e-11  5.8305467e-11 -5.7957294e-11
    98 :  1.6514813e+05  2.7143846e+05 -2.2285615e+05
    99 : -1.6400288e-27 -4.9123393e-28  1.0662310e-27
   100 : -6.6807299e-31 -6.8928175e-31  6.7804910e-31
   101 : -1.5734999e-12 -3.4782878e-12  2.5393086e-12
   102 :  1.6813089e-07  6.1488289e-07 -3.9748455e-07
   103 :  1.3558466e-39  9.0206764e-40 -1.1277585e-39
   104 :  3.5879838e-16  1.0629559e-15 -7.1293857e-16
   105 :  3.8933780e-05  3.1809926e-05 -3.4936175e-05
   106 :  9.6100412e-09  1.0606111e-08 -1.0083128e-08
   107 :  3.9347917e-12  8.8102632e-12 -6.3905690e-12
   108 : -2.1150882e-07 -1.5970631e-07  1.8449961e-07
   109 : -3.0110122e-05 -3.9551694e-05  3.4814976e-05
   110 :  3.9031591e-03  7.7576197e-03 -5.8384604e-03
   111 : -2.1060210e-08 -8.6909016e-09  1.4967329e-08
   112 : -1.3905967e-26 -1.2005917e-26  1.2918103e-26
   113 :  1.5699954e+03  2.8499208e+03 -2.2426293e+03
   114 : -8.2814575e-14 -1.6094952e-13  1.2216120e-13
   115 :  9.8886459e-05  1.9243564e-04 -1.4796698e-04
   116 : -2.3935756e-02 -1.0612114e-02  1.8513651e-02
   117 : -5.7720400e+09 -9.9409416e+09  7.8809021e+09
   118 : -7.4072015e+07 -8.2327573e+07  7.6831736e+07
   119 : -4.0751794e-34 -4.2458623e-34  4.1534296e-34
   120 : -2.0055246e-13 -1.5185926e-13  1.7610773e-13
   121 :  1.5823111e-23  3.3250892e-23 -2.4583888e-23
   122 :  5.1910456e-05  7.2016029e-05 -6.3687873e-05
   123 : -9.8789501e-41  9.5325733e-41  1.7299319e-42
   124 :  2.2293671e-29 -3.4616207e-29  6.1774629e-30
   125 :  9.6084509e-51  7.3570805e-51 -8.4849445e-51
   126 : -1.9529092e-21 -6.9906358e-21  4.4636767e-21
   127 : -4.6551754e-25 -1.0389078e-24  7.5340998e-25
   128 : -2.1066528e-02 -1.7517992e-02  1.9284610e-02
   129 :  1.4906717e-20  8.9713858e-21 -1.1920490e-20
   130 :  1.8880371e+04  2.6478213e+04 -2.2941661e+04
   131 :  1.4365966e-02 -4.5457798e-02  1.5648497e-02
   132 : -9.7800115e-04 -5.2278280e-03  3.0988625e-03
   133 : -1.5609220e+01 -2.9796274e+01  2.2852314e+01
   134 :  2.8178013e-03  3.4961999e-03 -3.1551329e-03
   135 : -7.5151719e-10  8.5416949e-10 -4.6714369e-11
   136 : -2.8724002e-11 -9.4086132e-11  6.1888684e-11
   137 : -8.7110042e-05 -8.2465437e-05  8.4457039e-05
   138 : -1.6691952e-05 -3.7268944e-05  2.7138937e-05
   139 : -7.0397078e-11 -1.7106246e-10  1.2139678e-10
   140 : -9.3206687e-26 -6.7383279e-25  3.8448946e-25
   141 : -2.3407056e-23 -1.5836268e-23  1.9608026e-23
   142 : -2.6602119e-07 -6.3990481e-07  4.4661392e-07
   143 : -3.0089351e-36 -3.4001398e-36  3.2034497e-36
   144 : -4.5732566e-10 -9.6123622e-10  7.1450559e-10
