Number of elements 912
     0 :  9.8259015e-24  1.6721494e-23 -1.3269863e-23
     1 :  2.0622981e-14  1.4742989e-14 -1.7637587e-14
     2 :  2.9207271e+04  3.6609380e+04 -2.8694383e+04
     3 : -1.1534998e-14 -1.1447523e-14  1.1480573e-14
     4 : -1.7399544e+04  1.4859657e+04 -1.6270565e+03
     5 :  1.8360050e+06  1.3695460e+05 -9.6414014e+05
     6 : -2.0528327e-37  6.3573237e-37 -2.1517718e-37
     7 :  2.4215370e-14  1.4096454e-14 -1.9147761e-14
     8 :  9.7789802e-11  2.2274909e-10 -1.6286664e-10
     9 :  2.8822567e-34  8.1983798e-34 -5.5414467e-34
    10 : -2.0816335e-10 -5.3020622e-10  3.6854602e-10
    11 : -2.7743729e-38 -1.7208329e-38  2.2470291e-38
    12 : -8.9180648e+04 -4.9864166e+05  3.0326749e+05
    13 : -1.1690456e-06 -9.4065280e-07  1.0551830e-06
    14 :  5.3147114e-20  1.2351937e-19 -8.8525430e-20
    15 :  4.0976845e-08  2.6128216e-08 -3.2703467e-08
    16 :  1.5307855e-40  4.7073707e-40 -3.1188775e-40
    17 :  1.9823561e-28  1.0038519e-27 -6.0004426e-28
    18 : -6.8386617e-12 -2.8900436e-11  1.7976940e-11
    19 : -2.6859352e-48 -1.2855661e-47  7.7693914e-48
    20 : -6.1500199e-27 -4.0105783e-27  5.0676085e-27
    21 : -2.7605943e-05 -3.1921615e-05  2.9648602e-05
    22 :  3.9401747e-06  2.2582937e-05 -1.3346398e-05
    23 :  1.7285903e-43  1.4899545e-43 -1.6081644e-43
    24 :  4.6881949e-12  1.7578578e-11 -1.1079656e-11
    25 :  4.2473910e-47  1.2442764e-46 -8.3487638e-47
    26 :  8.9448008e-11  1.8811224e-10 -1.3971737e-10
    27 :  2.4698198e-08 -3.3691989e-08  4.7058659e-09
    28 :  1.8089708e-08  3.6856059e-08 -2.7692711e-08
    29 :  4.8729359e-12  4.7919236e-12 -4.8273704e-12
    30 : -6.7894322e-09 -5.7013023e-09  6.2331419e-09
    31 :  2.8188889e-18  8.1470156e-18 -5.4810749e-18
    32 : -3.3297838e-39 -1.3610212e-38  8.4641096e-39
    33 : -5.0686027e-06 -1.8253866e-05  1.1660721e-05
    34 : -9.2283062e-49 -1.7907465e-48  1.3567005e-48
    35 : -7.3108929e-19 -4.1656630e-18  2.4448717e-18
    36 :  1.3169494e+03  8.0455269e+02 -1.1094533e+03
    37 :  4.5330834e-03  3.0948988e-02 -1.7971326e-02
    38 :  8.1919593e-07  3.8788453e-06 -2.3447120e-06
    39 :  3.4702857e-13 -4.0608921e-12  1.8515148e-12
    40 :  1.5581808e-14  1.0694670e-14 -1.3020923e-14
    41 : -8.9633848e-10  4.9205176e-10  2.0508376e-10
    42 : -1.7714306e-45 -1.6156870e-45  1.6945276e-45
    43 :  4.7976987e-25  5.5435636e-25 -5.1688789e-25
    44 :  6.5026129e-03  9.1243490e-03 -7.7752387e-03
    45 : -4.3388190e-19 -2.9077727e-19  3.6166439e-19
    46 :  5.0081147e-20  6.4922367e-20 -5.7514689e-20
    47 :  9.1022400e-37  9.6709245e-37 -9.3843626e-37
    48 : -2.1056499e-39 -5.6858884e-39  3.8968353e-39
    49 : -2.5489117e-09 -1.2128352e-08  7.3543586e-09
    50 :  6.5595241e-06  1.8491903e-05 -1.2606816e-05
    51 :  1.0856099e+00  2.4119342e+00 -1.7961393e+00
    52 : -1.6424115e-08 -3.1342992e-08  2.3806487e-08
    53 :  5.4094813e-37  4.8634751e-37 -5.1322058e-37
    54 :  9.8627797e-06  4.2635592e-06 -7.0284711e-06
    55 :  9.4266291e-07  2.1904775e-06 -1.5516480e-06
    56 :  1.1774985e+06  3.0183040e+06 -2.1317020e+06
    57 : -1.3295607e-09 -7.5717995e-10  1.0404154e-09
    58 :  4.8982935e+02  4.4017493e+02 -4.6311663e+02
    59 :  7.3620919e-11  5.8235664e-11 -6.6490644e-11
    60 :  3.6334031e-05  8.6275099e-05 -6.1009258e-05
    61 : -3.7984039e-01 -2.5353007e+00  1.4022892e+00
    62 :  6.2693760e-12  1.8103402e-11 -1.2227062e-11
    63 : -6.5930701e-05 -2.2143652e-03  1.1654297e-03
    64 :  2.7998213e-14  1.5822025e-14 -2.1888552e-14
    65 : -8.5269119e-16 -3.1207594e-15  1.9901151e-15
    66 : -4.1185849e-18 -9.8457800e-18  6.9742778e-18
    67 :  2.5817912e-43  7.5720949e-43 -5.0750173e-43
    68 : -3.1958159e-44 -1.0625317e-44  2.1280391e-44
    69 : -8.3409704e-44 -2.1690237e-43  1.5011335e-43
    70 :  2.6954604e-19  1.2041432e-18 -7.3641592e-19
    71 : -4.7528674e-02 -1.0626429e-01  7.5989963e-02
