Number of elements 912
     0 :  4.8612363e-14  6.7536337e-14 -5.8041299e-14
     1 : -3.2284990e-07 -2.3134983e-07  2.7596174e-07
     2 :  3.3964354e+09  5.5834617e+09 -4.1703826e+09
     3 : -7.8938194e-06 -7.8324452e-06  7.8491448e-06
     4 :  9.2164543e+09  6.6900905e+10 -4.0407219e+10
     5 :  3.1190223e+12  9.9776166e+10 -1.5674927e+12
     6 : -1.2809197e-26  4.6349332e-27  4.0883479e-27
     7 :  6.9697074e-09  5.5397739e-09 -6.2512634e-09
     8 : -2.0558692e-03 -4.2671936e-03  3.1880384e-03
     9 : -1.3932938e-24 -4.0297575e-24  2.7119635e-24
    10 :  2.1565257e-05  5.3521911e-05 -3.7539376e-05
    11 : -1.9214788e-27 -1.8270059e-27  1.8726167e-27
    12 : -1.3810678e+11 -7.7823624e+11  4.7363316e+11
    13 : -1.7481023e+00 -1.2392133e+00  1.4926809e+00
    14 : -2.0530277e-13 -4.0394493e-13  3.0451018e-13
    15 : -2.6908497e+00 -4.2392227e+00  3.4266713e+00
    16 :  3.4754036e-29  1.4780398e-28 -9.1249652e-29
    17 : -5.0186653e-19 -3.7720064e-18  2.1294259e-18
    18 :  5.6114614e-04  7.3948661e-05 -3.1607329e-04
    19 : -3.9554586e-34 -1.9269373e-33  1.1604053e-33
    20 : -9.3649421e-17 -7.2830977e-17  8.2707076e-17
    21 :  8.5480589e+01  8.1851786e+01 -8.3275146e+01
    22 : -1.9543642e-02  1.9719643e-01 -8.9095698e-02
    23 :  1.7370249e-30  1.3631937e-30 -1.5457344e-30
    24 :  2.1162939e-05  7.5739217e-05 -4.7991227e-05
    25 :  2.1719674e-33  5.1192128e-33 -3.6508269e-33
    26 :  6.4715264e-05  1.4890736e-04 -1.0803544e-04
    27 : -1.3771527e-02 -6.0648149e-02  3.7116781e-02
    28 :  8.2053908e-04  1.7836997e-03 -1.3218964e-03
    29 :  5.9817398e-05  6.0381988e-05 -5.9970963e-05
    30 :  5.3127380e-01  4.6049355e-01 -4.9479269e-01
    31 : -1.1781484e-11 -3.3462798e-11  2.2615500e-11
    32 :  3.2210431e-29  9.4491489e-29 -6.5228826e-29
