Number of elements 912
     0 :  1.1479566e-18  1.6969735e-18 -1.4218799e-18
     1 : -2.3000991e-11 -1.5264709e-11  1.9117239e-11
     2 :  2.9526572e+06  3.6171075e+06 -2.7295666e+06
     3 : -3.5386056e-10 -3.5112581e-10  3.5201340e-10
     4 :  2.7780620e+05  1.4312644e+07 -7.9133512e+06
     5 :  1.1936478e+09  2.3616728e+07 -5.9293568e+08
     6 : -2.2689876e-31  4.8768225e-31 -1.3032572e-31
     7 :  2.2511519e-11  1.4755836e-11 -1.8623623e-11
     8 : -1.3345955e-06 -2.7244356e-06  2.0409439e-06
     9 :  1.0825283e-28  3.0800234e-28 -2.0820009e-28
    10 : -1.4039850e-07 -3.4584847e-07  2.4243108e-07
    11 : -4.3697873e-32 -3.1467645e-32  3.7565585e-32
    12 : -5.4309807e+07 -3.0456274e+08  1.8549033e+08
    13 : -2.8771505e-03 -2.1132090e-03  2.4951263e-03
    14 :  3.7553514e-16  8.7204862e-16 -6.2611707e-16
    15 : -1.2634653e-04 -2.9547873e-04  2.1128967e-04
    16 :  4.2481198e-34  1.4466115e-33 -9.3558231e-34
    17 : -8.2757976e-25  7.6094157e-24 -3.3582784e-24
    18 :  2.8311399e-08 -1.8895293e-08 -4.5165133e-09
    19 : -2.2761346e-40 -1.1129281e-39  6.6999888e-40
    20 : -1.2560848e-21 -8.9540524e-22  1.0710651e-21
    21 : -1.6317837e-02 -2.1066134e-02  1.8571454e-02
    22 :  1.2571185e-03  4.2372406e-03 -2.7740808e-03
    23 :  3.3499268e-36  2.7157461e-36 -3.0283257e-36
    24 :  1.1919854e-08  4.3804159e-08 -2.7662769e-08
    25 :  1.9411306e-39  4.9500156e-39 -3.4485344e-39
    26 :  1.1331535e-07  2.4288977e-07 -1.7971855e-07
    27 : -3.6344198e-07 -6.7826392e-05  3.4186098e-05
    28 :  4.0664326e-06  8.8376153e-06 -6.5280008e-06
    29 :  2.1138822e-08  2.1061404e-08 -2.1066958e-08
    30 :  2.8869201e-05  2.4946230e-05 -2.6867747e-05
    31 :  1.1232976e-14  3.2663071e-14 -2.1933934e-14
    32 : -8.0216402e-33 -3.1601731e-32  1.9783162e-32
    33 : -4.6718763e-04 -2.3739890e-03  1.4140618e-03
    34 : -5.2896633e-41 -1.1167791e-40  8.2274710e-41
    35 :  1.9462687e-14 -9.0689254e-14  3.5578982e-14
    36 :  1.8557353e+06  2.6171657e+06 -2.1932186e+06
    37 :  1.2902444e+00  1.0743468e+01 -6.1231451e+00
    38 : -3.6969050e-03 -8.5430015e-03  5.9638088e-03
    39 :  7.6503827e-10 -7.7252470e-09  3.4646141e-09
    40 :  1.9529909e-10  1.4964377e-10 -1.6970662e-10
    41 : -7.0299348e-07 -1.0113104e-06  8.6453836e-07
    42 : -7.0736709e-38 -6.1697089e-38  6.6300530e-38
    43 :  7.0875453e-21  7.2775615e-21 -7.1759663e-21
    44 :  1.0474019e+00  2.3141933e+00 -1.6682495e+00
    45 :  6.0833204e-15  4.0168079e-15 -5.0415202e-15
    46 :  1.8288927e-15  2.8337543e-15 -2.3330656e-15
    47 :  1.0621029e-30  1.1296714e-30 -1.0953665e-30
    48 : -3.1554217e-33 -1.1159447e-32  7.1621630e-33
    49 : -2.9953433e-05 -9.4313438e-05  6.1986707e-05
    50 :  6.6465931e-04  1.5904909e-03 -1.1291874e-03
    51 :  4.5478202e+01  1.1182020e+02 -8.1206891e+01
    52 : -2.0564955e-04 -5.0533667e-04  3.5480976e-04
    53 :  7.9154737e-31  7.1189493e-31 -7.5047889e-31
    54 :  2.6715093e-03  1.1245430e-03 -1.8825852e-03
    55 :  3.7706657e-04  7.9272606e-04 -5.7601775e-04
    56 :  8.8162850e+08  2.0659845e+09 -1.4852981e+09
    57 :  8.0159589e-07  2.7054693e-06 -1.7486547e-06
    58 :  5.2305096e+05  4.7105535e+05 -4.9470463e+05
    59 :  1.1971329e-07  9.8198469e-08 -1.1038344e-07
    60 :  2.2481074e-02  5.0881083e-02 -3.6431426e-02
    61 :  1.1845532e+03  7.1938002e+02 -9.3882264e+02
    62 :  1.6096341e-08  4.6973960e-08 -3.1685074e-08
    63 :  7.7802369e-02 -3.8172562e-01  1.5875660e-01
    64 : -5.8265534e-12 -2.7121536e-12  4.2782647e-12
    65 : -2.7229280e-12 -9.4204619e-12  6.0848191e-12
    66 : -1.5020533e-14 -3.6391643e-14  2.5642480e-14
    67 :  2.7353444e-36  8.2512817e-36 -5.4890762e-36
    68 : -6.6815803e-38 -2.2740470e-38  4.4729318e-38
    69 : -5.6219330e-37 -1.5053566e-36  1.0331783e-36
    70 :  1.8199222e-14  8.0852804e-14 -4.9482475e-14
    71 : -1.4121749e+02 -3.1268573e+02  2.2339173e+02
    72 : -2.1291882e-40 -8.0686282e-40  5.0988832e-40
    73 : -6.2353906e-03 -7.6221706e-03  6.8312449e-03
