Number of elements 912
     0 :  2.3788485e-35  4.7692604e-35 -3.5739131e-35
     1 :  5.4871774e-22  3.7988485e-22 -4.6402099e-22
     2 :  6.7348020e+01  1.2367634e+02 -8.8349884e+01
     3 : -9.4268103e-24 -9.3596936e-24  9.3907724e-24
     4 : -4.3186300e+01 -1.1773169e+00  1.8233837e+01
     5 :  1.6624115e+02  4.2960148e+01 -1.0331123e+02
     6 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
     7 :  3.2096681e-21 -2.3602756e-21 -4.2330555e-22
     8 :  2.9134939e-15  5.9554441e-15 -4.4430814e-15
     9 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    10 : -1.0306486e-16 -2.6424174e-16  1.8355673e-16
    11 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    12 : -5.8995955e+00 -5.5725184e+01  3.1543510e+01
    13 :  4.2199987e-11  3.0892650e-11 -3.6551895e-11
    14 :  1.0902157e-29  2.5546996e-29 -1.8231324e-29
    15 :  1.2464800e-14  1.6770098e-14 -1.4577086e-14
    16 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    17 :  1.6778567e-41  6.3447509e-41 -4.0110670e-41
    18 : -2.4952529e-18 -7.9555472e-18  5.2341506e-18
    19 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    20 : -1.9663888e-40 -1.1492399e-40  1.5576486e-40
    21 : -2.6654398e-11 -2.8505322e-11  2.7545737e-11
    22 :  1.5973614e-11  2.6856934e-10 -1.4265517e-10
    23 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    24 :  3.0751408e-19  1.1512248e-18 -7.2830950e-19
    25 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    26 :  2.0931817e-17  4.3363754e-17 -3.2223689e-17
    27 :  5.1970739e-14  4.1258198e-14 -4.6499286e-14
    28 :  2.0209764e-13  3.8571202e-13 -2.9472982e-13
    29 :  6.6890271e-20  6.4376564e-20 -6.5615437e-20
    30 : -2.7340441e-15 -2.2667603e-15  2.4990607e-15
    31 :  2.9806130e-27  8.5722486e-27 -5.7760729e-27
    32 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    33 : -3.7418859e-10 -1.0474033e-09  7.1115738e-10
    34 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    35 : -2.3159635e-27  1.0322519e-28  1.1056813e-27
    36 : -8.6941895e+00  3.5027335e-01  6.0466764e+00
    37 :  3.7358605e-07 -2.0059055e-07 -8.6382805e-08
    38 :  7.9844936e-13  3.1330711e-12 -1.9585221e-12
    39 :  2.1648950e-20 -2.9470248e-19  1.3642756e-19
    40 :  3.1519303e-24  2.0112432e-24 -2.5783938e-24
    41 : -6.0161763e-15  3.3494316e-14 -1.3753658e-14
    42 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    43 :  2.5466255e-36  3.2143745e-36 -2.8804276e-36
    44 :  4.3932235e-07  4.1609620e-07 -4.2680293e-07
    45 : -1.0975526e-27 -6.9625012e-28  8.9662856e-28
    46 :  5.3288337e-30  5.5521898e-30 -5.4404557e-30
    47 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    48 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    49 :  1.6605802e-13  5.5130204e-13 -3.5840665e-13
    50 :  5.2363158e-10  1.7201864e-09 -1.1267020e-09
    51 :  5.7818363e-04  6.8951160e-05 -3.5707594e-04
    52 :  7.6180697e-16  4.5942419e-15 -2.6811473e-15
    53 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    54 :  1.5232188e-10  7.3667005e-11 -1.1284740e-10
    55 :  5.0562036e-12  1.4187346e-11 -9.5947150e-12
    56 :  7.5166514e+01  2.1680053e+02 -1.4925329e+02
    57 : -1.2758698e-15 -1.6828020e-15  1.4781823e-15
    58 :  4.8750686e-03  4.3500275e-03 -4.6024279e-03
    59 :  5.0474127e-18  3.4884811e-18 -4.2783810e-18
    60 :  3.2005686e-10  1.1153924e-09 -7.1597190e-10
    61 : -8.0961036e-03 -7.4436909e-03  7.7182276e-03
    62 :  9.7256642e-19  2.6180879e-18 -1.7973095e-18
    63 : -7.3554329e-08 -2.4437012e-07  1.5985756e-07
    64 :  3.1824289e-21  1.7826590e-21 -2.4818834e-21
    65 : -9.0755536e-24 -3.5845458e-23  2.2470824e-23
    66 : -3.9775038e-27 -9.5133336e-27  6.7436247e-27
    67 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    68 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    69 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    70 :  1.5139695e-29  6.8216558e-29 -4.1673089e-29
    71 : -3.1391631e-08 -6.1560257e-08  4.6230468e-08
    72 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    73 : -5.7372162e-08 -6.0389514e-08  5.8707407e-08
    74 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    75 :  1.7886084e-44  1.1979539e-44 -1.4932811e-44
    76 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    77 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    78 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    79 : -1.7435332e-41 -2.0878720e-41  1.9155940e-41
    80 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    81 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    82 :  4.6515776e+00  8.6198402e+00 -5.9295831e+00
    83 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    84 :  0.0000000e+00  0.0000000e+00  0.0000000e+00
    85 :  3.8842012e-02  2.9760601e-02 -3.4055886e-02
    86 :  2.8701941e-38  2.3678375e-38 -2.6189476e-38
    87 : -2.1652581e-35 -1.5077327e-35  1.8362553e-35
    88 : -7.0346240e-26 -2.3434018e-25  1.5241496e-25
    89 :  1.3600299e-05 -5.6404702e-06 -3.8463148e-06
