Number of elements 912
     0 :  7.2553999e-15  1.0158079e-14 -8.7020602e-15
     1 : -6.8816788e-08 -4.9054869e-08  5.8713196e-08
     2 :  7.9075137e+08  1.2636113e+09 -9.4153331e+08
     3 : -1.2467380e-06 -1.2370470e-06  1.2397711e-06
     4 :  1.8579864e+09  1.3334863e+10 -8.0527152e+09
     5 :  6.4916123e+11  1.7668774e+10 -3.2471365e+11
     6 : -2.3713966e-27  2.7212266e-27 -1.7436904e-28
     7 :  2.7273995e-09  1.9486262e-09 -2.3364565e-09
     8 : -5.8321054e-04 -1.2060659e-03  9.0154971e-04
     9 :  1.7630420e-25  4.9427860e-25 -3.3552242e-25
    10 : -9.8014838e-07 -1.2158447e-06  1.0557746e-06
    11 : -4.5773912e-28 -3.8898667e-28  4.2307580e-28
    12 : -2.8725904e+10 -1.6227246e+11  9.8727820e+10
    13 : -6.5941773e-01 -4.7173234e-01  5.6535431e-01
    14 :  3.3558668e-14  9.0066613e-14 -6.2456496e-14
    15 : -4.4409609e-01 -7.2044462e-01  5.7659511e-01
    16 :  6.5784871e-30  2.5758135e-29 -1.6164241e-29
    17 : -7.0906700e-20 -4.7819762e-19  2.7368689e-19
    18 :  9.2482851e-05  1.0514657e-05 -5.1255586e-05
    19 : -3.6170847e-35 -1.7672174e-34  1.0637754e-34
    20 : -1.2567981e-17 -9.6261693e-18  1.1030172e-17
    21 :  1.1618656e+01  1.0424721e+01 -1.0979131e+01
    22 :  8.8226307e-03 -1.0350945e-01  4.7129757e-02
    23 :  2.0622745e-31  1.6246420e-31 -1.8389437e-31
    24 :  5.4196023e-06  1.9515585e-05 -1.2354801e-05
    25 :  2.1359042e-34  5.1030183e-34 -3.6241644e-34
    26 :  2.2482921e-05  5.0390011e-05 -3.6835285e-05
    27 : -3.7301865e-03 -1.7985403e-02  1.0838283e-02
    28 :  3.0012442e-04  6.6293059e-04 -4.8866169e-04
    29 :  1.4134428e-05  1.4233223e-05 -1.4155001e-05
    30 :  8.8694075e-02  7.6814342e-02 -8.2579140e-02
    31 : -8.8236867e-13 -2.3862045e-12  1.6359026e-12
    32 : -6.5618616e-29 -2.5201438e-28  1.5832191e-28
    33 : -9.4759886e-03 -1.3613349e-01  7.1985757e-02
    34 : -6.4025624e-36 -1.4796241e-35  1.0596678e-35
    35 :  5.0420106e-11 -1.6018122e-10  5.4851413e-11
    36 :  6.5498208e+08  9.8061479e+08 -7.9858735e+08
    37 :  6.9034177e+01 -1.0679867e+02  1.2257305e+01
    38 : -9.2921655e+00 -2.5055357e+01  1.6787792e+01
    39 :  2.6260476e-07 -2.2691035e-06  9.9865565e-07
    40 :  2.1695392e-07  1.8998935e-07 -1.9864704e-07
    41 : -1.3816753e-04 -3.2255405e-04  2.3263773e-04
    42 : -6.9630109e-33 -5.8891094e-33  6.4392007e-33
    43 : -2.2563070e-17 -2.4562161e-17  2.3549932e-17
    44 :  9.7510186e+01  1.7951748e+02 -1.3716333e+02
    45 :  1.8111748e-11  1.2337102e-11 -1.5183405e-11
    46 :  5.7758363e-12  9.6322910e-12 -7.7134897e-12
    47 :  3.4291362e-27  3.4675414e-27 -3.4438559e-27
    48 : -3.2765739e-29 -1.6594339e-28  9.9482169e-29
    49 : -1.0124281e-02 -3.0150761e-02  2.0067586e-02
    50 :  2.7281130e-02  5.9118994e-02 -4.2689662e-02
    51 :  4.2875767e+04  9.6825042e+04 -7.1264930e+04
    52 : -3.9439394e-01 -1.0007740e+00  6.9620852e-01
    53 :  7.4314087e-27  6.6797185e-27 -7.0349376e-27
    54 :  2.6550875e-01  1.1254404e-01 -1.8696749e-01
    55 :  4.7082291e-02  9.2763319e-02 -6.8514644e-02
    56 :  4.9504745e+11  1.1059489e+12 -8.0256270e+11
    57 :  7.4892349e-04  1.4098193e-03 -1.0748111e-03
    58 :  3.2469580e+08  2.9295398e+08 -3.0728970e+08
    59 :  2.5593111e-05  1.9688877e-05 -2.3070539e-05
    60 :  3.6298708e+00  8.5643793e+00 -6.0402177e+00
