Number of elements 23380
     0 :  2.5008130e-42 -8.4390412e-42  2.9526461e-42
     1 :  5.1401782e-36 -4.5063564e-36  1.0667615e-35
     2 : 3.6011308e-154 -1.3223670e-153 7.0583294e-154
     3 :  3.3278183e-93 -7.2617062e-93 -3.2276307e-93
     4 : 5.6356031e-153 -2.3370383e-153 -1.2402451e-152
     5 : -6.6284305e-94 -2.7008309e-94  2.3759672e-93
     6 : -1.7343377e-25  5.5695422e-25  3.7485508e-25
     7 : -4.3305182e-46  7.6779893e-47  1.4155834e-45
     8 : -1.1269603e-46  2.3764264e-46  3.1862360e-47
     9 :  2.2135280e-39 -5.6407488e-39 -1.3730690e-39
    10 : -2.8898551e-11  1.0159692e-11  8.5384792e-11
    11 : -5.4960885e-39  1.8058225e-38  1.1010515e-39
    12 :  7.0621242e-27 -1.0115412e-26 -2.6239937e-26
    13 :  5.0617594e-33 -1.0535307e-32  4.4145685e-33
    14 :  3.0747164e-18  1.6996003e-18 -9.9254364e-19
    15 : -1.9715275e-35  3.0828448e-35  9.9894684e-36
    16 :  4.9699047e-20  9.5208418e-20 -8.9316515e-21
    17 : -3.3916368e-36 -2.1667988e-36  1.5655585e-36
    18 :  8.0891440e-63 -1.4222259e-62  1.7569757e-63
    19 : -7.7222975e-42  4.1827152e-42 -9.3221171e-42
    20 :  4.0024688e-13 -5.0887942e-14  3.6872077e-13
    21 : -4.3032881e-24  1.5375102e-24  1.3910627e-24
    22 : -6.4650305e-136 -3.8182751e-136 1.4347739e-135
    23 :  4.3583560e-12  2.5485383e-12  2.3006350e-12
    24 : -1.0828039e-109 1.2491933e-109 -1.6381290e-109
    25 : -5.5965458e-13 -5.3661934e-13  8.8220224e-14
    26 : -2.2380223e-26 -1.1881907e-26 -9.5224810e-27
    27 : -1.3000420e-18  4.5664029e-18 -3.0759803e-18
    28 : -6.8369296e-02 -7.5248293e-02 -8.4326432e-02
    29 :  4.1903433e-32  2.9115704e-32  7.5946940e-33
