Number of elements 23380
     0 :  2.0173609e-35 -6.7741140e-35  2.9109511e-35
     1 : -7.7908692e-30  3.0039300e-29 -6.6980669e-31
     2 : 3.0210588e-134 -7.1602127e-133 5.6258968e-133
     3 :  6.8481437e-80 -2.0943429e-79 -9.1522622e-80
     4 : 1.4078774e-132 5.3475501e-133 -5.1717045e-132
     5 : -2.8797350e-80  6.2445452e-80  3.3943639e-80
     6 : -9.9332461e-22  3.7603933e-20 -6.4714725e-21
     7 :  3.7305228e-38 -1.2679778e-38  2.1199469e-38
     8 : -4.0944267e-38  4.4524378e-38 -9.4787252e-40
     9 :  4.3322787e-33 -5.0174146e-33 -7.0894991e-33
    10 : -2.0909973e-09  5.8694251e-09 -1.0695419e-08
    11 : -4.3418435e-32 -4.6772497e-32  2.8797598e-32
    12 : -7.0574993e-22 -7.1591035e-21  5.5765990e-22
    13 :  1.8042706e-26 -8.7752070e-27 -2.4699920e-27
    14 :  1.2129582e-14 -8.4774322e-16 -8.6796153e-15
    15 :  8.6209386e-31 -1.3414513e-29 -1.3910538e-29
    16 : -5.7774948e-16  1.3626872e-17  3.3800860e-15
    17 :  2.6108437e-30 -1.0179968e-29  2.8520605e-30
    18 :  1.8590665e-54 -8.0323030e-54  1.7430074e-54
    19 : -7.0405476e-35  4.7483809e-35 -8.4132935e-35
    20 :  2.4276034e-09 -1.3120955e-09  2.3295119e-09
    21 : -3.4995871e-20  1.5550424e-20  6.3833064e-20
    22 : -2.6327880e-117 -2.0975016e-117 7.1223314e-117
    23 : -3.5655007e-09 -1.2608393e-09 -3.5030904e-09
    24 : -2.1880456e-95  2.3692745e-95 -3.4528775e-95
    25 :  4.9193472e-10  5.3732180e-10  4.7257328e-11
    26 : -6.9895608e-20  7.4423243e-20  9.5967518e-21
    27 : -3.7181335e-14  1.1651913e-13 -1.1212464e-15
    28 : -8.2498097e-02 -1.0011170e-01 -9.1960675e-02
    29 :  2.4500928e-26  7.6998728e-27  3.8030521e-27
    30 :  1.4510115e-10 -6.2350562e-11 -2.0893689e-11
    31 :  1.5247791e-85 -6.9654178e-86 -3.3393846e-85
    32 :  2.7013171e-22 -5.7755387e-22 -3.0229651e-22
    33 : -2.8477557e-12  1.6791185e-12 -1.8896359e-12
    34 :  1.6360575e-37  4.9504633e-37 -1.8276221e-36
    35 : -4.1794296e-13 -9.4757394e-15  1.1238951e-13
    36 :  1.6043663e-35 -5.8722747e-36 -5.7372415e-36
    37 : -1.0181449e-27  2.4954030e-27 -5.0327436e-27
    38 : -3.1280177e-12  3.5858768e-11  4.0072766e-11
    39 :  4.9764130e-22 -6.8859214e-22  7.4900711e-22
    40 : 2.3390302e-115 -1.0721562e-113 1.0565946e-113
    41 :  7.5178892e-02  8.7381123e-02  7.1931956e-02
    42 : -2.5865075e-38 -4.3157819e-38  8.4026274e-38
    43 :  2.5657611e-11 -8.2674490e-12  8.5327841e-13
    44 :  2.2894132e-05  2.3821062e-05 -1.7247949e-05
    45 :  1.7413361e-01  1.1216020e-01  1.6981914e-01
    46 :  7.4717467e-34 -1.4145918e-33 -9.8333244e-34
    47 :  9.6917240e-38 -6.8037059e-37  3.2604578e-37
    48 : -3.9832569e-19  1.7832783e-19 -1.3447788e-20
    49 : -7.8958189e-02 -9.0536000e-02 -7.2054072e-02
    50 :  8.3188512e-14 -4.5521611e-14  8.9948657e-14
    51 :  1.4785636e-35 -1.5385969e-35  2.2724557e-35
    52 : -2.6126064e-02 -4.4144905e-02 -3.4572859e-02
    53 :  3.4306876e-83 -1.3595208e-82  1.5923234e-82
    54 :  2.0471573e-39 -1.1774702e-39 -2.5587526e-40
    55 : -1.0689960e-22 -5.1759517e-23 -9.3328967e-23
    56 :  7.7659954e-46  4.5337479e-45 -9.9569493e-45
    57 :  2.3502611e-15  1.7950083e-15 -8.7580196e-16
    58 :  2.0642483e-12  7.9155902e-12 -5.6014781e-12
    59 : -5.0184857e-53 -6.1361718e-53  3.3686886e-53
    60 : -7.9623328e-34 -3.0888636e-33  9.1513460e-33
    61 :  7.1001332e-37 -5.7282196e-37  4.8876042e-37
    62 :  6.3211115e-13  1.2233261e-13 -3.7704352e-13
    63 :  3.3175507e-09  8.2605303e-08  2.9154904e-07
    64 : -1.1136850e-08  3.3841105e-08  4.3653578e-08
    65 : -7.7672916e-74  1.8859172e-73 -5.4783325e-74
    66 : -9.9064694e-33 -1.9280301e-32  8.3232121e-33
    67 : -3.4755921e-02  2.9277123e-02 -8.6444022e-03
    68 : -3.6253355e-20  2.2701262e-20  1.3316547e-20
    69 : -3.7401937e-16  2.1887292e-15 -2.5909108e-14
    70 : -1.5764660e-05 -1.2691559e-05 -7.8781612e-06
    71 : -8.4124800e-02 -7.3852064e-02 -9.3367503e-02
    72 :  1.7184696e-50 -1.1640907e-50 -3.7553866e-50
    73 : -4.4072565e-44  1.1494328e-44  1.3936622e-43
    74 : -2.1092621e-36  2.9578788e-37  1.7367830e-36
    75 :  4.7804499e-15 -1.5394221e-14  4.8506814e-15
    76 : -1.2872522e-01 -1.1683972e-01 -1.0085145e-01
    77 :  9.8996884e-36  2.3939915e-36 -4.5455717e-36
    78 :  5.7866421e-30 -5.1536424e-30 -1.0305336e-29
    79 : -7.5074928e-22  1.0469234e-21  1.6594944e-21
    80 : -3.5539091e-90 -8.5868851e-91  4.7902645e-90
    81 :  1.0172825e-23 -1.4188269e-24 -1.9559356e-24
    82 : -4.8725509e-36  1.5226718e-35 -2.9340453e-35
    83 : -6.1553158e-26 -6.3335002e-26 -5.0597225e-27
    84 : -3.4134823e-44  5.6232521e-44 -2.4114832e-44
    85 :  1.3766444e-04 -4.4034634e-04 -1.6644988e-04
    86 :  1.1199386e-09  1.5195812e-09 -3.4639392e-10
    87 : -1.9489414e-50 -6.1458771e-50  3.9608447e-50
    88 :  3.1270996e-51  2.0872813e-51 -1.2817436e-50
    89 :  1.4599595e-09  2.4858739e-10  1.4852834e-09
    90 :  7.3931103e-04  1.1161401e-03 -5.8049835e-04
    91 :  2.8915950e-06 -6.2220317e-08 -7.9555090e-06
    92 : -1.3255857e-25  6.8579815e-27 -3.9702929e-25
