Number of elements 23380
     0 : -1.1861439e-73  1.0883975e-72 -6.2630380e-73
     1 : -1.1998112e-60  2.4332374e-60 -5.2929488e-62
     2 : 1.6419970e-252 -1.2983297e-252 -1.3844090e-253
     3 : 4.4081776e-157 -7.1948369e-157 -1.7830686e-157
     4 : 2.1940963e-250 -2.3881937e-250 -2.0715147e-250
     5 : 4.7466970e-157 -1.3932617e-156 4.1796116e-157
     6 : -5.0794827e-43  5.9817235e-43  2.8606136e-43
     7 :  6.5480723e-79 -4.0051501e-80 -6.0412015e-79
     8 :  1.5250573e-82 -3.4201750e-82  2.4837553e-83
     9 : -1.5494666e-63  2.3159765e-63  9.9326584e-64
    10 : -1.9754233e-24 -1.7254334e-24  6.8129860e-24
    11 : -4.6938976e-66 -7.1375330e-67  3.9524120e-66
    12 : -3.7298792e-44  1.4986807e-44  9.0650504e-45
    13 :  3.6936155e-56 -6.7551073e-56  1.3025671e-55
    14 : -1.7331077e-32 -5.8390838e-33  8.3422897e-33
    15 : -1.5896684e-59 -2.1142911e-57  2.1118169e-57
    16 : -1.0698561e-34 -1.0118101e-34  3.7751592e-34
    17 :  2.9586218e-59  1.4377436e-58 -8.0737129e-59
    18 : 2.0390529e-106 1.2367507e-106 -1.6005135e-106
    19 :  4.6703081e-72 -4.0481235e-72  4.1932766e-72
    20 : -5.6466372e-26  1.3976683e-26 -3.7823534e-26
    21 : -8.6115016e-42  1.7534451e-42  4.9800322e-42
    22 : -6.6166140e-227 9.4554410e-228 4.6954835e-227
    23 :  4.0943297e-22 -4.3049580e-22  1.2199776e-21
    24 : 5.2802249e-185 -5.4599692e-185 5.7242984e-185
    25 :  1.6493875e-23 -9.2030683e-24 -6.3692379e-23
    26 :  1.4178346e-50  1.3933960e-50 -8.5640191e-51
    27 :  4.5254090e-34 -6.6847661e-34 -2.9035427e-34
    28 : -1.8337982e-01 -3.3080955e-01 -3.6889963e-01
    29 :  4.2165741e-56 -1.6938841e-56 -1.1025890e-56
    30 : -1.7027155e-27  3.0292017e-28 -1.6360993e-28
    31 : 4.1458506e-168 2.0471684e-166 -2.1676145e-166
    32 :  9.6755586e-46 -1.4765152e-45 -6.2325180e-46
    33 : -5.4620637e-31  2.5396069e-31 -4.4283211e-31
    34 :  3.5902335e-82  1.0719275e-83 -6.2492220e-82
    35 : -1.7052266e-32  1.1388138e-33  4.2126823e-33
    36 :  8.3173864e-80 -1.7986449e-80 -4.9087667e-80
    37 :  3.1286139e-64  7.7329837e-64 -1.9848964e-63
    38 :  1.9061956e-29 -3.2765621e-29 -2.6515901e-29
    39 :  8.8108794e-58  1.4855329e-57 -6.3991037e-58
    40 : -2.1460750e-220 5.8929907e-220 -1.5824624e-220
    41 : -9.6865668e-13 -1.1613317e-12  6.7615711e-12
    42 :  1.0761112e-75 -7.2964924e-76 -1.4913597e-75
    43 : -1.2461036e-36 -3.9065019e-37 -3.6854104e-37
    44 :  7.8508492e-19 -4.6463682e-18  1.5719193e-18
    45 : -4.1453700e-10 -1.0102934e-09  6.6847311e-11
    46 : -1.2768934e-78 -5.6598829e-78 -7.4365332e-78
    47 : -6.6772906e-85 -4.4238290e-85  4.9947669e-85
    48 :  5.8865229e-41 -5.3536179e-41  7.2033871e-41
    49 :  2.1966174e-01  3.2158436e-01  2.2982476e-01
    50 : -1.6042205e-33  2.0367090e-32 -1.0081730e-32
    51 : -3.1461333e-75  4.2628793e-75 -5.7680294e-75
    52 :  1.5621903e-01  4.6553524e-01  3.8200446e-01
    53 : 4.2464807e-142 9.1112050e-143 -6.3138685e-142
    54 : -1.6368911e-79  1.0724716e-79  2.4508096e-80
    55 : -8.2250430e-59  3.4024494e-59 -5.8413060e-59
    56 : -2.1462202e-98  2.8535562e-97 -6.1512091e-97
    57 : -1.9934718e-35  4.9752616e-35 -1.0168249e-35
    58 : -1.2590063e-36 -9.8138442e-37  8.2517380e-37
    59 : 5.5802794e-117 5.9020339e-116 -3.1776035e-116
    60 : -1.7082712e-69  7.9311824e-69 -4.3627143e-69
    61 :  1.9570173e-74 -1.4862260e-74  1.1511123e-74
    62 : -5.1189188e-33 -1.2910746e-32  3.8792276e-32
    63 :  5.2894790e-21 -1.4810500e-19  3.0314839e-19
    64 :  2.0350076e-20 -4.7888154e-21 -5.3754026e-20
    65 : 1.3436601e-126 -3.0852101e-126 8.7021993e-127
    66 :  1.2199715e-62  8.5754129e-63 -9.7496935e-63
    67 :  4.3409925e-01  4.8907384e-01  3.9223826e-01
    68 : -2.5375773e-42  8.6770201e-43  6.2161703e-43
    69 :  3.2567653e-32 -1.1555771e-32 -1.2271179e-33
    70 : -8.9181249e-16 -1.3832130e-16  7.2491737e-16
    71 :  2.0566648e-01  2.1852622e-01  2.2718442e-01
    72 : 9.2950426e-100 -1.0103102e-99 -9.2227637e-100
    73 :  7.8867427e-87  5.0684220e-87 -2.1910385e-86
    74 : -3.3130730e-71  1.7751674e-71 -6.3599440e-72
    75 :  1.3258333e-33 -8.3761586e-33  4.1771220e-33
    76 :  6.1862077e-01  3.5506157e-01  4.7547471e-01
    77 : -3.6459907e-74 -8.8881909e-75  2.0271196e-74
    78 : -5.3317087e-62 -1.6581907e-61  2.7536838e-61
    79 :  5.2036681e-47 -9.1006961e-47 -2.6464590e-47
    80 : 8.5244884e-175 1.0139742e-175 -1.0425982e-174
    81 : -7.1305019e-62  2.6832347e-62  2.1353648e-62
    82 : -1.4869663e-69 -2.4775867e-69  6.4920831e-69
    83 :  4.4286176e-54 -5.4437018e-54  2.6094361e-55
    84 : -6.4311430e-91  1.2274188e-90 -3.5226897e-91
    85 : -1.0263274e-13  6.7780963e-13 -4.9347455e-13
