Number of elements 23380
     0 :  9.7821717e-40 -2.0603633e-39  1.3452206e-39
     1 : -6.1024030e-34  3.0375410e-33  4.0832654e-33
     2 : 4.2725362e-145 -2.4055558e-144 1.5131065e-144
     3 :  2.9770399e-87 -6.6936182e-87 -2.9334218e-87
     4 : 7.4575691e-144 -1.2528444e-144 -1.9868625e-143
     5 : -5.9983989e-88  3.5134501e-89  1.8608438e-87
     6 :  1.6745280e-23  6.1315573e-23 -5.9997039e-23
     7 :  4.3423533e-42 -1.5583338e-42  1.5219007e-43
     8 : -5.9584277e-43  1.5886658e-42  2.0775714e-43
     9 :  4.5000526e-37 -9.8498550e-37 -4.8895394e-37
    10 : -1.1800270e-09 -6.7956161e-10  2.8004173e-09
    11 : -3.3357879e-36  1.1043555e-35 -1.0212950e-36
    12 :  1.9608026e-24 -2.2730966e-23  5.1788799e-24
    13 : -1.9956172e-29  3.3363706e-30  3.6121835e-30
    14 :  2.8570082e-17 -3.0192876e-17 -4.6406562e-17
    15 : -1.1484347e-32  4.4112730e-33  1.7246159e-32
    16 : -3.8077798e-18 -1.2638371e-18  1.7500014e-17
    17 : -7.0361408e-34  1.1523772e-33 -3.0637655e-34
    18 : -5.8739264e-60  3.4215500e-59 -1.2905152e-59
    19 : -2.7258043e-39  3.1367760e-39 -3.8324689e-39
    20 :  1.4921439e-11 -1.1835067e-11  1.4987146e-11
    21 :  1.8223461e-22 -7.2517714e-23  1.3243696e-22
    22 : -1.1674433e-127 -7.9679014e-128 2.8369710e-127
    23 : -2.8894678e-11 -7.2280258e-11  7.9186577e-11
    24 : -1.8953311e-103 2.1535097e-103 -2.9363240e-103
    25 :  1.5528778e-11 -5.6705354e-13 -2.5611647e-11
    26 : -1.1294869e-23  3.2936437e-23  9.4870076e-24
    27 : -7.7969404e-17  6.0794174e-17  2.0249406e-17
    28 : -5.8311782e-02 -6.5210541e-02 -6.7025000e-02
    29 :  4.3167401e-29  1.3596022e-30 -9.4604844e-30
    30 :  9.6704200e-14 -3.7891227e-13 -4.3467498e-13
    31 : -4.9932882e-94 -4.4375179e-94  1.8736437e-93
    32 :  2.2112820e-25 -6.9440355e-25 -5.4914943e-25
    33 :  9.5403435e-15 -3.5925153e-15  9.6706820e-15
    34 : -7.0268938e-42 -2.6682097e-42  1.0456834e-41
    35 : -3.2115326e-16  4.4379801e-16  4.5034114e-16
    36 : -1.4546602e-40  4.3233512e-41  1.3319340e-40
    37 : -6.2918174e-32 -2.4859490e-33 -1.8738321e-32
    38 : -9.2998528e-14  2.4511731e-13  2.0845502e-13
    39 :  3.5566373e-27 -6.5200962e-26  3.5768794e-26
    40 : -2.9784798e-123 1.3515732e-124 6.5416649e-123
    41 :  7.1074730e-02 -8.4528485e-04  4.6744089e-02
    42 : -1.2201685e-41  1.6392001e-41  9.5634504e-42
    43 : -1.3438372e-14  7.3131930e-15  7.1837744e-16
    44 : -2.0673403e-07  8.7775618e-07 -2.4181511e-08
    45 :  1.3501421e-01  1.2876297e-01  1.0916091e-01
    46 :  1.8008753e-38 -3.3770379e-38 -1.0070459e-38
    47 :  2.3587772e-43 -2.3144864e-42  5.0168202e-43
    48 : -1.9076648e-21  7.2235886e-22 -2.0817805e-22
    49 : -1.1481050e-01 -1.1588929e-01 -9.3432649e-02
    50 :  4.3009331e-16 -5.8098060e-16  6.3474291e-16
    51 : -1.4469546e-40  1.4787031e-40 -1.4861408e-40
    52 : -2.9859758e-02 -3.6265764e-02 -3.3513700e-02
    53 : -5.5056311e-88  7.2743950e-88 -3.6913501e-88
    54 :  3.4648894e-43 -1.9393813e-43 -5.0478817e-44
    55 : -2.3828020e-27 -3.0629926e-27 -1.2921465e-27
    56 :  5.7873444e-52  9.5046760e-52 -3.0187775e-51
    57 :  7.7612108e-18  6.9161359e-18 -4.1589830e-18
    58 : -1.6241622e-15 -3.7104461e-15  3.2118596e-15
    59 :  4.8165163e-59  6.9311572e-59 -4.1060373e-59
    60 : -1.9482294e-36  3.9625305e-36  7.7870840e-37
    61 :  2.3243952e-41 -5.9337461e-41  9.4336366e-41
    62 :  6.4832749e-16 -1.9488018e-16  9.3968445e-16
    63 :  3.1868891e-09  5.8059036e-09  3.3593137e-09
    64 :  3.7133257e-10  3.3024623e-10 -6.6850498e-13
    65 :  3.1847487e-78 -7.8324587e-78  2.3130216e-78
    66 :  9.8083407e-37 -1.3878050e-36 -8.9161103e-37
    67 : -8.4610690e-02 -7.2527298e-02 -2.5209936e-02
    68 : -1.4647356e-22  6.1644671e-23  5.5600389e-23
    69 :  5.1421182e-17 -1.3276840e-17 -1.0649632e-16
    70 :  1.2150367e-06  1.0804517e-06 -4.0011375e-07
    71 : -6.3360209e-02 -6.6257496e-02 -7.3233206e-02
    72 :  9.1088620e-56  2.4681014e-55 -5.3381730e-55
